# TCS log (read from RAM via SWD) n=997
t_ms,tcs_on,slip,target_vx,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
6709,1,0,3000,-1316,-1185,-85,-1172,-97,-253,339,-593,15,161,1000,3072,2918,-2591,-3470,0,-87,-306,3574,3082,-3125,-3617,0,0,18,33,-19,-24
6719,1,0,3000,-1276,-1159,-63,-1179,-91,86,80,6,46,187,1000,3130,2754,-2483,-3398,0,-94,-242,3463,2986,-3033,-3510,0,0,2,21,-22,-30
6729,1,0,3000,-1236,-1110,-58,-1141,-80,289,215,74,22,415,1000,3009,2742,-2383,-3151,0,-86,-250,3355,2893,-2936,-3398,0,0,5,24,-15,-24
6739,1,0,3000,-1196,-1058,-63,-1084,-72,463,389,73,-7,389,1000,2783,2692,-2332,-2966,0,-75,-268,3249,2802,-2839,-3286,0,0,9,27,-9,-17
6749,1,0,3000,-1156,-1027,-25,-1060,-76,408,239,169,-31,391,1000,2714,2584,-2417,-2764,0,-63,-297,3143,2711,-2742,-3174,0,0,4,30,0,-14
6759,1,0,3000,-1116,-1011,-13,-1042,-63,301,162,139,0,455,1000,2774,2455,-2314,-2745,0,-55,-297,3035,2618,-2646,-3063,0,0,-3,24,5,-10
6769,1,0,3000,-1076,-951,-19,-1016,-49,473,121,351,19,310,1000,2612,2251,-2141,-2668,0,-53,-272,2926,2524,-2551,-2953,0,0,-5,21,3,-11
6779,1,0,3000,-1036,-951,-69,-968,-40,175,280,-104,-15,195,1000,2415,2430,-2135,-2716,0,-48,-264,2818,2431,-2455,-2843,0,0,-8,8,5,0
6790,1,0,3000,-996,-933,-54,-915,-41,234,448,-214,-21,642,1000,2489,2474,-2035,-2518,0,-38,-281,2712,2339,-2358,-2731,0,0,-17,3,10,3
6800,1,0,3000,-956,-861,8,-884,-56,530,339,190,-59,1009,1000,2396,2315,-2043,-2056,0,-19,-391,2607,2250,-2260,-2617,0,0,-4,27,34,14
6810,1,0,3000,-916,-827,23,-865,-46,345,164,181,-33,896,1000,2348,2090,-1975,-2028,0,9,-441,2505,2163,-2158,-2500,0,0,-14,21,34,11
6820,1,0,3000,-876,-845,-38,-850,-19,70,144,-73,16,405,1000,2300,2072,-1834,-2387,0,18,-288,2398,2071,-2061,-2389,0,0,-34,-8,22,12
6830,1,0,3000,-836,-760,-83,-809,-21,550,254,296,54,819,1000,2176,1995,-1316,-2209,0,-9,-246,2282,1969,-1974,-2286,0,0,-24,-8,19,17
6840,1,0,3000,-796,-733,-39,-751,-44,359,395,-36,-33,1189,1000,2072,2120,-1503,-1794,0,0,-330,2175,1877,-1877,-2175,0,0,-23,1,38,29
6850,1,0,3000,-756,-674,30,-703,-36,532,385,146,-130,1703,1000,1932,2148,-1677,-1199,0,26,-471,2072,1790,-1776,-2059,0,0,-24,13,52,29
6860,1,0,3000,-716,-657,32,-685,-14,241,194,46,-74,1073,1000,1862,1820,-1648,-1410,0,59,-417,1971,1704,-1674,-1941,0,0,-38,0,50,26
6870,1,0,3000,-676,-697,-71,-667,-2,-89,217,-307,-19,752,1000,1856,1990,-1395,-1869,0,53,-234,1861,1608,-1581,-1834,0,0,-53,-32,40,38
6880,1,0,3000,-636,-631,-1,-636,-17,409,304,105,-60,1066,1000,1794,1842,-1433,-1398,0,26,-262,1745,1507,-1493,-1731,0,0,-59,-25,48,32
6890,1,0,3000,-596,-568,48,-595,-15,488,320,167,-129,1559,1000,1660,1837,-1481,-888,0,44,-388,1640,1417,-1395,-1617,0,0,-43,0,75,49
6900,1,0,3000,-556,-567,-7,-559,4,220,322,-102,-57,809,1000,1532,1615,-1340,-1321,0,77,-330,1538,1330,-1291,-1499,0,0,-57,-22,67,52
6910,1,0,3000,-516,-552,-19,-549,-7,160,198,-38,-35,856,1000,1540,1579,-1200,-1325,0,72,-281,1427,1234,-1198,-1391,0,0,-70,-37,64,53
6920,1,0,3000,-476,-564,-78,-524,-8,-10,275,-286,-19,369,1000,1407,1619,-1137,-1592,0,71,-143,1318,1140,-1104,-1282,0,0,-71,-49,70,72
6930,1,0,3000,-436,-503,-60,-485,-28,390,398,-7,-54,792,1000,1289,1607,-1036,-1232,0,48,-217,1203,1040,-1016,-1179,0,0,-86,-60,62,60
6940,1,0,3000,-396,-426,-5,-458,-43,609,303,306,-109,945,1000,1104,1470,-1081,-760,0,54,-217,1096,948,-920,-1069,0,0,-67,-31,89,77
6950,1,0,3000,-356,-421,-43,-425,-49,188,259,-71,-89,725,1000,982,1421,-1009,-939,0,92,-310,996,863,-817,-950,0,0,-74,-45,90,85
6960,1,0,3000,-316,-435,-68,-373,-20,56,495,-439,8,98,1000,1025,1115,-899,-1391,0,101,-309,889,771,-720,-838,0,0,-90,-65,89,91
6970,1,0,3000,-276,-361,-70,-356,-37,458,358,100,24,13,1000,878,932,-651,-1198,0,71,-115,772,669,-633,-736,0,0,-105,-81,72,75
6980,1,0,3000,-236,-332,-117,-345,-67,362,199,163,1,110,1000,698,1067,-492,-1121,0,57,-63,659,571,-542,-631,0,0,-94,-78,85,98
6990,1,0,3000,-196,-313,-131,-288,-96,248,437,-189,-39,-110,1000,469,1098,-574,-1071,0,63,-84,551,478,-447,-520,0,0,-98,-85,89,106
7000,1,64,3000,-156,-312,-118,-237,-74,146,589,-442,-22,99,1000,571,1067,-518,-1037,0,73,-121,445,386,-350,-408,0,0,-106,-90,98,114
7010,1,64,3000,-116,-290,-127,-243,-100,208,306,-97,-2,187,1000,575,1021,-359,-1004,0,64,-67,333,290,-258,-301,0,0,-103,-89,98,115
7020,1,64,3000,-76,-248,-105,-228,-107,324,272,51,-21,156,1000,454,912,-366,-812,0,65,-61,224,196,-163,-192,0,0,-115,-97,111,121
7030,1,64,3000,-36,-221,-130,-173,-89,276,511,-234,-12,-100,1000,295,826,-279,-859,0,60,-31,114,100,-70,-84,0,0,-108,-98,100,120
7040,1,64,3000,3,-174,-128,-145,-96,385,424,-38,-9,-66,1000,195,721,-145,-714,0,52,8,2,4,21,23,0,0,-115,-103,103,124
7050,1,64,3000,43,-140,-120,-122,-107,346,342,3,-3,6,1000,152,628,-51,-602,0,51,13,-106,-90,115,132,0,0,-124,-106,110,128
7060,1,64,3000,83,-112,-97,-88,-100,327,394,-67,-18,-18,1000,78,535,-84,-456,0,52,4,-215,-184,210,241,0,0,-143,-115,116,133
7070,1,64,3000,123,-77,-104,-55,-95,328,391,-63,-5,-44,1000,-9,433,42,-408,0,52,7,-325,-278,304,351,0,0,-152,-120,126,134
7080,1,64,3000,163,-42,-98,-21,-89,334,397,-62,-4,-45,1000,-93,335,113,-303,0,51,9,-434,-373,398,460,0,0,-164,-123,134,138
7090,1,64,3000,203,-15,-79,8,-78,301,381,-80,-4,56,1000,-107,245,150,-177,0,56,-17,-542,-466,494,570,0,0,-173,-128,145,148
7100,1,64,3000,243,22,-52,37,-63,344,358,-14,-16,139,1000,-171,135,158,19,0,63,-45,-650,-558,590,681,0,0,-202,-159,167,192
7110,1,64,3000,283,58,-50,66,-48,365,341,23,-14,25,1000,-292,14,215,89,0,64,-44,-759,-653,685,791,0,0,-227,-195,189,223
7121,1,64,3000,323,104,-45,99,-37,415,334,81,-14,-71,1000,-433,-133,284,199,0,66,-51,-867,-746,779,900,0,0,-256,-230,215,258
7131,1,64,3000,363,166,-41,138,-29,560,347,212,-28,72,1000,-604,-233,411,423,0,76,-112,-974,-838,876,1012,0,0,-242,-216,223,266
7141,1,132,3000,403,258,18,186,-27,808,351,457,-89,485,1000,-781,-350,421,1013,0,88,-165,-1080,-930,974,1124,0,0,-255,-217,235,267
7151,1,0,3000,443,292,26,221,-22,492,332,159,-62,342,1000,-859,-573,496,1007,0,103,-246,-1186,-1020,1072,1237,0,0,-259,-219,241,272
7161,1,0,3000,483,324,-10,269,-8,418,322,96,-44,219,1000,-980,-612,699,980,0,120,-143,-1291,-1110,1170,1351,0,0,-273,-239,230,268
7171,1,132,3000,523,446,51,326,-21,980,379,601,-125,994,1000,-1200,-673,813,1777,0,100,-232,-1405,-1210,1260,1455,0,0,-271,-226,233,258
7181,1,197,3000,564,532,114,368,-31,804,388,416,-176,1265,1000,-1384,-859,780,2279,0,129,-348,-1507,-1297,1361,1572,0,0,-248,-192,260,273
7191,1,0,3000,604,459,38,392,-23,-121,298,-420,-56,432,1000,-1265,-993,891,1487,0,160,-279,-1609,-1383,1463,1689,0,0,-280,-236,251,280
7201,1,0,3000,644,492,20,436,-10,193,291,-98,-52,418,1000,-1370,-1031,1032,1542,0,148,-227,-1721,-1481,1555,1795,0,0,-293,-252,243,276
7211,1,0,3000,684,590,68,493,2,693,327,366,-101,837,1000,-1553,-1158,1123,2104,0,152,-260,-1829,-1574,1650,1905,0,0,-277,-226,263,287
7221,1,129,3000,724,667,119,562,25,741,353,388,-154,1336,1000,-1673,-1223,1160,2630,0,163,-336,-1936,-1665,1747,2018,0,0,-284,-223,266,278
7231,1,129,3000,764,696,107,592,15,422,319,103,-200,1924,1000,-1741,-1014,1279,2920,0,185,-386,-2040,-1754,1847,2132,0,0,-289,-230,267,283
7241,1,129,3000,804,736,146,617,2,466,276,190,-221,2217,1000,-1734,-1063,1312,3237,0,205,-334,-2145,-1844,1947,2248,0,0,-299,-232,272,280
7251,1,129,3000,844,756,119,638,-5,308,235,73,-168,1521,1000,-1852,-1302,1431,3001,0,200,-135,-2255,-1940,2040,2356,0,0,-307,-244,271,284
7261,1,193,3000,884,821,94,659,19,552,221,330,-152,1157,1000,-2101,-1496,1619,3034,0,170,-16,-2372,-2042,2127,2458,0,0,-319,-261,244,263
7271,1,133,3000,924,942,239,691,-2,1003,287,715,-245,2672,1000,-2027,-1564,1664,4168,0,143,-218,-2488,-2143,2215,2560,0,0,-310,-225,280,270
7281,1,197,3000,964,1116,337,736,-37,1480,386,1094,-384,3536,1000,-2397,-1645,1716,5344,0,179,-218,-2588,-2228,2317,2677,0,0,-289,-187,291,261
7291,1,197,3000,1004,1167,469,758,-46,788,282,506,-460,4348,1000,-2308,-1753,1474,6035,0,239,-483,-2682,-2307,2427,2802,0,0,-271,-147,283,245
7301,1,193,3000,1044,1157,414,778,-46,220,234,-13,-454,4259,1000,-2418,-1660,1550,5846,0,283,-573,-2780,-2390,2532,2922,0,0,-287,-170,286,254
7311,1,193,3000,1084,1063,251,818,-53,-422,331,-753,-332,3542,1000,-2368,-1513,1857,4860,0,281,-482,-2890,-2485,2626,3031,0,0,-323,-233,295,286
7321,1,197,3000,1124,1170,236,808,-82,472,61,410,-235,2928,1000,-2596,-2083,2271,4803,0,261,-321,-3004,-2584,2715,3135,0,0,-336,-250,280,271
7331,1,133,3000,1164,1350,333,809,-85,1306,32,1274,-263,2979,1000,-2950,-2654,2408,5553,0,261,-325,-3114,-2679,2810,3244,0,0,-309,-206,301,271
7341,1,193,3000,1204,1366,399,861,-83,543,329,213,-380,4264,1000,-2816,-2257,2301,6273,0,291,-407,-3216,-2766,2911,3361,0,0,-322,-206,310,269
7351,1,195,3000,1244,1439,404,899,-128,668,349,319,-480,5572,1000,-2979,-1953,2451,6933,0,329,-760,-3315,-2851,3015,3480,0,0,-286,-170,315,282
7361,1,195,3000,1284,1493,467,924,-159,535,273,261,-516,6094,1000,-3000,-2060,2428,7360,0,408,-950,-3405,-2925,3129,3609,0,0,-278,-150,314,279
7371,1,195,3000,1324,1522,448,946,-144,402,233,169,-508,6242,1000,-3078,-2081,2581,7406,0,466,-1015,-3499,-3005,3238,3733,0,0,-295,-169,319,282
7381,1,195,3000,1364,1549,427,951,-135,315,107,208,-459,5723,1000,-3203,-2328,2703,7224,0,489,-947,-3603,-3093,3338,3848,0,0,-326,-204,323,281
7391,1,131,3000,1404,1540,306,958,-150,47,80,-33,-463,4907,1000,-3593,-2192,2776,6797,0,493,-846,-3711,-3187,3434,3958,0,0,-344,-243,313,291
7401,1,195,3000,1444,1539,377,1003,-169,-94,316,-410,-520,5872,1000,-3346,-1981,2697,7282,0,505,-885,-3817,-3278,3531,4070,0,0,-311,-194,323,305
7411,1,195,3000,1484,1613,406,1044,-187,297,341,-44,-509,6426,1000,-3393,-2179,2908,7593,0,557,-1135,-3914,-3359,3638,4192,0,0,-290,-169,329,312
7421,1,195,3000,1524,1680,388,1063,-207,389,226,163,-548,7237,1000,-3534,-2041,3167,7981,0,628,-1319,-4005,-3436,3750,4320,0,0,-292,-172,337,320
7431,1,195,3000,1564,1563,220,1072,-182,-605,128,-733,-336,5070,1000,-3575,-2383,3323,6400,0,677,-1109,-4102,-3518,3857,4441,0,0,-336,-248,342,345
7441,1,193,3000,1604,1335,-62,1107,-165,-1373,286,-1659,-176,2301,1000,-3688,-2109,3313,4358,0,668,-482,-4214,-3615,3949,4548,0,0,-366,-326,308,366
7452,1,192,3000,1644,1442,-96,1144,-170,135,304,-169,-138,1742,1000,-4034,-2445,3668,4432,0,598,-207,-4341,-3726,4026,4640,0,0,-372,-338,270,333
7462,1,197,3000,1684,1566,-122,1158,-151,755,204,551,-151,279,1000,-4753,-2949,3689,4448,0,504,45,-4474,-3844,4097,4726,0,0,-384,-356,270,338
7472,1,193,3000,1724,1539,-286,1184,-124,61,253,-192,-194,-949,1000,-5333,-2640,3655,3904,0,434,282,-4600,-3956,4173,4818,0,0,-354,-345,242,336
7482,1,193,3000,1764,1573,-304,1212,-111,272,256,16,-216,-1376,1000,-5616,-2729,3616,3900,0,394,277,-4720,-4061,4258,4917,0,0,-352,-348,268,369
7492,1,197,3000,1804,1673,-290,1224,-102,770,179,591,-277,-1669,1000,-6053,-2909,3605,4270,0,383,323,-4831,-4157,4349,5023,0,0,-360,-355,267,368
7502,1,197,3000,1844,1819,-328,1249,-100,1195,238,956,-404,-2161,1000,-6887,-2946,3632,4774,0,361,442,-4947,-4258,4438,5127,0,0,-358,-356,249,358
7512,1,193,3000,1884,1843,-248,1287,-88,564,319,244,-474,-2669,1000,-7058,-3122,3223,5037,0,327,527,-5064,-4360,4524,5228,0,0,-377,-362,263,359
7522,1,193,3000,1924,1798,-317,1326,-56,-60,267,-327,-433,-2537,1000,-6906,-2884,3450,4764,0,297,680,-5181,-4462,4611,5330,0,0,-371,-354,245,354
7532,1,193,3000,1964,1719,-246,1450,-118,-504,191,-696,-242,-1681,1000,-5935,-3121,3784,4493,0,256,682,-5301,-4567,4695,5429,0,0,-384,-362,272,366
7542,1,193,3000,2004,1649,-159,1531,-167,-615,244,-860,-183,-377,1000,-5171,-3030,3839,4617,0,238,489,-5414,-4666,4785,5533,0,0,-393,-359,303,383
7552,1,64,3000,2044,1653,-99,1605,-147,-180,407,-587,-144,-267,1000,-4937,-3230,3848,4709,0,260,569,-5518,-4754,4885,5648,0,0,-397,-354,329,399
7562,1,64,3000,2084,1686,-103,1641,-125,204,318,-113,-112,518,1000,-4774,-3184,4207,4916,0,257,554,-5628,-4849,4978,5757,0,0,-406,-364,309,378
7572,1,64,3000,2125,1756,22,1673,-138,457,181,276,-93,1432,1000,-4477,-3487,4330,5512,0,223,466,-5746,-4952,5064,5858,0,0,-402,-342,321,370
7582,1,192,3000,2165,1787,14,1690,-114,329,90,239,-84,520,1000,-4764,-3768,4241,5361,0,228,561,-5855,-5046,5160,5969,0,0,-412,-353,325,375
7592,1,193,3000,2205,1789,1,1740,-101,195,340,-144,-153,731,1000,-4895,-3525,4152,5532,0,197,532,-5972,-5148,5247,6070,0,0,-417,-356,321,378
7602,1,193,3000,2245,1892,-3,1793,-127,699,437,261,-186,794,1000,-5246,-3664,4330,5883,0,188,503,-6083,-5245,5339,6178,0,0,-430,-368,337,396
7612,1,196,3000,2285,2051,-51,1787,-101,1230,148,1082,-58,324,1000,-5618,-4362,5018,5835,0,181,503,-6194,-5340,5431,6284,0,0,-443,-393,342,407
7622,1,132,-3000,2322,2098,-61,1744,-136,640,-192,832,37,703,1000,-5428,-4553,5527,5873,0,141,660,-6306,-5438,5509,6377,0,0,-436,-392,311,375
7632,1,129,-3000,2338,2165,-52,1832,-146,737,448,0,-231,619,1000,-6203,-4102,4962,6611,0,130,600,-6353,-5480,5545,6418,0,0,-319,-288,230,277
7642,1,129,-3000,2330,2183,-27,1895,-166,288,560,272,-360,859,1000,-6456,-3859,4648,7010,0,147,457,-6325,-5455,5528,6399,0,0,-209,-187,147,175
7652,1,133,-3000,2297,1971,-104,1889,-138,-1332,182,1515,-181,-756,1000,-6068,-4048,4346,5477,0,154,371,-6233,-5375,5452,6310,0,0,-142,-144,81,115
7662,1,132,-3000,2257,1718,-181,1843,-145,-1826,-207,1618,-56,-1582,1000,-5439,-3757,4062,4191,0,129,477,-6130,-5287,5352,6195,0,0,-168,-182,82,134
7672,1,132,-3000,2217,1568,-143,1877,-167,-1536,146,1683,-30,-576,1000,-4678,-3343,3900,4014,0,122,341,-6022,-5194,5256,6084,0,0,-158,-164,118,164
7682,1,132,-3000,2176,1565,-132,1907,-151,-561,231,792,-19,-431,1000,-4637,-3396,3884,3993,0,166,157,-5902,-5089,5172,5985,0,0,-142,-147,121,164
7692,1,128,-3000,2137,1548,-103,1878,-152,-297,-105,191,8,-179,1000,-4434,-3454,3889,3984,0,186,73,-5788,-4990,5083,5881,0,0,-150,-150,106,142
7702,1,128,-3000,2096,1585,-122,1797,-153,83,-538,-622,16,-100,1000,-4517,-3475,4079,4073,0,168,150,-5683,-4900,4984,5767,0,0,-143,-150,85,122
7712,1,128,-3000,2056,1555,-140,1843,-126,-119,121,240,-11,-264,1000,-4571,-3339,3939,3971,0,166,139,-5574,-4806,4889,5658,0,0,-131,-142,85,125
7722,1,132,-3000,2016,1477,-146,1865,-162,-521,133,654,-41,56,1000,-4369,-2999,3759,3879,0,174,84,-5463,-4710,4797,5550,0,0,-123,-134,94,135
7732,1,128,-3000,1976,1492,-113,1835,-175,-97,-139,-42,-82,-122,1000,-4486,-3065,3564,4018,0,180,52,-5352,-4614,4704,5442,0,0,-120,-127,84,117
7742,1,128,-3000,1936,1486,-117,1800,-103,-80,-265,-185,-36,-2,1000,-4370,-3142,3682,3904,0,193,-29,-5240,-4516,4613,5337,0,0,-101,-110,87,120
7752,1,128,-3000,1896,1477,-122,1794,-131,-56,-112,-55,-52,-4,1000,-4383,-3067,3637,3909,0,192,-8,-5131,-4422,4518,5227,0,0,-102,-113,71,104
7762,1,128,-3000,1856,1440,-102,1818,-151,-214,111,325,-61,-187,1000,-4315,-3053,3430,3816,0,196,-24,-5021,-4327,4425,5119,0,0,-100,-107,70,99
7772,1,132,-3000,1816,1400,-138,1842,-70,-316,176,492,-33,121,1000,-4168,-2898,3537,3621,0,208,-152,-4908,-4230,4334,5012,0,0,-77,-92,79,113
7783,1,128,-3000,1776,1356,-112,1819,-95,-443,-120,322,3,222,1000,-3886,-2915,3496,3505,0,226,-122,-4794,-4131,4244,4908,0,0,-93,-103,62,91
7793,1,128,-3000,1736,1302,-80,1777,-124,-495,-272,223,-2,671,1000,-3580,-2734,3389,3543,0,225,-124,-4685,-4037,4149,4798,0,0,-90,-95,68,90
7803,1,128,-3000,1696,1320,-99,1780,-79,-149,-60,88,-5,206,1000,-3793,-2848,3350,3445,0,231,-140,-4574,-3941,4057,4690,0,0,-75,-85,59,84
7813,1,128,-3000,1656,1305,-136,1782,-74,-148,-52,95,-10,163,1000,-3854,-2734,3370,3321,0,241,-182,-4463,-3844,3965,4583,0,0,-57,-75,57,88
7823,1,128,-3000,1616,1260,-111,1739,-74,-281,-290,-8,-18,70,1000,-3721,-2692,3162,3241,0,247,-178,-4352,-3748,3872,4476,0,0,-63,-76,51,77
7833,1,0,-3000,1576,1208,-142,1636,-89,-390,-285,104,-29,-660,1000,-3852,-2658,2897,2874,0,255,-205,-4241,-3652,3780,4368,0,0,-52,-72,53,85
7843,1,0,-3000,1536,1236,-131,1518,-78,-62,-215,-153,-41,-396,1000,-3866,-2650,2972,3060,0,262,-204,-4130,-3556,3687,4261,0,0,-47,-68,39,69
7853,1,0,-3000,1496,1228,-132,1421,-93,-89,-244,-154,-52,-191,1000,-3816,-2549,2983,3116,0,265,-193,-4020,-3461,3593,4152,0,0,-42,-65,31,61
7863,1,0,-3000,1456,1234,-104,1368,-100,8,-100,-109,-33,37,1000,-3680,-2623,3033,3202,0,272,-199,-3909,-3365,3501,4045,0,0,-36,-54,27,51
7873,1,0,-3000,1416,1210,-100,1337,-81,-136,-10,125,-48,87,1000,-3632,-2528,2941,3184,0,278,-212,-3798,-3269,3408,3937,0,0,-24,-43,30,53
7883,1,0,-3000,1376,1147,-118,1266,-83,-448,-210,237,-58,-257,1000,-3596,-2392,2726,2917,0,284,-190,-3687,-3173,3315,3829,0,0,-28,-51,22,49
7893,1,0,-3000,1336,1116,-100,1194,-112,-336,-323,12,-77,65,1000,-3438,-2235,2641,2989,0,285,-198,-3577,-3078,3221,3720,0,0,-21,-42,26,49
7903,1,0,-3000,1296,1123,-99,1153,-83,-94,-274,-180,-40,243,1000,-3339,-2309,2787,2970,0,291,-222,-3467,-2982,3128,3613,0,0,-11,-34,19,42
7913,1,0,-3000,1256,1105,-103,1145,-66,-166,-97,69,-45,49,1000,-3346,-2284,2704,2882,0,300,-187,-3354,-2885,3035,3505,0,0,-11,-36,7,30
7923,1,132,-3000,1216,1045,-92,1136,-113,-454,-21,433,-70,390,1000,-3140,-2029,2549,2868,0,299,-226,-3245,-2791,2941,3395,0,0,-4,-27,15,36
7933,1,128,-3000,1176,1010,-116,1089,-48,-333,-270,62,-92,193,1000,-3189,-1886,2420,2725,0,312,-228,-3133,-2694,2850,3289,0,0,0,-27,7,32
7943,1,0,-3000,1136,1008,-92,1035,-101,-139,-350,-211,-90,0,1000,-3182,-1992,2313,2714,0,319,-228,-3023,-2598,2758,3182,0,0,4,-20,0,21
7953,1,0,-3000,1096,979,-84,1004,-99,-287,-300,-13,-122,221,1000,-3076,-1784,2225,2798,0,303,-133,-2917,-2508,2660,3069,0,0,9,-14,-1,18
7963,1,0,-3000,1056,965,-62,997,-45,-222,-112,110,-43,345,1000,-2810,-1979,2356,2651,0,318,-185,-2804,-2410,2569,2964,0,0,15,-6,-3,11
7973,1,0,-3000,1016,896,-37,946,-77,-459,-258,200,-10,562,1000,-2428,-1885,2287,2510,0,306,-111,-2698,-2318,2472,2851,0,0,12,-4,-1,9
7983,1,0,-3000,976,905,-48,882,-41,-172,-480,-307,-23,230,1000,-2568,-1916,2235,2476,0,295,-46,-2592,-2227,2374,2739,0,0,20,0,-13,-1
7993,1,132,-3000,936,832,-55,904,-29,-522,-14,507,12,138,1000,-2326,-1834,2153,2167,0,292,-28,-2483,-2133,2279,2629,0,0,20,-1,-14,0
8003,1,0,-3000,896,825,-64,859,-56,-248,-226,22,-38,-10,1000,-2478,-1715,1985,2198,0,299,-56,-2372,-2037,2187,2522,0,0,29,4,-21,-5
8013,1,0,-3000,856,823,-66,801,-62,-112,-440,-327,-37,78,1000,-2439,-1674,2021,2221,0,289,-7,-2265,-1945,2090,2410,0,0,37,10,-28,-13
8023,1,0,-3000,816,797,-79,799,-44,-231,-196,34,-35,131,1000,-2368,-1567,2014,2137,0,285,13,-2157,-1852,1995,2299,0,0,43,13,-35,-17
8033,1,0,-3000,776,734,-85,754,-73,-454,-330,123,-64,-103,1000,-2320,-1387,1757,1964,0,278,41,-2049,-1759,1899,2189,0,0,42,10,-39,-19
8043,1,0,-3000,736,719,-87,704,-85,-241,-421,-179,-64,30,1000,-2256,-1316,1759,1950,0,280,27,-1940,-1665,1805,2080,0,0,52,18,-42,-22
8053,1,0,-3000,696,712,-81,691,-64,-142,-270,-127,-65,46,1000,-2226,-1309,1725,1944,0,283,14,-1830,-1570,1711,1971,0,0,60,26,-48,-29
8063,1,0,-3000,656,674,-95,675,-60,-273,-226,47,-72,51,1000,-2159,-1162,1659,1837,0,277,38,-1722,-1477,1615,1860,0,0,65,27,-54,-32
8073,1,0,-3000,616,628,-96,627,-76,-406,-396,10,-48,-2,1000,-1986,-1119,1604,1650,0,270,65,-1614,-1384,1519,1749,0,0,68,29,-57,-35
8083,1,0,-3000,576,558,-118,586,-99,-561,-356,205,-30,-411,1000,-1900,-1041,1440,1284,0,263,89,-1507,-1291,1423,1638,0,0,68,24,-62,-34
8093,1,0,-3000,536,593,-102,594,-72,-25,-53,-28,-30,-44,1000,-1878,-1078,1571,1495,0,267,62,-1396,-1196,1330,1530,0,0,83,39,-69,-45
8104,1,0,-3000,496,558,-93,556,-101,-254,-304,-49,-39,15,1000,-1773,-983,1454,1446,0,269,45,-1287,-1101,1236,1421,0,0,87,44,-72,-50
8114,1,0,-3000,455,465,-99,497,-117,-653,-429,224,-119,328,1000,-1637,-489,1117,1415,0,279,-12,-1175,-1004,1144,1314,0,0,93,49,-63,-39
8124,1,193,-3000,415,385,-159,450,-91,-743,-413,330,-184,837,1000,-1561,116,1017,1329,0,289,-77,-1063,-908,1052,1208,0,0,99,46,-61,-24
8134,1,193,-3000,375,342,-153,408,-57,-447,-423,24,-214,951,1000,-1483,287,839,1299,0,303,-146,-950,-810,962,1102,0,0,102,51,-62,-26
8144,1,0,-3000,335,397,-132,391,-72,128,-235,-364,-97,234,1000,-1502,-338,1051,1085,0,303,-56,-841,-715,867,993,0,0,96,43,-99,-70
8154,1,64,-3000,295,371,-87,385,-106,-104,-142,-38,-70,-67,1000,-1357,-522,880,971,0,293,-36,-734,-624,770,881,0,0,106,61,-86,-65
8164,1,0,-3000,255,338,-72,341,-86,-237,-316,-79,-64,254,1000,-1148,-414,862,976,0,295,-42,-625,-529,676,772,0,0,113,69,-90,-74
8174,1,64,-3000,215,301,-143,283,-76,-330,-498,-167,-102,685,1000,-1158,36,954,926,0,299,-55,-514,-434,583,664,0,0,112,62,-92,-61
8184,1,64,-3000,175,271,-110,239,-97,-246,-471,-224,-71,419,1000,-1005,-102,826,783,0,296,-14,-406,-340,488,554,0,0,118,66,-108,-85
8194,1,64,-3000,135,265,-85,236,-102,-189,-284,-94,-32,246,1000,-889,-276,818,699,0,288,29,-298,-248,392,442,0,0,122,74,-112,-94
8204,1,64,-3000,95,229,-75,218,-92,-292,-270,22,-40,202,1000,-796,-200,680,633,0,278,47,-192,-156,295,331,0,0,125,88,-110,-95
8214,1,64,-3000,55,171,-106,174,-83,-475,-380,95,-93,555,1000,-726,226,570,610,0,281,29,-82,-61,201,222,0,0,127,110,-86,-61
8224,1,64,-3000,15,103,-172,127,-88,-575,-397,177,-142,940,1000,-679,752,538,496,0,280,13,27,33,107,113,0,0,129,120,-84,-50
8234,1,64,-3000,-24,113,-115,93,-107,-174,-363,-189,-77,647,1000,-494,400,551,458,0,281,164,136,127,13,4,0,0,135,137,-94,-80
8244,1,64,-3000,-64,101,-76,68,-99,-145,-348,-203,-47,248,1000,-382,205,448,378,0,246,332,237,213,-89,-113,0,0,139,146,-119,-121
8254,1,64,-3000,-104,58,-71,38,-88,-307,-358,-51,-40,236,1000,-211,299,376,278,0,205,440,336,297,-195,-234,0,0,144,152,-131,-138
8264,1,64,-3000,-144,36,-58,4,-79,-256,-399,-142,-27,94,1000,-122,266,302,195,0,171,495,437,383,-297,-351,0,0,152,155,-134,-142
8274,1,64,-3000,-184,9,-47,-30,-64,-268,-429,-161,-20,96,1000,-4,295,239,133,0,148,525,541,472,-398,-467,0,0,174,164,-143,-161
8284,1,64,-3000,-224,-23,-26,-56,-48,-288,-394,-105,-5,52,1000,148,274,138,41,0,130,525,645,561,-496,-580,0,0,207,185,-159,-187
