# rx_stall wheel=1 t=39155 SR=0x00D4 CR3=0x0041 NDTR=475 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=43916 SR=0x00D4 CR3=0x0041 NDTR=752 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=1 t=49615 SR=0x00D4 CR3=0x0041 NDTR=305 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=2 t=50260 SR=0x0014 CR3=0x00C1 NDTR=375 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=51256 SR=0x00D4 CR3=0x0041 NDTR=930 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=51301 SR=0x00D4 CR3=0x0041 NDTR=347 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=51647 SR=0x00D4 CR3=0x0041 NDTR=674 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=1 t=52265 SR=0x00D# rx_stall wheel=2 t=49628 SR=0x0014 CR3=0x00C1 NDTR=232 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=50073 SR=0x00D4 CR3=0x0041 NDTR=584 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=50480 SR=0x00D4 CR3=0x0041 NDTR=43 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=50843 SR=0x00D4 CR3=0x0041 NDTR=467 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=1 t=52483 SR=0x00D4 CR3=0x0041 NDTR=381 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=1 t=53148 SR=0x00D4 CR3=0x0041 NDTR=90 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=55006 SR=0x00D4 CR3=0x0041 NDTR=722 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=55546 SR=0x00D4 CR3=0x0041 NDTR=70 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=55877 SR=0x00D4 CR3=0x0041 NDTR=125 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=56923 SR=0x00D4 CR3=0x0041 NDTR=661 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=1 t=57226 SR=0x00D4 CR3=0x0041 NDTR=880 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=60248 SR=0x00D4 CR3=0x0041 NDTR=341 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=60756 SR=0x00D4 CR3=0x0041 NDTR=851 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=1 t=61867 SR=0x00D4 CR3=0x0041 NDTR=825 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=63766 SR=0x00D4 CR3=0x0041 NDTR=140 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=65238 SR=0x00D4 CR3=0x0041 NDTR=10 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=1 t=68963 SR=0x00D4 CR3=0x0041 NDTR=192 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=1 t=70053 SR=0x00D4 CR3=0x0041 NDTR=841 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=2 t=71071 SR=0x0014 CR3=0x00C1 NDTR=942 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=71110 SR=0x00D4 CR3=0x0041 NDTR=327 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=73351 SR=0x00D4 CR3=0x0041 NDTR=616 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=74675 SR=0x00D4 CR3=0x0041 NDTR=89 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=77167 SR=0x00D4 CR3=0x0041 NDTR=988 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=78506 SR=0x00D4 CR3=0x0041 NDTR=925 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=1 t=79200 SR=0x00D4 CR3=0x0041 NDTR=849 EN=1 RxState=0x22 Err=0x00
# TCS log: max_accel=1800 jerk=25000 accel_th=400 geom_th=1500 rot_th=450 [x100] margin=150 exit=100 [mm/s] n=997
t_ms,tcs_on,slip,target_vx,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
821,1,0,2000,2000,1228,-20,1210,16,187,94,0,-36,90,1000,-3473,-2759,2853,3389,0,680,-100,-5290,-4543,4884,5631,0,0,-183,-160,154,175
831,1,0,2000,2000,1248,-39,1227,3,262,131,0,-39,116,1000,-3541,-2721,2967,3448,0,661,1,-5295,-4548,4879,5626,0,0,-184,-161,154,175
841,1,0,2000,2000,1251,3,1235,-19,105,59,0,-6,520,1000,-3296,-2816,3049,3563,0,665,-18,-5294,-4547,4880,5627,0,0,-184,-161,154,175
851,1,0,2000,2000,1234,33,1218,16,-60,-106,0,34,606,1000,-3082,-2924,3066,3514,0,662,-2,-5295,-4548,4879,5626,0,0,-184,-161,154,175
861,1,0,2000,2000,1244,9,1240,22,-68,47,0,-53,-207,1000,-3529,-2855,2743,3495,0,646,69,-5299,-4552,4875,5622,0,0,-184,-161,154,175
871,1,0,2000,2000,1270,6,1277,-23,159,259,0,-65,-30,1000,-3595,-2849,2818,3623,0,652,34,-5298,-4551,4877,5624,0,0,-184,-161,154,175
882,1,0,2000,2000,1271,10,1279,4,77,123,0,-18,37,1000,-3471,-2957,2948,3550,0,649,42,-5298,-4551,4876,5623,0,0,-184,-161,154,175
892,1,0,2000,2000,1275,-61,1274,17,144,53,0,-95,-32,1000,-3775,-2597,2942,3600,0,629,148,-5303,-4556,4871,5618,0,0,-184,-161,154,175
902,1,0,2000,2000,1259,-5,1278,-22,-1,85,0,-57,127,1000,-3503,-2743,2908,3618,0,621,148,-5305,-4558,4869,5616,0,0,-184,-161,153,175
912,1,0,2000,2000,1227,-15,1270,-8,-206,34,0,-7,-36,1000,-3368,-2806,2942,3368,0,615,159,-5307,-4560,4867,5614,0,0,-184,-161,153,175
922,1,0,2000,2000,1243,-30,1255,-16,26,-26,0,20,-410,1000,-3457,-2957,3004,3246,0,600,219,-5311,-4564,4864,5611,0,0,-184,-161,153,175
932,1,0,2000,2000,1274,5,1270,-46,161,84,0,-19,134,1000,-3434,-2890,3018,3609,0,602,174,-5310,-4563,4864,5611,0,0,-184,-161,153,175
942,1,0,2000,2000,1315,16,1299,-35,306,189,0,-47,123,1000,-3600,-2962,3004,3787,0,610,119,-5308,-4561,4866,5613,0,0,-184,-161,153,175
952,1,0,2000,2000,1314,9,1283,-4,119,-96,0,-17,-105,1000,-3591,-3058,3051,3663,0,597,179,-5311,-4564,4863,5610,0,0,-184,-161,153,174
962,1,0,2000,2000,1369,-10,1272,-19,351,-225,0,-24,-220,1000,-3816,-3147,3189,3770,0,584,206,-5314,-4567,4860,5607,0,0,-184,-161,153,174
972,1,0,2000,2000,1392,17,1323,-23,264,91,0,-74,-49,1000,-3914,-3129,3071,4009,0,587,102,-5314,-4567,4860,5607,0,0,-184,-161,153,174
982,1,0,2000,2000,1340,55,1371,6,-162,305,0,-67,610,1000,-3538,-2963,3020,4071,0,607,29,-5309,-4562,4866,5613,0,0,-184,-161,153,175
992,1,0,2000,2000,1329,47,1362,18,-102,103,0,-37,358,1000,-3527,-3058,3022,3893,0,616,14,-5307,-4560,4868,5615,0,0,-184,-161,153,175
1002,1,0,2000,2000,1303,63,1323,19,-169,-118,0,-61,-84,1000,-3578,-3079,2759,3800,0,610,43,-5308,-4561,4866,5613,0,0,-184,-161,153,175
1012,1,0,2000,2000,1323,55,1330,33,59,42,0,-57,232,1000,-3548,-3026,2926,3927,0,602,95,-5310,-4563,4864,5611,0,0,-184,-161,153,175
1022,1,0,2000,2000,1378,10,1374,17,313,264,0,-81,428,1000,-3798,-2953,3140,4077,0,602,47,-5310,-4563,4864,5611,0,0,-184,-161,153,175
1032,1,0,2000,2000,1318,-39,1382,17,-298,169,0,-42,107,1000,-3721,-2862,3142,3662,0,599,76,-5311,-4564,4863,5610,0,0,-184,-161,153,175
1042,1,0,2000,2000,1332,-63,1342,32,2,-90,0,-12,500,1000,-3638,-2810,3409,3693,0,593,97,-5312,-4565,4862,5609,0,0,-184,-161,153,174
1052,1,0,2000,2000,1438,-73,1347,-27,619,-89,0,11,926,1000,-3807,-3009,3830,4003,0,593,25,-5312,-4565,4862,5609,0,0,-184,-161,153,174
1062,1,0,2000,2000,1456,-98,1389,-48,323,79,0,-19,421,1000,-4084,-3031,3739,3950,0,602,64,-5310,-4563,4864,5611,0,0,-184,-161,153,175
1072,1,0,2000,2000,1384,-86,1430,-17,-301,243,0,-31,113,1000,-3952,-2923,3446,3739,0,592,122,-5312,-4565,4862,5609,0,0,-184,-161,153,174
1082,1,0,2000,2000,1325,-113,1385,-49,-437,-56,0,31,-189,1000,-3804,-2967,3437,3300,0,581,54,-5315,-4568,4859,5606,0,0,-184,-161,153,174
1092,1,0,2000,2000,1396,-90,1363,-86,262,-131,0,62,-71,1000,-3864,-3245,3650,3493,0,592,25,-5312,-4565,4862,5609,0,0,-184,-161,153,174
1102,1,0,2000,2000,1383,-122,1365,-86,33,-64,0,-44,166,1000,-4055,-2808,3493,3691,0,596,47,-5311,-4564,4863,5610,0,0,-184,-161,153,174
1112,1,0,2000,2000,1343,-68,1431,-91,-204,418,0,-50,54,1000,-3891,-2863,3221,3659,0,591,10,-5313,-4566,4861,5608,0,0,-184,-161,153,174
1122,1,0,2000,2000,1397,-89,1368,-84,310,-136,0,-19,-208,1000,-4073,-3079,3409,3641,0,597,26,-5311,-4564,4863,5610,0,0,-184,-161,153,174
1132,1,0,2000,2000,1484,-97,1369,-67,585,-213,0,6,94,1000,-4198,-3254,3775,3884,0,594,26,-5312,-4565,4862,5609,0,0,-184,-161,153,174
1142,1,0,2000,2000,1431,-59,1405,-105,-131,-7,0,9,481,1000,-3870,-3124,3671,3909,0,588,52,-5314,-4567,4861,5608,0,0,-184,-161,153,174
1152,1,0,2000,2000,1378,3,1444,-70,-269,309,0,-5,466,1000,-3652,-3125,3345,3898,0,598,2,-5311,-4564,4863,5610,0,0,-184,-161,153,175
1162,1,0,2000,2000,1419,31,1436,-38,102,137,0,-25,308,1000,-3793,-3280,3282,4064,0,600,-7,-5311,-4564,4864,5611,0,0,-184,-161,153,175
1172,1,0,2000,2000,1414,34,1384,-33,-11,-285,0,2,92,1000,-3750,-3382,3296,3962,0,585,63,-5314,-4567,4860,5607,0,0,-184,-161,153,174
1182,1,0,2000,2000,1395,42,1415,-14,-114,79,0,-52,95,1000,-3798,-3218,3101,4048,0,580,75,-5316,-4569,4859,5606,0,0,-184,-161,153,174
1192,1,0,2000,2000,1401,28,1422,9,93,143,0,-89,345,1000,-3859,-3043,3118,4179,0,579,74,-5316,-4569,4858,5605,0,0,-184,-161,153,174
1202,1,0,2000,2000,1407,11,1429,14,172,176,0,-96,-56,1000,-4020,-3100,3059,4078,0,575,84,-5317,-4570,4857,5604,0,0,-184,-161,153,174
1213,1,0,2000,2000,1436,-23,1405,1,297,-83,0,-48,-69,1000,-4053,-3192,3339,3996,0,560,139,-5321,-4574,4854,5601,0,0,-185,-161,153,174
1223,1,0,2000,2000,1462,-53,1422,4,277,17,0,-79,-126,1000,-4246,-3106,3395,4075,0,545,195,-5324,-4577,4850,5597,0,0,-185,-162,153,174
1233,1,0,2000,2000,1469,-42,1438,-33,230,63,0,-34,109,1000,-4087,-3200,3559,4084,0,537,208,-5326,-4579,4848,5595,0,0,-185,-162,153,174
1243,1,0,2000,2000,1397,-76,1437,-40,-437,-8,0,41,-307,1000,-3909,-3250,3541,3546,0,541,165,-5325,-4578,4849,5596,0,0,-185,-162,153,174
1253,1,0,2000,2000,1416,-78,1444,-28,-23,125,0,-4,-607,1000,-4128,-3245,3413,3627,0,528,205,-5328,-4581,4846,5593,0,0,-185,-162,153,174
1263,1,0,2000,2000,1420,-107,1478,-55,-9,340,0,-15,-339,1000,-4150,-3085,3529,3673,0,522,209,-5330,-4583,4844,5591,0,0,-185,-162,153,174
1273,1,0,2000,2000,1416,-52,1427,-89,-14,-161,0,-34,-36,1000,-4014,-3101,3405,3873,0,529,152,-5328,-4581,4846,5593,0,0,-185,-162,153,174
1283,1,0,2000,2000,1479,-63,1401,-74,363,-260,0,-39,-523,1000,-4328,-3321,3457,3921,0,517,195,-5331,-4584,4843,5590,0,0,-185,-162,153,174
1293,1,0,2000,2000,1563,-127,1473,-47,550,158,0,-122,-886,1000,-4928,-3239,3529,4134,0,499,268,-5336,-4589,4838,5585,0,0,-185,-162,153,174
1303,1,0,2000,1930,1484,-102,1537,-51,-222,425,0,-141,450,1000,-4389,-2745,3553,4321,0,498,198,-5145,-4424,4674,5395,0,0,-178,-156,148,168
1313,1,0,2000,1951,1432,-54,1483,-76,-363,-119,-243,-87,692,1000,-4003,-2829,3489,4196,0,512,112,-5200,-4471,4727,5456,0,0,-180,-158,149,170
1323,1,0,2000,1958,1482,-25,1425,-68,164,-350,0,-24,188,623,-4054,-3279,3589,4146,0,506,191,-5220,-4488,4742,5473,0,0,-181,-158,150,170
1333,1,0,2000,1952,1496,-5,1482,-64,128,200,-71,-59,547,425,-4025,-3167,3593,4400,0,485,247,-5208,-4479,4722,5451,0,0,-180,-158,149,170
1343,1,0,2000,1983,1448,-32,1519,-55,-240,285,-526,-67,370,485,-4021,-3032,3462,4173,0,481,181,-5295,-4554,4794,5535,0,0,-184,-161,151,172
1353,1,0,2000,2000,1447,-66,1449,-36,-52,-230,0,-31,141,545,-4045,-3076,3593,3993,0,480,263,-5341,-4594,4834,5581,0,0,-185,-162,152,174
1363,1,0,2000,2000,1485,-29,1444,-64,212,-102,0,-65,256,605,-4118,-3134,3539,4274,0,457,278,-5346,-4599,4828,5575,0,0,-186,-162,152,173
1373,1,0,2000,2000,1473,-5,1496,-57,16,243,0,-128,-75,665,-4267,-3100,3209,4327,0,454,239,-5347,-4600,4827,5574,0,0,-186,-162,152,173
1383,1,0,2000,2000,1468,-29,1482,-27,60,44,0,-94,-261,725,-4248,-3137,3316,4175,0,450,341,-5348,-4601,4826,5573,0,0,-186,-162,152,173
1393,1,0,2000,2000,1466,-62,1446,-73,-5,-181,0,-41,-145,785,-4164,-3159,3548,4018,0,424,333,-5354,-4607,4820,5567,0,0,-186,-163,152,173
1403,1,0,2000,2000,1455,-107,1474,-87,-51,120,0,6,-153,845,-4133,-3163,3732,3786,0,417,280,-5356,-4609,4818,5565,0,0,-186,-163,152,173
1413,1,0,2000,2000,1453,-87,1510,-35,-8,306,0,-5,-95,905,-4104,-3163,3663,3855,0,421,269,-5355,-4608,4819,5566,0,0,-186,-163,152,173
1423,1,0,2000,2000,1501,-66,1456,-110,298,-189,0,19,169,966,-4087,-3332,3843,4032,0,415,227,-5357,-4610,4817,5564,0,0,-186,-163,152,173
1433,1,0,2000,2000,1563,11,1457,-119,471,-200,0,0,-377,1000,-4290,-3753,3616,4253,0,419,213,-5356,-4609,4818,5565,0,0,-186,-163,152,173
1443,1,0,2000,2000,1603,15,1544,-23,438,272,0,-12,-442,1000,-4437,-3846,3648,4370,0,416,191,-5356,-4609,4818,5565,0,0,-186,-163,152,173
1453,1,0,2000,2000,1537,70,1520,-60,-236,-88,0,26,380,1000,-3886,-3737,3641,4396,0,415,96,-5357,-4610,4817,5564,0,0,-186,-163,152,173
1463,1,0,2000,2000,1526,26,1554,-4,-182,177,0,-13,474,1000,-4004,-3484,3643,4392,0,432,96,-5353,-4606,4822,5569,0,0,-186,-163,152,173
1473,1,0,2000,2000,1508,8,1534,-33,-191,-1,0,-24,461,1000,-4025,-3382,3605,4317,0,437,60,-5351,-4604,4823,5570,0,0,-186,-163,152,173
1483,1,0,2000,2000,1512,-3,1528,2,-48,4,0,15,85,1000,-4064,-3555,3652,4130,0,433,71,-5352,-4605,4822,5569,0,0,-186,-163,152,173
1493,1,0,2000,2000,1478,-109,1527,-13,-205,65,0,-46,584,1000,-4164,-2933,3811,4109,0,416,141,-5357,-4610,4818,5565,0,0,-186,-163,152,173
1503,1,0,2000,2000,1444,-123,1482,-48,-267,-155,0,-49,512,1000,-4130,-2832,3730,3971,0,418,117,-5356,-4609,4818,5565,0,0,-186,-163,152,173
1513,1,0,-2000,1996,1474,-122,1478,-70,156,-18,-174,-58,109,1000,-4311,-2968,3691,3987,0,401,181,-5350,-4604,4805,5551,0,0,-186,-163,152,173
1523,1,0,-2000,1969,1529,-185,1490,-85,353,15,-338,-48,153,1000,-4542,-2954,4018,4020,0,387,223,-5282,-4546,4740,5475,0,0,-183,-160,150,170
1534,1,0,-2000,1918,1511,-184,1495,-91,6,-19,-25,-96,-167,1000,-4658,-2859,3784,4007,0,369,277,-5146,-4430,4614,5331,0,0,-178,-156,146,166
1544,1,0,-2000,1842,1486,-104,1507,-117,-141,81,223,-100,-616,1000,-4546,-3080,3429,4000,0,352,326,-4942,-4254,4430,5118,0,0,-171,-150,141,159
1554,1,132,-2000,1705,1432,-181,1496,-109,-476,4,480,-45,-1224,363,-4586,-3066,3459,3432,0,348,304,-4570,-3933,4107,4744,0,0,-157,-138,131,148
1564,1,0,-2000,1576,1430,-156,1515,-117,-186,194,381,-22,-369,393,-4266,-2959,3671,3645,0,337,322,-4221,-3632,3800,4389,0,0,-145,-128,122,137
1574,1,0,-2000,1498,1428,-158,1497,-123,-75,100,175,-18,89,453,-4149,-2854,3791,3729,0,339,285,-4008,-3448,3617,4177,0,0,-137,-121,117,131
1584,1,0,-2000,1411,1481,-160,1470,-146,255,-90,-346,-21,-185,513,-4378,-3039,3839,3805,0,333,269,-3770,-3243,3409,3936,0,0,-129,-114,110,123
1594,1,0,-2000,1312,1496,-116,1441,-161,173,-286,-460,0,-171,573,-4289,-3227,3823,3889,0,327,264,-3502,-3012,3176,3666,0,0,-120,-105,104,115
1604,1,132,-2000,1207,1385,-59,1452,-143,-483,9,492,-24,377,365,-3787,-2905,3505,3880,0,320,264,-3215,-2764,2925,3375,0,0,-109,-96,96,106
1614,1,0,-2000,1120,1383,-92,1459,-145,-224,58,283,-34,39,389,-3966,-2893,3455,3738,0,325,212,-2979,-2560,2723,3142,0,0,-101,-89,89,99
1624,1,128,-2000,1054,1349,-65,1429,-155,-251,-103,147,-42,50,250,-3829,-2851,3298,3720,0,316,229,-2800,-2406,2565,2959,0,0,-95,-84,84,93
1634,1,0,-2000,1006,1349,-102,1387,-118,-84,-272,-188,-39,74,274,-3884,-2759,3407,3655,0,306,251,-2672,-2296,2449,2825,0,0,-91,-80,81,89
1644,1,0,-2000,951,1329,-137,1381,-121,-195,-39,156,-53,208,334,-3878,-2547,3457,3611,0,294,312,-2524,-2169,2316,2671,0,0,-85,-75,76,85
1654,1,132,-2000,887,1275,-113,1379,-150,-431,46,477,-31,306,250,-3623,-2518,3341,3478,0,289,268,-2351,-2019,2164,2495,0,0,-79,-70,71,79
1664,1,0,-2000,838,1258,-115,1342,-130,-241,-209,32,-51,156,262,-3655,-2455,3220,3434,0,278,284,-2219,-1906,2045,2358,0,0,-75,-66,68,75
1674,1,0,-2000,785,1289,-169,1286,-109,115,-333,-448,-42,61,322,-3834,-2434,3436,3388,0,267,343,-2077,-1783,1917,2211,0,0,-70,-61,63,71
1684,1,0,-2000,721,1265,-177,1289,-153,-145,-73,71,-51,161,382,-3780,-2314,3395,3348,0,252,330,-1906,-1637,1763,2032,0,0,-64,-56,58,65
1694,1,132,-2000,651,1201,-151,1297,-171,-482,17,500,-63,231,250,-3588,-2199,3151,3243,0,248,240,-1718,-1474,1598,1842,0,0,-58,-50,53,60
1704,1,128,-2000,602,1140,-112,1263,-134,-523,-194,329,-37,202,250,-3298,-2220,2971,3091,0,257,240,-1580,-1355,1483,1708,0,0,-53,-46,49,56
1714,1,0,-2000,556,1155,-124,1226,-138,-72,-235,-162,-67,-66,274,-3489,-2214,2900,3112,0,249,264,-1456,-1248,1373,1580,0,0,-49,-42,46,52
1724,1,0,-2000,500,1134,-110,1190,-153,-189,-212,-23,-80,199,334,-3384,-2120,2832,3151,0,241,180,-1307,-1120,1240,1427,0,0,-44,-38,41,47
1734,1,132,-2000,435,1017,-162,1145,-111,-816,-201,615,-81,-327,250,-3286,-1835,2559,2622,0,250,242,-1127,-964,1089,1252,0,0,-37,-33,36,41
1744,1,128,-2000,384,1003,-146,1148,-144,-343,-57,285,-41,-616,250,-3192,-2001,2522,2465,0,233,279,-991,-847,964,1108,0,0,-33,-29,32,36
1754,1,0,-2000,339,1063,-162,1147,-170,211,-38,-250,-73,-358,261,-3400,-1969,2680,2718,0,219,242,-871,-744,854,980,0,0,-29,-25,28,32
1764,1,0,-2000,285,1083,-135,1091,-125,191,-282,-474,-48,-421,322,-3350,-2141,2724,2774,0,217,306,-726,-619,728,835,0,0,-24,-21,24,27
1774,1,0,-2000,221,996,-144,1038,-123,-487,-381,106,-79,-520,382,-3203,-1844,2457,2579,0,198,379,-554,-472,571,653,0,0,-18,-16,19,21
1784,1,0,-2000,156,964,-92,1022,-163,-219,-200,19,-36,-490,256,-2915,-1990,2376,2507,0,174,385,-384,-325,413,471,0,0,-12,-11,13,15
1794,1,0,-2000,104,988,-101,1007,-157,-47,-146,-98,-27,99,316,-2847,-1915,2607,2671,0,165,326,-242,-203,286,325,0,0,-8,-7,9,10
1804,1,0,-2000,41,950,-99,954,-79,-222,-346,-123,-26,142,376,-2728,-1821,2526,2580,0,170,326,-70,-55,140,156,0,0,-2,-1,4,5
1814,1,0,-2000,-32,886,-107,944,-129,-529,-151,377,-46,-250,436,-2689,-1683,2264,2350,0,144,396,123,111,-39,-51,0,0,4,3,-1,-1
1824,1,0,-2000,-96,842,-135,929,-137,-399,-117,282,-57,-104,273,-2612,-1454,2233,2234,0,137,384,298,262,-194,-230,0,0,9,8,-6,-7
1834,1,0,-2000,-152,859,-160,865,-122,-37,-341,-303,-57,325,333,-2608,-1338,2430,2329,0,136,344,449,392,-324,-381,0,0,14,12,-11,-12
1844,1,0,-2000,-218,875,-186,834,-132,60,-370,-431,-55,407,393,-2685,-1304,2543,2332,0,136,311,629,548,-480,-561,0,0,20,18,-16,-18
1855,1,0,-2000,-295,818,-193,808,-159,-313,-340,-26,-76,70,453,-2678,-1192,2289,2122,0,130,297,838,727,-662,-773,0,0,27,24,-23,-25
1865,1,0,-2000,-382,793,-199,797,-180,-260,-197,62,-59,45,513,-2592,-1170,2276,1994,0,125,286,1076,933,-870,-1013,0,0,35,30,-30,-32
1875,1,0,-2000,-481,768,-210,779,-171,-260,-171,88,-74,41,573,-2584,-1053,2199,1929,0,124,261,1344,1165,-1102,-1282,0,0,43,38,-38,-41
1885,1,0,-2000,-590,719,-180,740,-192,-381,-264,116,-63,274,633,-2317,-987,2089,1882,0,125,231,1643,1423,-1360,-1580,0,0,53,46,-47,-51
1895,1,0,-2000,-710,658,-199,683,-171,-555,-420,135,-136,515,693,-2289,-565,1866,1887,0,123,207,1970,1705,-1643,-1909,0,0,63,56,-58,-61
1905,1,129,-2000,-833,574,-278,641,-152,-699,-373,326,-168,811,430,-2221,-42,1834,1633,0,133,143,2310,1998,-1931,-2243,0,0,74,65,-68,-72
1915,1,0,-2000,-934,578,-265,608,-177,-221,-344,-122,-118,441,436,-2197,-301,1839,1466,0,132,129,2584,2235,-2169,-2518,0,0,82,73,-77,-80
1925,1,0,-2000,-1019,578,-216,577,-200,-82,-299,-216,-76,254,496,-2060,-568,1778,1425,0,128,130,2817,2436,-2371,-2752,0,0,89,79,-84,-88
1935,1,0,-2000,-1115,491,-233,540,-192,-607,-307,299,-104,342,556,-1903,-240,1560,1229,0,133,93,3078,2662,-2595,-3012,0,0,97,86,-92,-96
1945,1,129,-2000,-1208,404,-258,480,-197,-729,-450,279,-189,1000,250,-1743,386,1357,1278,0,141,47,3335,2883,-2813,-3264,0,0,105,94,-100,-104
1955,1,129,-2000,-1277,350,-325,431,-198,-589,-456,133,-208,1397,250,-1687,793,1412,1117,0,152,-52,3525,3048,-2972,-3449,0,0,111,99,-106,-109
1965,1,0,-2000,-1325,377,-247,395,-199,-75,-389,-313,-133,865,267,-1590,221,1340,1040,0,167,-74,3660,3165,-3082,-3577,0,0,115,102,-110,-114
1975,1,0,-2000,-1379,350,-234,353,-199,-207,-397,-190,-99,585,328,-1478,107,1269,857,0,161,-38,3807,3291,-3211,-3726,0,0,119,106,-115,-118
1985,1,0,-2000,-1444,307,-252,310,-205,-339,-415,-75,-116,744,388,-1404,325,1200,771,0,169,-77,3986,3447,-3362,-3902,0,0,125,111,-120,-124
1995,1,0,-2000,-1520,249,-259,270,-214,-505,-385,120,-124,813,448,-1269,508,1066,626,0,178,-112,4196,3628,-3538,-4106,0,0,131,116,-127,-130
2005,1,0,-2000,-1607,208,-259,219,-222,-442,-444,-2,-147,782,508,-1219,643,899,548,0,188,-141,4435,3834,-3740,-4340,0,0,138,122,-134,-138
2015,1,0,-2000,-1704,168,-224,165,-229,-391,-479,-87,-118,652,568,-1007,560,768,421,0,185,-107,4700,4063,-3970,-4607,0,0,146,129,-142,-146
2025,1,0,-2000,-1809,159,-195,129,-218,-221,-448,-226,-88,457,628,-901,400,714,343,0,181,-75,4987,4311,-4220,-4896,0,0,154,136,-152,-156
2035,1,0,-2000,-1896,112,-186,86,-195,-366,-491,-124,-91,444,688,-770,488,566,232,0,186,-94,5225,4516,-4423,-5131,0,0,161,143,-159,-163
2045,1,0,-2000,-1958,66,-184,40,-191,-431,-521,-90,-73,508,748,-596,553,506,81,0,194,-128,5394,4663,-4566,-5297,0,0,166,147,-165,-169
2055,1,0,-2000,-1994,46,-146,5,-180,-302,-482,-180,-62,296,808,-494,438,344,25,0,197,-112,5495,4750,-4652,-5397,0,0,169,150,-168,-172
2065,1,0,-2000,-2000,13,-135,-24,-151,-323,-453,0,-41,204,868,-354,419,279,-100,0,196,-79,5510,4763,-4664,-5411,0,0,169,150,-169,-173
2075,1,0,-2000,-2000,-19,-104,-55,-128,-353,-442,0,-34,134,928,-203,397,135,-159,0,190,-58,5508,4761,-4666,-5413,0,0,169,150,-169,-173
2085,1,0,-2000,-2000,-51,-84,-84,-105,-321,-411,0,-15,204,988,-14,400,83,-227,0,189,-36,5508,4761,-4666,-5413,0,0,169,150,-169,-173
2095,1,0,-2000,-2000,-76,-52,-109,-75,-282,-376,0,-14,137,1000,117,380,-51,-235,0,186,26,5507,4760,-4667,-5414,0,0,169,150,-169,-173
2105,1,0,-2000,-2000,-112,-30,-132,-58,-325,-330,0,-9,-106,1000,224,357,-220,-349,0,173,91,5504,4757,-4670,-5417,0,0,169,150,-169,-173
2115,1,0,-2000,-2000,-147,-15,-154,-44,-331,-288,0,5,79,1000,431,419,-249,-393,0,158,114,5500,4753,-4674,-5421,0,0,169,150,-169,-173
2125,1,0,-2000,-2000,-180,-14,-178,-34,-326,-259,0,-8,250,1000,544,578,-315,-408,0,151,135,5498,4751,-4676,-5423,0,0,169,150,-169,-173
2135,1,0,-2000,-2000,-220,-22,-202,-31,-381,-230,0,-8,262,1000,645,696,-382,-522,0,143,154,5496,4749,-4678,-5425,0,0,169,149,-169,-173
2145,1,0,-2000,-2000,-261,-26,-235,-23,-400,-253,0,-24,246,1000,712,837,-513,-610,0,136,154,5495,4748,-4680,-5427,0,0,169,149,-169,-173
2155,1,0,-2000,-2000,-293,-55,-268,-19,-363,-256,0,-30,199,1000,723,995,-543,-749,0,127,176,5492,4745,-4682,-5429,0,0,169,149,-169,-173
