Designator,Mid X,Mid Y,Rotation,Layer
D1,-3.0,10.933036,0.0,top
J1,-22.5,52.5,270.0,top
J2,-22.5,20.5,270.0,top
J3,-22.5,52.5,270.0,bottom
J4,-22.5,20.5,270.0,bottom
R1,-17.5,23.5,0.0,top
R2,-17.5,22.0,0.0,top
R3,-17.5,23.5,180.0,bottom
R4,-17.5,22.0,180.0,bottom
R5,-13.0,20.0,180.0,bottom
R6,-13.0,20.0,0.0,top
