Designator,Mid X,Mid Y,Rotation,Layer
D1,1.0,-0.73,270.0,top
D2,13.0,-0.73,270.0,top
D3,37.0,-0.73,270.0,top
D4,25.0,-0.73,270.0,top
J1,-2.0,4.0,90.0,top
J2,10.0,4.0,90.0,top
J3,34.0,4.0,90.0,top
J4,22.0,4.0,90.0,top
J5,-2.0,4.0,90.0,bottom
J6,10.0,4.0,90.0,bottom
J7,34.0,4.0,90.0,bottom
J8,22.0,4.0,90.0,bottom
