Designator,Mid X,Mid Y,Rotation,Layer
C8,-14.75,10.5,0.0,top
D2,-22.0,-2.0,180.0,top
D3,22.0,-2.0,0.0,top
J2,-5.0,0.125,270.0,top
J3_2,-20.0,9.0,180.0,top
J3,-25.5,10.5,270.0,top
J4_2,25.5,8.0,90.0,top
J4,20.0,9.0,180.0,top
J6,-23.8,-10.432,45.0,bottom
J7,22.556498,-9.502711,135.0,bottom
Q2,-30.5,2.5,270.0,top
Q3,30.5,2.75,270.0,top
R10,25.0,2.0,0.0,bottom
R11,25.0,4.0,0.0,bottom
R8,-25.0,2.0,180.0,bottom
R9,-25.0,4.0,180.0,bottom
