Designator,Mid X,Mid Y,Rotation,Layer
D1,175.238365,-109.14,90.0,bottom
D2,175.238365,-104.06,90.0,bottom
J1,171.174365,-111.045,135.0,top
J2,179.175365,-111.045,45.0,top
J3,179.184391,-111.035974,135.0,bottom
