t_ms,tcs_on,slip,target_vx,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
43190,30,192,1535,-1139,-1186,717,-1287,1030,441,59,295,57,-271,1000,4607,835,-4476,-2120,920,38,-242,4879,524,-4845,-1341,0,32,25,52,-35,-59
43210,30,196,1774,-1015,-1054,683,-1275,987,698,246,590,-6,-967,1000,3855,571,-4430,-1877,820,166,-305,4381,500,-4284,-1162,0,32,-11,59,-4,-59
43230,30,192,1988,-890,-943,629,-1220,930,585,227,102,-100,-736,1000,3350,772,-4173,-1375,719,101,-128,3833,428,-3770,-1030,0,32,-50,62,23,-57
43250,30,192,2128,-766,-1010,617,-1217,917,-56,135,-59,-9,-522,1000,3716,746,-4064,-1760,619,227,-290,3332,403,-3208,-851,0,32,-46,59,39,-47
43270,30,196,2251,-641,-855,474,-1164,818,649,199,543,84,263,1000,3382,651,-2963,-1645,518,317,-416,2822,369,-2654,-681,0,32,-53,65,91,-24
43290,30,192,2372,-517,-878,503,-1120,811,12,253,-233,31,-212,1000,3320,698,-3287,-1608,417,309,-216,2288,311,-2126,-535,0,32,-90,50,81,-47
43310,30,196,2492,-392,-773,385,-1080,741,548,203,531,-38,-770,1000,2510,750,-3084,-1550,317,346,-261,1765,264,-1586,-378,0,32,-105,57,111,-24
43330,30,192,2612,-268,-797,442,-986,690,-98,470,-815,-12,-376,1000,2884,752,-3065,-1417,216,274,-75,1214,189,-1074,-249,0,32,-127,54,121,-36
43350,30,196,2732,-143,-689,299,-968,651,464,86,605,74,298,1000,2637,758,-2122,-1445,116,303,-202,689,140,-536,-94,0,32,-143,48,170,-6
43370,30,192,2852,-19,-609,294,-883,566,639,445,120,62,168,1000,2362,589,-1977,-1234,15,364,-165,172,99,9,68,0,32,-160,45,187,-2
43390,30,129,2972,0,-375,94,-839,564,739,247,0,-151,-1555,1000,557,710,-1810,-846,0,257,250,64,64,64,64,0,32,-68,-29,44,25
43410,30,128,3092,0,-513,309,-772,524,-126,282,0,-14,-570,1000,1889,444,-2051,-854,0,105,273,26,26,26,26,0,32,-107,-11,95,19
43430,30,128,3213,0,-527,349,-680,487,-38,296,0,4,-192,1000,2134,427,-2036,-764,0,82,262,20,20,20,20,0,32,-116,-9,100,13
43450,30,0,3333,0,-475,329,-552,349,221,312,0,-3,-301,1000,1903,335,-1923,-676,0,43,234,10,10,10,10,0,32,-109,-6,95,10
43470,30,0,3453,0,-409,264,-469,346,274,180,0,-3,-305,1000,1586,316,-1629,-637,0,46,177,11,11,11,11,0,32,-97,-8,86,13
43490,30,0,3573,0,-385,280,-389,263,206,323,0,-8,-190,1000,1566,267,-1592,-500,0,10,180,2,2,2,2,0,32,-106,-7,88,5
43511,30,0,3693,0,-318,209,-348,219,247,139,0,-22,-442,1000,1153,245,-1371,-492,0,-5,163,-1,-1,-1,-1,0,32,-94,-12,74,6
43531,30,0,3813,0,-293,213,-274,209,98,317,0,-17,-412,1000,1094,152,-1320,-436,0,11,93,2,2,2,2,0,32,-101,-12,73,-1
43551,30,0,3933,0,-275,214,-272,186,174,108,0,-6,-178,1000,1104,113,-1216,-374,0,50,-3,12,12,12,12,0,32,-80,8,93,19
43571,30,0,4053,0,-235,178,-221,173,182,269,0,1,-145,1000,955,96,-1007,-338,0,45,11,11,11,11,11,0,32,-85,0,79,8
43591,30,0,4173,0,-200,155,-212,148,249,84,0,-1,-41,1000,813,79,-872,-275,0,81,-73,20,20,20,20,0,32,-60,17,92,29
43611,30,0,4293,0,-163,142,-151,124,194,296,0,-8,-90,1000,666,33,-775,-190,0,90,-48,22,22,22,22,0,32,-80,0,70,3
43631,30,0,4414,0,-148,119,-146,121,182,81,0,-1,-140,1000,607,48,-660,-199,0,61,42,15,15,15,15,0,32,-81,-4,65,1
43651,30,0,4485,0,-106,92,-109,88,153,182,0,0,-38,1000,452,22,-485,-129,0,54,-18,13,13,13,13,0,32,-61,6,69,12
43671,30,0,4498,0,-85,77,-83,71,135,124,0,10,-8,1000,395,-14,-363,-114,0,84,-18,21,21,21,21,0,32,-63,3,62,6
43691,30,0,4500,0,-63,43,-60,47,112,129,0,7,-13,1000,273,29,-233,-103,0,57,19,14,14,14,14,0,32,-56,1,57,9
43711,30,0,4500,0,-35,32,-40,23,149,107,0,1,-41,1000,159,2,-162,-41,0,47,29,11,11,11,11,0,32,-53,2,53,6
46491,31,196,1714,1761,1816,49,1948,29,-740,315,1054,-81,162,1000,-5012,-4171,3989,5257,38,83,-54,-4715,-4223,4082,4906,0,33,-40,-39,24,37
46511,31,196,1929,1601,1540,9,1850,67,-1124,-589,544,-144,156,1000,-4485,-3284,3263,4542,35,152,-112,-4266,-3819,3728,4478,0,33,0,-6,-8,8
46531,31,196,2082,1441,1211,-49,1800,43,-1586,-195,1398,-50,-695,1000,-3689,-2795,2670,3143,31,122,-18,-3845,-3443,3353,4028,0,33,40,11,-47,-31
46551,31,192,2208,1281,1188,117,1689,57,-521,-649,-142,-66,112,1000,-3159,-2910,2364,3613,28,176,-102,-3401,-3043,2998,3597,0,33,41,50,-36,-61
46571,31,197,2329,1121,881,0,1631,39,-1249,-390,863,-315,-261,1000,-3167,-1385,1211,2992,24,181,-87,-2970,-2656,2630,3155,0,33,82,70,-79,-77
46591,31,193,2449,961,1054,33,1514,48,405,-628,-1041,-212,390,1000,-3216,-1984,1935,3452,21,253,-173,-2521,-2253,2279,2729,0,33,93,87,-71,-73
46611,31,197,2569,801,848,61,1440,75,-893,-427,460,-282,506,1000,-2726,-1369,1231,3114,17,299,-202,-2079,-1856,1922,2297,0,33,119,119,-98,-112
46631,31,193,2690,641,717,34,1335,61,-384,-448,-60,-335,-447,1000,-2720,-1053,667,2632,14,223,5,-1668,-1489,1534,1834,0,33,108,109,-129,-139
46651,31,193,2810,481,657,12,1245,72,-762,-504,267,-287,676,1000,-2250,-732,946,2570,10,265,-131,-1227,-1093,1175,1401,0,33,162,150,-118,-120
46671,31,197,2930,321,323,18,1123,75,-1231,-592,627,-627,-237,1000,-2264,669,-909,2183,7,324,-68,-783,-693,821,972,0,33,161,183,-183,-176
46691,31,193,2544,161,478,34,1020,100,320,-514,-821,-315,173,1000,-1877,-390,303,2085,3,157,-21,-394,-349,411,486,0,33,117,125,-127,-127
46711,31,193,2480,6,479,48,919,52,178,-510,-698,-197,-261,1000,-1718,-838,446,1743,0,274,-60,50,52,84,87,0,33,140,145,-109,-121
46731,31,129,2470,0,369,8,792,87,-389,-596,0,-275,361,1000,-1490,-116,261,1706,0,291,6,72,72,72,72,0,33,62,61,-24,-26
46751,31,128,2468,0,479,24,739,65,291,-288,0,-78,36,1000,-1344,-907,963,1606,0,138,304,34,34,34,34,0,33,34,39,-65,-82
46771,31,128,2468,0,430,21,711,52,-186,-236,0,-60,-95,1000,-1204,-857,872,1402,0,19,328,4,4,4,4,0,33,36,38,-53,-68
46792,31,128,2468,0,388,37,576,46,-151,-408,0,-32,225,1000,-962,-830,839,1295,0,79,150,19,19,19,19,0,33,46,51,-33,-48
46812,31,0,2468,0,330,28,476,30,-299,-121,0,-32,0,1000,-883,-733,667,1060,0,66,135,16,16,16,16,0,33,42,45,-31,-44
46832,31,0,2468,0,285,17,322,19,-234,-407,0,-22,-109,1000,-809,-671,562,847,0,93,53,23,23,23,23,0,33,44,45,-26,-35
46852,31,0,2468,0,250,6,295,3,-302,-122,0,-9,-55,1000,-683,-576,557,723,0,68,82,17,17,17,17,0,33,41,39,-28,-35
46872,31,0,2468,0,216,-4,223,7,-141,-250,0,-5,-16,1000,-599,-471,522,610,0,59,75,14,14,14,14,0,33,40,35,-28,-32
46892,31,0,2468,0,188,0,184,-4,-157,-199,0,-2,-45,1000,-521,-439,440,519,0,65,44,16,16,16,16,0,33,38,35,-25,-29
46912,31,0,2468,0,145,0,151,0,-205,-168,0,-7,-36,1000,-413,-321,328,417,0,54,47,13,13,13,13,0,33,33,31,-23,-27
46932,31,0,2468,0,118,0,116,-1,-144,-165,0,-8,33,1000,-311,-233,284,369,0,38,77,9,9,9,9,0,33,17,17,-32,-38
46952,31,0,2468,0,89,2,86,-1,-141,-158,0,0,63,1000,-212,-188,228,277,0,29,42,7,7,7,7,0,33,37,34,-10,-13
49580,32,0,1600,-1971,-1971,-44,-1975,26,-380,-307,0,22,743,1000,5501,4851,-4330,-5362,-44,-123,-123,5489,4742,-4685,-5432,0,34,257,222,-224,-232
49600,32,196,1724,-1839,-1794,26,-1928,-45,1002,157,860,43,-181,1000,4992,4007,-4234,-4994,-41,75,-23,4961,4452,-4218,-5083,0,34,20,39,-24,-35
49620,32,196,1938,-1679,-1431,9,-1919,-1,1789,61,1725,-34,195,1000,3921,3505,-3418,-3748,-38,22,72,4517,4053,-3862,-4652,0,34,-32,-8,16,21
49640,32,197,2089,-1519,-1241,-64,-1779,-19,1145,659,472,-163,-685,1000,2770,3332,-3325,-3313,-34,-1,93,4082,3662,-3500,-4214,0,34,-53,-42,27,58
49660,32,192,2214,-1358,-1064,-69,-1776,-3,453,130,330,-71,-1220,1000,2382,2610,-2758,-3126,-30,-128,267,3619,3243,-3162,-3801,0,34,-82,-73,44,76
49680,32,197,2335,-1199,-916,-102,-1638,11,1078,520,544,-177,-2188,1000,1438,2353,-2845,-2805,-27,-94,238,3198,2867,-2785,-3349,0,34,-116,-109,41,82
49700,32,193,2455,-1039,-816,179,-1558,-1,474,534,-25,-195,598,1000,2350,2176,-2638,-1275,-23,-330,173,2709,2422,-2476,-2965,0,34,-128,-53,82,56
49720,32,133,2575,-879,-534,48,-1464,-7,1240,362,865,-276,-1537,1000,592,1458,-2429,-1148,-19,-105,53,2335,2092,-2051,-2464,0,34,-166,-126,137,149
49740,32,193,2696,-719,-646,124,-1359,19,71,569,-496,-150,1207,1000,1993,1912,-1877,-896,-16,-61,35,1916,1717,-1671,-2009,0,34,-163,-101,119,111
49761,32,197,2816,-558,-197,184,-1246,-26,2083,577,1511,-568,1464,1000,9,1764,-1978,1354,-12,7,-151,1503,1349,-1285,-1548,0,35,-182,-105,183,170
49781,32,193,2936,-399,-402,122,-1180,-29,-1478,323,-1806,-294,860,1000,904,1591,-1762,-32,-9,14,-51,1075,965,-915,-1103,0,35,-222,-155,186,194
49801,32,133,3056,-238,2,25,-1040,-30,2250,643,1596,-545,179,1000,-1065,1340,-1346,1275,-5,-48,46,628,562,-561,-673,0,35,-231,-194,194,222
49821,32,129,3176,-78,354,-168,-937,-38,746,539,177,-850,-1547,1000,-3475,1295,-1240,2090,-1,-85,66,190,168,-202,-240,0,37,-194,-220,161,242
49841,32,128,3296,0,-52,61,-832,-57,-596,561,0,-349,-614,1000,-580,752,-1225,627,0,-218,242,-54,-54,-54,-54,0,37,-43,-24,-8,-31
49861,32,128,2624,0,-89,9,-737,-3,-1105,463,0,-345,-668,1000,-633,884,-1246,354,0,-123,34,-30,-30,-30,-30,0,37,-24,-20,1,-2
49881,32,128,2514,0,-388,40,-741,-64,-956,42,0,-23,-252,1000,979,771,-1178,-1041,0,-11,-180,-2,-2,-2,-2,0,37,-32,-19,63,62
49901,32,128,2495,0,-340,9,-611,-47,-6,395,0,-35,-4,1000,855,851,-930,-853,0,-40,-63,-10,-10,-10,-10,0,37,-45,-37,35,38
49921,32,0,2492,0,-357,38,-471,-13,-14,147,0,27,14,1000,1088,664,-885,-980,0,-13,-95,-3,-3,-3,-3,0,37,-48,-32,44,40
49941,32,0,2492,0,-273,36,-358,1,314,263,0,-1,-57,1000,773,521,-777,-714,0,10,-107,2,2,2,2,0,37,-38,-23,40,35
49961,32,0,2492,0,-276,37,-283,14,39,226,0,1,-51,1000,803,531,-764,-714,0,0,-60,0,0,0,0,0,37,-42,-26,41,35
49981,32,0,2492,0,-217,30,-236,22,288,222,0,-7,-11,1000,628,452,-612,-526,0,-15,-18,-3,-3,-3,-3,0,37,-39,-24,34,28
50001,32,0,2492,0,-184,30,-196,22,181,153,0,-1,-3,1000,548,357,-523,-452,0,-1,-40,0,0,0,0,0,37,-27,-14,40,35
50021,32,0,2492,0,-141,14,-144,16,203,231,0,-2,10,1000,395,290,-390,-367,0,21,-69,5,5,5,5,0,37,-19,-10,37,36
50041,32,0,2492,0,-116,22,-118,14,144,128,0,10,41,1000,398,210,-289,-285,0,14,13,3,3,3,3,0,37,-32,-18,25,19
50061,32,0,2492,0,-85,21,-83,11,131,170,0,7,-19,1000,290,133,-235,-209,0,-14,16,-3,-3,-3,-3,0,37,-27,-15,24,17
50082,32,0,2492,0,-58,7,-60,2,144,120,0,1,33,1000,171,114,-157,-155,0,26,-53,6,6,6,6,0,37,-17,-9,23,22
53368,33,64,1071,1057,967,66,969,26,107,40,65,24,351,1000,-2393,-2428,2250,2784,25,88,-79,-2816,-2530,2454,2957,0,39,-244,-221,213,246
53388,33,192,1248,1217,1080,89,987,19,391,59,329,-3,357,1000,-2690,-2651,2426,3228,23,31,35,-3271,-2916,2822,3376,0,39,-274,-240,231,263
53408,33,192,1444,1377,1180,70,1042,46,451,229,221,-42,438,1000,-3035,-2703,2656,3593,21,-35,134,-3729,-3305,3187,3793,0,39,-306,-265,249,290
53428,33,196,1644,1537,1324,82,1047,14,589,113,476,-53,47,1000,-3538,-3150,2826,3923,19,-2,88,-4162,-3669,3578,4234,0,40,-344,-294,271,312
53448,33,192,1812,1697,1375,22,1142,25,171,320,-143,-109,-172,1000,-3953,-3032,2909,4023,17,-65,140,-4619,-4058,3944,4651,0,40,-371,-322,283,343
53468,33,196,1925,1857,1531,-58,1122,23,917,54,864,-129,-100,1000,-4581,-3164,3414,4334,15,-61,52,-5058,-4429,4327,5085,0,40,-383,-345,304,385
53489,33,197,2027,2018,1666,-243,1228,38,828,367,478,-303,-1947,1000,-6067,-3004,3348,4329,12,-94,337,-5510,-4811,4703,5512,0,40,-394,-366,257,388
53509,33,193,2127,2177,1663,-90,1259,4,-105,165,-280,-219,-1501,1000,-5469,-3448,3304,4553,10,-268,360,-5992,-5225,5040,5900,0,40,-444,-392,308,405
53529,33,193,1024,1620,1739,-13,1335,56,502,481,-21,-211,-793,1000,-5427,-3745,3409,4978,-5,-68,-1,-4454,-3823,3817,4397,0,40,-135,-108,56,99
53549,33,196,1207,1460,1391,66,1352,17,-1634,1,1637,-77,-491,1000,-3957,-3366,2809,3971,-5,-105,8,-4025,-3457,3429,3952,0,40,-75,-61,37,44
53569,33,196,1438,1300,1199,24,1300,33,-1038,-173,864,-43,-128,1000,-3395,-2851,2584,3339,-4,5,-170,-3559,-3054,3078,3544,0,40,-7,-13,-2,3
53589,33,192,1677,1140,1075,-13,1240,56,-692,-362,328,-81,274,1000,-3121,-2285,2382,3100,-4,55,-211,-3109,-2665,2712,3121,0,40,25,11,-23,-9
53609,33,192,1914,980,1015,87,1190,29,-250,-237,15,-100,-88,1000,-2874,-2403,1886,3101,-3,45,-123,-2673,-2292,2331,2682,0,40,23,30,-42,-52
53629,33,192,2074,820,874,48,1098,70,-678,-416,261,-146,-68,1000,-2681,-1890,1510,2718,-2,121,-229,-2216,-1897,1972,2265,0,40,75,69,-58,-58
53649,33,193,2198,660,722,166,1032,23,-621,-391,232,-221,-1299,1000,-2458,-1877,433,2435,-2,47,-19,-1796,-1539,1574,1811,0,40,37,65,-73,-94
53669,33,192,2240,500,718,112,916,54,-245,-478,-233,-133,-458,1000,-2172,-1769,959,2323,-1,91,-100,-1347,-1152,1206,1386,0,40,82,87,-82,-98
53689,33,197,1988,340,506,140,750,71,-845,-376,470,-235,-1480,1000,-1987,-1313,-91,1784,-1,84,-3,-911,-778,826,948,0,40,34,61,-101,-75
53709,33,193,1877,179,542,162,565,120,145,-392,-538,-196,-1084,1000,-1883,-1467,116,1916,0,14,-89,-489,-419,429,493,0,40,38,65,-74,-71
53729,33,192,1858,20,530,-4,507,128,-61,-409,-349,-128,222,1000,-1762,-951,910,1683,0,229,-346,1,9,105,112,0,40,77,70,-52,-31
53749,33,0,1855,0,445,96,427,106,-555,-339,0,-4,1084,1000,-849,-1075,1005,1606,0,289,-311,72,72,72,72,0,40,76,94,-8,-33
53769,33,0,1855,0,473,36,391,71,40,-414,0,-32,141,1000,-1259,-1088,983,1466,0,193,-7,48,48,48,48,0,40,49,57,-55,-74
53789,33,0,1855,0,425,42,401,78,-161,-109,0,-38,24,1000,-1119,-964,851,1366,0,62,146,15,15,15,15,0,40,57,63,-41,-61
53809,33,0,1855,0,379,33,332,46,-226,-375,0,-29,221,1000,-953,-821,826,1245,0,63,105,15,15,15,15,0,40,57,61,-39,-57
53829,33,0,1855,0,332,14,309,25,-177,-258,0,-27,38,1000,-895,-705,728,1039,0,25,140,6,6,6,6,0,40,52,52,-42,-57
53850,33,0,1855,0,277,29,263,18,-267,-252,0,-2,131,1000,-657,-669,631,870,0,45,69,11,11,11,11,0,40,48,53,-34,-51
53870,33,0,1855,0,244,8,228,14,-221,-265,0,-11,-69,1000,-678,-570,527,708,0,36,63,9,9,9,9,0,40,48,48,-36,-48
53890,33,0,1855,0,216,9,196,6,-166,-208,0,-5,10,1000,-567,-504,491,635,0,32,53,8,8,8,8,0,40,46,47,-34,-47
53910,33,0,1855,0,129,59,160,7,-495,-203,0,-56,-349,1000,-419,-366,-37,527,0,1,106,0,0,0,0,0,40,15,33,-32,-60
53930,33,0,1855,0,130,6,118,7,-127,-194,0,-6,-23,1000,-356,-303,277,384,0,-5,30,-1,-1,-1,-1,0,40,43,43,-24,-34
53950,33,0,1855,0,89,-5,76,1,-138,-222,0,-23,-61,1000,-306,-143,164,280,0,19,51,4,4,4,4,0,40,30,30,-30,-38
53970,33,0,1855,0,66,-25,49,-11,-92,-175,0,-11,-53,1000,-249,-62,193,159,0,-16,72,-4,-4,-4,-4,0,40,31,24,-30,-33
55947,34,64,1043,-1077,-963,16,-1015,-18,296,-201,-499,-15,-12,1000,2634,2278,-2341,-2556,9,-54,42,2947,2503,-2576,-2937,0,42,235,218,-209,-244
55967,34,196,1211,-1237,-1106,25,-1012,43,-691,-76,616,-24,663,1000,3157,2747,-2590,-2784,8,31,-111,3404,2904,-2930,-3355,0,42,276,257,-233,-272
55987,34,196,1405,-1397,-1274,-20,-1059,19,-795,-190,605,-46,269,1000,3425,3252,-2984,-3336,8,-61,68,3816,3260,-3328,-3816,0,42,306,278,-276,-309
56007,34,192,1605,-1557,-1256,51,-1106,53,-174,-215,-44,21,-779,1000,3412,2623,-3191,-3541,7,-46,128,4256,3643,-3700,-4251,0,42,293,273,-282,-335
56027,34,197,1783,-1718,-1517,110,-1158,41,-880,-289,590,-160,-392,1000,3930,3630,-4317,-3671,6,-132,63,4670,4001,-4097,-4712,0,42,326,327,-306,-354
56047,34,192,1900,-1878,-1394,5,-1180,19,-5,-105,-100,-30,-218,1000,3652,3246,-3478,-3836,5,37,-192,5148,4422,-4430,-5107,0,42,358,326,-307,-347
56067,34,197,2002,-2038,-1663,-29,-1257,18,-1288,-404,885,-302,-14,1000,3770,4669,-4667,-4023,4,106,-263,5600,4819,-4788,-5529,0,42,372,354,-347,-353
56087,34,193,2103,-2198,-1703,70,-1318,-10,-293,-215,74,-160,-1002,1000,4165,3970,-4855,-4451,4,156,-106,6050,5212,-5152,-5956,0,42,388,374,-366,-409
56107,34,193,1024,-1763,-1874,123,-1343,26,-864,-239,-620,-177,-199,1000,4874,4465,-5253,-4606,115,-137,-209,5003,3850,-4465,-4629,0,42,103,119,-117,-97
56127,34,192,1208,-1604,-1565,-16,-1419,-32,-481,-253,-54,-101,-1097,1000,3732,3688,-4196,-4383,105,116,-76,4610,3561,-4000,-4149,0,42,69,63,-85,-59
56148,34,196,1439,-1444,-1339,-64,-1340,-20,963,195,780,38,-478,1000,3516,3115,-3009,-3964,94,61,79,4140,3196,-3612,-3747,0,42,11,2,-38,-21
56168,34,196,1678,-1284,-1126,14,-1353,-10,1046,42,999,44,-299,1000,3135,2446,-2643,-3205,84,48,45,3681,2841,-3215,-3334,0,42,-32,-13,23,22
56188,34,196,1915,-1125,-902,82,-1245,-14,1263,386,839,-90,1410,1000,2773,2501,-2203,-1769,73,86,-35,3234,2499,-2804,-2909,0,42,-66,-16,62,48
56208,34,192,2075,-965,-815,2,-1171,-22,156,394,-161,-33,702,1000,2291,2131,-1881,-2018,63,237,-176,2816,2185,-2365,-2455,0,42,-89,-51,97,97
56228,34,192,2202,-805,-692,-41,-1104,-26,631,305,318,-73,368,1000,1771,2028,-1599,-1696,52,51,99,2313,1786,-2010,-2085,0,42,-121,-83,103,110
56248,34,192,2323,-645,-685,-73,-989,-10,-26,576,-585,-106,-43,1000,1532,2078,-1678,-1759,42,22,150,1850,1428,-1616,-1676,0,42,-140,-103,94,105
56268,34,197,2444,-486,-445,29,-842,-15,976,368,564,-169,959,1000,1161,1646,-1290,-549,31,-11,35,1385,1067,-1224,-1269,0,42,-164,-95,164,153
56288,34,193,2534,-326,-318,70,-540,17,728,571,140,-235,1437,1000,834,1504,-1163,104,21,109,-93,960,746,-792,-823,0,42,-177,-91,180,181
56308,34,193,2519,-166,-265,68,-341,53,169,521,-331,-240,1397,1000,666,1382,-1062,241,10,213,-108,529,420,-365,-380,0,42,-139,-58,142,176
56328,34,193,2202,-10,-117,107,-206,52,831,469,338,-268,1704,1000,362,1096,-785,871,0,113,-63,56,50,3,2,0,42,-153,-70,152,175
56348,34,128,2150,0,-286,73,-108,103,-1171,468,0,-142,871,1000,800,1036,-1018,-158,0,194,-148,48,48,48,48,0,42,-20,3,59,50
56368,34,128,2141,0,-335,-28,-185,32,-238,182,0,6,174,1000,955,921,-627,-904,0,27,145,6,6,6,6,0,42,-38,-39,30,44
56388,34,0,2140,0,-288,-31,-213,18,204,242,0,-6,-41,1000,735,791,-601,-813,0,18,125,4,4,4,4,0,42,-37,-39,21,34
56408,34,0,2140,0,-253,-22,-204,-4,154,194,0,6,122,1000,706,679,-485,-704,0,36,52,9,9,9,9,0,42,-28,-30,27,39
56428,34,0,2140,0,-218,-8,-187,-1,198,225,0,3,85,1000,631,567,-446,-579,0,10,80,2,2,2,2,0,42,-31,-29,24,31
56448,34,0,2140,0,-199,0,-169,0,94,180,0,11,112,1000,615,488,-392,-525,0,2,72,0,0,0,0,0,42,-32,-28,24,29
56468,34,0,2140,0,-139,-16,-145,-5,280,155,0,7,0,1000,376,359,-260,-417,0,5,42,1,1,1,1,0,42,-23,-25,17,26
56489,34,0,2140,0,-122,-14,-115,-6,128,156,0,9,58,1000,342,314,-216,-369,0,27,-1,6,6,6,6,0,42,-19,-21,18,28
56509,34,0,2140,0,-91,0,-88,-2,125,148,0,4,9,1000,272,223,-190,-247,0,-2,47,0,0,0,0,0,42,-22,-20,15,19
56529,34,0,2140,0,-58,2,-61,3,131,117,0,0,30,1000,169,138,-139,-146,0,18,-7,4,4,4,4,0,42,-8,-8,21,26
58972,35,196,1026,82,125,979,41,836,355,-122,931,30,-1235,1000,1311,-2964,-2223,1867,874,43,99,1458,-2244,-1856,1908,0,44,198,-239,-215,201
58992,35,192,1183,76,128,895,-10,885,-39,-174,-576,128,-722,1000,1503,-2860,-1620,1657,1034,-125,196,1738,-2649,-2290,2154,0,44,209,-257,-219,202
59012,35,196,1376,69,80,1114,57,853,-193,266,1031,1,1452,1000,2237,-2497,-2113,2668,1194,19,-164,2097,-2975,-2645,2479,0,44,267,-260,-238,273
59032,35,192,1575,63,-37,989,45,907,-271,-45,-431,81,-461,1000,2102,-2515,-2288,1546,1355,-19,188,2412,-3349,-3048,2760,0,44,241,-309,-266,253
59052,35,196,1762,57,-82,1150,62,922,-419,92,657,108,574,1000,2831,-2610,-2459,1918,1514,-83,128,2717,-3726,-3455,3031,0,44,271,-328,-281,285
59072,35,192,1884,51,-86,1184,68,945,114,-9,-69,113,721,1000,2908,-2703,-2550,1950,1674,13,-62,3064,-4064,-3822,3345,0,44,297,-338,-292,309
59092,35,196,1988,45,-79,1402,94,959,-124,226,1364,112,2317,1000,3723,-2815,-2630,2809,1834,-33,19,3375,-4438,-4225,3622,0,44,324,-355,-312,334
59112,35,193,2088,38,-122,1446,105,1012,276,-62,-307,173,2293,1000,3955,-3064,-2784,2545,1994,193,-355,3755,-4744,-4560,3968,0,44,340,-347,-292,347
59133,35,192,2189,32,-38,1430,79,1010,262,-44,-175,-28,1079,1000,3104,-2887,-3209,3013,2154,-4,213,4028,-5156,-5001,4207,0,44,320,-378,-359,335
59153,35,196,1068,-22,-8,1319,105,1089,211,59,1231,111,806,1000,3064,-3083,-2572,2545,1327,14,321,2602,-3074,-3178,2482,0,44,29,-85,-56,20
59173,35,196,1276,-19,44,919,87,1046,257,-123,1070,57,-751,1000,1644,-2532,-2036,1639,1167,-249,284,2223,-2769,-2860,2117,0,44,-25,-16,0,-33
59193,35,196,1511,-16,28,727,109,1030,-122,95,949,30,-955,1000,1155,-2081,-1795,1175,1007,-134,56,1938,-2369,-2448,1847,0,44,-59,38,54,-60
59213,35,192,1750,-14,26,627,79,950,24,-128,52,56,-867,1000,984,-1944,-1540,884,847,-67,-190,1641,-1981,-2047,1565,0,44,-75,67,86,-77
59233,35,192,1971,-11,0,534,85,875,-196,18,119,73,-990,1000,880,-1741,-1379,562,687,30,-209,1353,-1585,-1639,1291,0,44,-98,93,118,-95
59253,35,192,2115,-8,-25,398,93,824,-17,67,290,90,-1529,1000,598,-1529,-1202,76,526,53,-172,1044,-1207,-1248,996,0,44,-139,111,142,-143
59273,35,192,2239,-6,34,311,60,658,130,-80,153,22,-860,1000,227,-1194,-917,318,366,167,-428,759,-808,-836,726,0,44,-105,136,154,-104
59293,35,64,2360,-3,-39,209,68,404,-323,237,135,118,-1534,1000,293,-1160,-760,-425,207,234,-332,464,-421,-438,445,0,44,-152,144,181,-184
59313,35,64,2480,0,-38,168,-8,240,-14,-123,-139,95,-951,1000,307,-867,-574,-312,47,281,-345,162,-39,-43,158,0,44,-139,171,199,-181
59333,35,129,2600,0,-100,38,0,124,-99,107,0,195,-1777,1000,254,-845,-352,-1125,0,296,-257,74,74,74,74,0,44,17,29,43,43
59353,35,0,2720,0,51,223,-4,132,493,-36,0,43,-110,1000,316,-820,-365,410,0,272,-148,68,68,68,68,0,44,6,68,51,-5
59373,35,0,2840,0,40,221,15,136,8,-51,0,11,-275,1000,326,-658,-411,500,0,93,229,23,23,23,23,0,44,-43,28,16,-53
59393,35,0,2960,0,50,193,26,143,20,8,0,3,-265,1000,213,-608,-352,475,0,62,166,15,15,15,15,0,44,-5,55,41,-19
59413,35,0,3080,0,36,179,35,134,-54,-23,0,8,9,1000,288,-502,-290,448,0,85,93,21,21,21,21,0,44,-16,46,34,-27
59433,35,0,3201,0,39,139,26,114,2,-43,0,-2,-77,1000,182,-386,-210,408,0,19,195,4,4,4,4,0,44,-35,21,10,-48
59454,35,0,3321,0,35,114,34,103,-6,-5,0,-4,-57,1000,133,-321,-175,350,0,0,147,0,0,0,0,0,44,-7,40,29,-20
59474,35,0,3441,0,40,83,29,80,-2,-34,0,-3,-45,1000,42,-285,-109,276,0,18,44,4,4,4,4,0,44,-3,37,24,-18
59494,35,0,3561,0,37,60,25,55,49,-39,0,0,-41,1000,4,-241,-64,209,0,55,3,13,13,13,13,0,44,-5,33,19,-18
62159,36,0,1000,64,63,-1023,0,-940,359,-49,0,-16,332,1000,-2141,2326,2545,-1727,-1014,-237,-239,-2176,2180,2485,-1823,0,49,-161,173,162,-152
