t_ms,tcs_on,slip,target_vx,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
1022,1,129,779,910,822,-93,1102,14,271,-398,-669,-210,998,1000,-2663,-987,1849,2725,-58,390,-158,-2500,-1912,2381,2473,0,10,113,44,-55,-6
1052,1,128,585,761,717,31,1007,12,-475,-326,151,-91,-19,1000,-2059,-1506,1425,2251,-48,382,159,-2075,-1583,2004,2080,0,10,61,60,-74,-98
1082,1,0,421,611,660,27,832,28,-113,-363,-245,-91,242,1000,-1877,-1327,1335,2123,-46,353,34,-1669,-1241,1638,1667,0,10,105,100,-78,-104
1112,1,0,277,461,505,73,593,40,-531,-441,80,-79,-512,1000,-1513,-1271,720,1587,-50,287,99,-1283,-895,1277,1234,0,10,95,134,-68,-141
1142,1,0,170,311,424,7,400,16,-199,-530,-326,-80,136,1000,-1275,-775,825,1385,-59,336,29,-879,-508,958,819,0,10,128,154,-87,-153
1173,1,0,92,160,259,-3,245,-9,-327,-579,-255,-106,40,1000,-938,-336,363,935,-66,300,-18,-491,-146,611,387,0,10,146,175,-104,-161
1203,1,0,39,46,174,-9,144,-11,-292,-451,-154,-60,233,1000,-564,-182,342,648,-68,331,3,-173,135,352,77,0,10,58,145,-33,-84
1233,1,0,2,3,124,-1,89,-17,-187,-224,-29,-4,19,1000,-269,-193,373,431,-66,133,321,-101,181,196,-84,0,10,11,112,-11,-112
1263,1,0,-18,-17,54,-7,40,-21,-196,-216,0,-2,-22,1000,-119,-52,188,188,-65,54,219,-62,208,125,-159,0,10,11,110,14,-89
1293,2,0,-3499,-66,-6,-29,1,-24,-253,-156,96,-5,17,1000,-4,143,85,-21,-63,51,158,72,317,5,-288,0,10,205,244,-161,-274
1323,2,0,-3499,-215,-204,18,-149,-10,-631,-434,198,-95,-317,1000,348,630,-805,-361,-62,25,146,475,662,-354,-702,0,10,253,272,-217,-311
1353,2,0,-3499,-365,-308,-19,-292,-3,-414,-372,40,-43,-114,1000,689,859,-808,-809,-61,-7,28,879,1005,-719,-1118,0,10,291,293,-230,-312
1383,2,0,-3499,-515,-468,-31,-413,-13,-603,-307,295,-41,133,1000,1139,1292,-1121,-1239,-60,126,-90,1324,1389,-1042,-1491,0,10,309,307,-239,-320
1413,2,0,-3499,-666,-668,-86,-599,-45,-592,-355,235,-122,392,1000,1458,2146,-1612,-1667,-59,96,-144,1730,1734,-1406,-1908,0,10,330,311,-249,-313
1443,2,132,-3499,-816,-894,-137,-739,-88,-1062,-265,796,-103,970,1000,2165,2893,-1833,-2280,-58,226,-147,2172,2118,-1728,-2283,0,10,336,304,-264,-314
1473,2,128,-3499,-966,-992,-163,-840,-80,-384,-268,117,-96,620,1000,2330,3101,-2053,-2675,-58,238,-61,2585,2474,-2079,-2690,0,10,353,313,-290,-335
1504,2,129,-3499,-1116,-1263,-278,-954,-60,-755,-529,222,-372,1992,1000,2584,5017,-2784,-2726,-57,185,-148,2983,2813,-2448,-3111,0,10,387,310,-292,-297
1534,2,129,-3471,-1266,-1288,-95,-1041,-33,115,-269,-379,-150,1310,1000,3338,3957,-2858,-3057,-56,367,-15,3440,3210,-2758,-3474,0,10,379,351,-301,-361
1564,2,129,-3420,-1416,-1343,-82,-1156,-25,-146,-367,-225,-182,462,1000,3263,3953,-3282,-3296,-55,148,100,3798,3505,-3171,-3935,0,11,396,364,-332,-393
1594,2,193,-3360,-1566,-1606,-301,-1268,-1,-623,-370,232,-263,1391,1000,3559,5462,-3416,-4087,-52,253,-141,4240,3879,-3504,-4313,0,12,440,344,-344,-335
1624,2,129,-3294,-1717,-1657,-78,-1346,13,-424,-285,152,-205,593,1000,4145,4809,-4020,-4030,-48,265,240,4661,4228,-3865,-4715,0,15,411,371,-369,-425
1654,2,129,-3216,-1867,-1831,-37,-1445,31,432,-289,-692,-156,362,1000,4727,4925,-4483,-4603,-42,51,169,5029,4515,-4287,-5168,0,15,426,384,-376,-430
1684,2,133,-3132,-2016,-2242,73,-1550,26,-1292,-308,959,-298,-370,1000,5556,5780,-6271,-5416,-34,76,84,5459,4855,-4652,-5555,0,15,404,386,-341,-412
1714,2,133,-3042,-2166,-2165,40,-1635,16,-900,-226,659,-157,1518,1000,6003,5743,-5242,-5152,-26,179,-130,5910,5213,-5000,-5921,0,15,460,424,-375,-436
1744,2,129,-2942,-2316,-2179,-41,-1823,9,55,-334,-381,-175,422,1000,5615,5787,-5353,-5537,-18,222,51,6345,5559,-5361,-6305,0,15,477,414,-438,-478
1775,2,133,-2835,-2466,-2450,-23,-2194,-17,-1102,-514,601,-352,133,1000,5962,6768,-6528,-5919,-5,-1,128,6722,5825,-5799,-6744,0,15,488,397,-453,-460
1805,2,193,-2708,-2614,-2602,248,-2509,86,107,-341,-361,-212,-844,1000,6897,5841,-7476,-6408,13,162,-78,7207,6171,-6155,-7072,0,15,469,449,-416,-490
1835,2,0,-2581,-2684,-2493,-4,-2517,78,-142,-150,0,-122,-1030,1000,6315,5969,-6394,-6779,12,154,136,7393,6336,-6318,-7267,0,15,242,254,-234,-281
1865,2,132,-2458,-2561,-2007,16,-2542,90,1680,9,1682,21,155,1000,5608,4685,-4671,-5450,15,60,31,7039,6016,-6059,-6950,0,15,150,136,-141,-131
1895,2,132,-2351,-2411,-1812,79,-2512,109,631,92,543,42,-273,1000,5140,3925,-4406,-4937,15,97,67,6637,5671,-5695,-6530,0,15,100,149,-113,-168
1925,2,128,-2248,-2274,-1724,11,-2459,79,357,123,250,-3,-185,1000,4673,3996,-4148,-4728,10,87,-10,6252,5359,-5363,-6169,0,15,154,178,-128,-167
1955,2,128,-2140,-2162,-1734,-107,-2436,59,66,63,-15,6,-52,1000,4518,4301,-3845,-4978,7,114,-48,5948,5109,-5086,-5863,0,15,178,132,-149,-117
1985,2,128,-2027,-2051,-1730,24,-2381,65,79,75,2,82,343,1000,5046,3912,-3836,-4760,9,103,40,5646,4840,-4832,-5559,0,15,104,127,-103,-133
2015,2,0,-1910,-1936,-1652,47,-2036,32,321,281,42,29,-99,1000,4658,3703,-3943,-4491,10,38,67,5318,4549,-4580,-5257,0,15,96,118,-81,-108
2045,2,0,-1792,-1819,-1578,46,-1789,26,315,31,286,23,-219,1000,4412,3514,-3809,-4310,12,2,69,4992,4258,-4317,-4941,0,15,82,105,-70,-96
2075,2,128,-1678,-1702,-1378,65,-1598,68,286,262,39,-17,-975,1000,3671,2959,-3627,-3784,15,-68,254,4661,3957,-4066,-4634,0,15,71,88,-103,-127
2106,2,128,-1561,-1587,-1389,-6,-1524,66,43,438,-394,-26,-663,1000,3579,3209,-3468,-3896,20,-93,81,4349,3668,-3813,-4316,0,15,87,69,-71,-52
2136,2,132,-1435,-1465,-1317,24,-1497,117,541,-22,575,58,502,1000,3914,3049,-2871,-3529,20,-63,82,4024,3388,-3517,-3976,0,15,22,57,-32,-60
2166,2,128,-1315,-1342,-1189,37,-1359,68,7,260,-249,-55,243,1000,3273,2925,-2954,-2984,15,-94,49,3672,3104,-3224,-3660,0,15,12,63,-20,-65
2196,2,128,-1185,-1217,-1130,13,-1328,61,441,170,270,-30,192,1000,3113,2772,-2708,-2930,11,-119,66,3316,2811,-2927,-3331,0,15,-4,24,-3,-19
2226,2,0,-985,-1078,-1080,2,-1172,39,256,114,141,-3,-7,1000,2983,2584,-2523,-2901,10,-156,153,2927,2478,-2607,-2964,0,15,-66,-30,32,21
2256,2,133,-774,-928,-643,-89,-1018,57,1394,678,699,-338,-1215,1000,633,2335,-2371,-1433,11,-210,301,2504,2110,-2267,-2567,0,15,-25,-31,-4,17
2286,2,128,-588,-778,-849,76,-971,67,-214,223,-430,21,-131,1000,2529,1789,-2112,-2201,12,-310,204,2072,1728,-1942,-2180,0,15,-122,-43,82,33
2316,2,129,-428,-629,-528,-66,-830,37,631,402,310,-215,-1336,1000,578,1656,-1902,-1389,3,-244,220,1662,1414,-1551,-1772,0,15,-88,-35,78,49
2346,2,128,-287,-478,-544,-42,-722,26,335,239,99,-61,-1134,1000,1038,1299,-1570,-1671,-2,-386,191,1206,1036,-1219,-1407,0,15,-132,-90,83,73
2376,2,132,-164,-329,-386,122,-536,31,869,428,417,-146,639,1000,1134,1142,-1404,-348,-3,-345,-5,805,696,-854,-990,0,15,-152,-51,145,80
2406,2,192,-85,-180,-330,96,-393,14,17,355,-258,-96,944,1000,1083,992,-1046,-311,-25,-228,-139,388,428,-424,-599,0,15,-196,-14,190,44
2437,2,0,-8,-36,-245,-99,-242,-14,503,545,-29,-75,-810,1000,118,801,-730,-899,-48,-304,14,-67,125,-48,-269,0,15,-205,-112,143,104
2467,2,0,35,30,-200,1,-116,-34,-16,525,-533,-30,-231,1000,400,460,-637,-564,-29,-347,-108,-226,-91,54,-58,0,15,-148,-85,98,58
2497,2,0,74,73,-88,-16,-76,-23,473,340,0,21,307,1000,241,182,-131,-336,-27,-70,-365,-269,-126,218,130,0,15,-88,-55,105,101
2527,3,64,77,86,-48,55,7,5,42,318,188,-8,24,1000,203,-14,-285,-26,25,-71,-97,-206,-283,126,268,0,15,138,-284,-185,266
2557,3,0,74,86,3,166,27,131,142,186,-7,15,257,1000,400,-378,-284,355,175,-124,-15,68,-648,-241,540,0,15,234,-298,-264,287
2587,3,0,81,85,31,237,31,209,74,27,153,2,-74,1000,392,-619,-458,558,326,-224,159,332,-1027,-622,801,0,15,274,-332,-302,291
2617,3,0,94,85,6,388,30,327,-138,34,240,38,499,1000,968,-863,-642,838,475,-254,148,611,-1387,-982,1080,0,15,278,-351,-313,304
2647,3,132,112,86,-93,606,37,448,-601,142,772,116,1415,1000,2044,-1116,-979,1034,625,-309,108,882,-1757,-1347,1356,0,15,276,-358,-295,332
2677,3,64,121,88,65,604,59,546,480,93,-330,69,869,1000,1371,-1504,-850,1431,775,-287,115,1170,-2109,-1692,1652,0,15,294,-375,-343,311
2707,3,64,143,90,66,671,57,647,178,-8,12,123,-296,1000,1361,-2049,-1124,1200,925,-449,282,1409,-2508,-2080,1905,0,15,285,-389,-353,304
2737,3,64,171,94,96,782,70,725,-95,-116,-12,61,-597,1000,1279,-2312,-1553,1540,1075,-569,249,1656,-2901,-2455,2173,0,16,301,-402,-368,319
2768,3,197,187,100,170,1160,55,847,309,-5,869,303,-625,1000,2282,-4011,-1702,1917,1225,-580,144,1925,-3270,-2798,2472,0,16,302,-400,-374,306
2798,3,197,186,105,296,1291,24,892,374,-175,754,375,-2743,1000,1827,-5308,-2052,1841,1375,-578,200,2196,-3637,-3138,2774,0,16,306,-396,-386,279
2828,3,193,190,111,124,1293,11,934,-954,-16,-378,241,-1100,1000,2324,-4265,-2483,1968,1526,-744,-203,2426,-4047,-3519,3037,0,16,328,-443,-402,347
2858,3,129,159,116,210,1523,-23,1015,423,-199,370,260,-2350,1000,2265,-5362,-3078,2304,1675,-510,-164,2757,-4353,-3802,3395,0,16,391,-438,-423,389
2888,3,192,123,118,57,1500,3,1091,-600,62,-330,78,-40,1000,2807,-3937,-3279,2790,1825,-326,-243,3084,-4665,-4105,3733,0,16,381,-471,-431,407
2918,3,192,121,119,34,1662,-10,1165,-114,170,190,141,1131,1000,3655,-4079,-3216,3239,1975,-461,-54,3337,-5053,-4492,3987,0,16,343,-475,-429,369
2948,3,193,88,117,-12,1827,-7,1235,-547,62,283,253,1013,1000,4252,-4719,-3523,3105,2125,-358,-271,3655,-5376,-4824,4294,0,16,403,-474,-428,430
2978,3,193,58,109,-2,1988,18,1318,124,99,309,297,1497,1000,4759,-5100,-3639,3475,2275,-91,-232,4028,-5646,-5128,4628,0,16,392,-478,-444,398
3008,3,193,40,97,69,1924,17,1384,219,19,-643,198,592,1000,4054,-5049,-3739,3584,2425,-75,-31,4352,-5964,-5506,4884,0,16,389,-462,-448,367
3038,3,193,45,80,186,2246,-16,1479,814,-65,255,469,-2533,1000,4228,-7458,-4253,3241,2574,-294,292,4627,-6332,-5951,5069,0,16,374,-474,-467,308
3068,3,193,45,59,81,2245,12,1796,-324,-193,213,355,-2858,1000,4119,-7076,-4930,3046,2723,-358,16,4955,-6648,-6368,5279,0,16,416,-472,-489,337
3098,3,133,33,26,-79,2106,-8,2029,-552,-47,463,254,-623,1000,4576,-5617,-4736,3055,2766,-126,-222,5184,-6615,-6489,5330,0,16,207,-269,-270,198
3129,3,132,22,25,11,1507,-17,1832,257,64,1524,0,-468,1000,2670,-3762,-3707,2728,2632,-37,-262,4953,-6274,-6153,5093,0,16,146,-176,-196,113
3159,3,0,-1,3,-69,1543,-34,1594,-253,89,-494,4,-511,1000,2910,-3725,-4027,2514,2523,123,-441,4847,-5924,-5910,4864,0,16,243,-221,-260,188
3189,3,0,-20,-17,-157,1550,-97,1598,-570,-42,300,103,-666,1000,3353,-3800,-4029,2052,2436,219,-378,4762,-5647,-5730,4665,0,16,211,-237,-241,197
3219,3,0,-33,-30,-80,1500,-104,1557,216,58,72,20,-250,1000,2964,-3566,-3841,2435,2349,352,-423,4663,-5378,-5521,4497,0,16,240,-209,-237,198
3249,3,0,-46,-44,-96,1482,-119,1540,-42,-36,316,28,-354,1000,3021,-3475,-3791,2372,2260,366,-199,4535,-5130,-5341,4290,0,16,194,-221,-225,179
3279,3,0,-39,-41,-116,1564,-129,1541,204,-34,-148,5,46,1000,3330,-3420,-3937,2672,2168,345,-7,4345,-4928,-5122,4120,0,16,137,-223,-175,182
3309,3,0,-27,-29,-22,1602,-87,1523,332,-21,-604,-10,-445,1000,3023,-3779,-3937,2942,2073,226,121,4099,-4761,-4898,3941,0,16,121,-191,-160,145
3339,3,0,-15,-17,-38,1505,-36,1533,50,78,-87,11,-833,1000,2841,-3652,-3778,2583,1972,162,168,3859,-4566,-4649,3763,0,16,104,-193,-147,144
3369,3,128,-6,-7,-47,1396,0,1515,-55,157,213,0,-380,1000,2712,-3268,-3489,2454,1869,199,32,3643,-4337,-4373,3602,0,16,112,-173,-135,142
3399,3,0,0,-1,-59,1402,-19,1483,-113,88,335,42,-339,1000,2862,-3343,-3413,2353,1764,222,47,3434,-4099,-4108,3424,0,16,78,-156,-109,118
3429,3,0,2,1,-14,1332,2,1431,-125,-61,348,51,-416,1000,2606,-3325,-3142,2307,1657,206,48,3217,-3858,-3852,3224,0,16,90,-122,-97,103
3460,3,195,-227,-24,2348,-1420,20,1382,1554,317,-686,-2347,-25346,1000,-20483,-2725,-3266,2368,1573,207,-23,3125,-3599,-3712,2993,0,16,-490,-148,-151,127
3490,3,197,-374,-157,197,1240,-18,1344,-3212,158,3802,-261,-1468,1000,696,-3316,-3680,2895,1598,343,-833,3572,-3310,-4053,2711,0,16,350,-161,-344,183
3520,3,132,-444,-299,-408,1492,-93,1363,-2480,-421,2067,-109,629,1000,3729,-2290,-4761,1965,1559,852,-657,4013,-2756,-4169,2376,0,16,334,99,-207,-26
3550,3,132,-411,-384,-419,1144,-148,1307,10,26,773,35,-47,1000,3402,-1806,-3607,959,1439,822,15,4008,-2281,-4094,1908,0,16,101,32,-103,-60
3580,3,132,-361,-375,-294,960,-177,1248,477,190,463,21,-1385,1000,2385,-1921,-3205,685,1291,512,183,3622,-2030,-3801,1571,0,16,3,-42,-14,32
3610,3,128,-334,-339,-220,989,-190,1198,207,123,-317,23,-500,1000,2445,-1968,-2892,1142,1161,541,108,3284,-1801,-3404,1428,0,16,46,-24,-33,30
3640,3,132,-288,-308,-228,881,-180,1138,137,-141,558,20,-454,1000,2293,-1652,-2626,957,1032,403,210,2916,-1604,-3058,1232,0,16,-43,-3,37,-2
3670,3,128,-231,-266,-228,828,-125,1019,-46,220,-620,38,-572,1000,2195,-1606,-2492,782,887,353,188,2513,-1375,-2632,1056,0,16,-74,10,72,-12
3700,3,128,-185,-226,-147,674,-141,974,139,-121,139,39,-540,1000,1681,-1437,-1939,706,743,289,152,2111,-1146,-2212,876,0,16,-73,30,81,-25
3730,3,132,-153,-189,-50,502,-72,890,500,41,569,24,-743,1000,984,-1292,-1412,603,597,243,75,1721,-901,-1795,685,0,16,-72,46,80,-45
3761,3,128,-136,-161,-116,506,-47,627,-228,262,-51,20,-648,1000,1184,-1116,-1565,460,450,328,62,1382,-599,-1358,502,0,16,-103,81,125,-68
3791,3,0,-107,-129,-113,421,-96,446,26,-25,-110,30,-288,1000,1098,-884,-1269,348,303,354,-44,1023,-322,-932,315,0,16,-127,92,166,-56
3821,3,0,-83,-93,-124,243,-78,289,-157,127,102,101,-975,1000,791,-762,-849,-323,160,326,48,642,-75,-515,133,0,16,-130,76,144,-47
3851,3,0,-47,-51,-96,312,-119,227,389,-57,-266,-19,-257,1000,781,-500,-1053,335,77,251,98,352,1,-242,70,0,16,-61,53,97,0
3881,3,0,-29,-31,-82,254,-78,213,1,24,-3,4,-117,1000,748,-390,-757,280,5,148,225,132,98,-48,-37,0,16,-79,80,96,-63
3911,3,0,-12,-13,-71,185,-58,155,-24,96,-87,-1,-324,1000,526,-287,-631,142,-51,63,240,-45,168,105,-119,0,16,-103,75,103,-60
3941,3,0,2,1,-47,137,-49,97,101,74,-180,2,-178,1000,383,-233,-446,115,-91,46,119,-167,224,230,-160,0,16,-102,75,99,-53
3971,4,64,38,5,-42,-26,-43,9,17,20,248,46,-167,1000,120,6,33,-309,-211,80,-5,-400,506,533,-369,0,17,-247,257,257,-239
4001,4,128,50,7,-147,-267,-24,-161,-270,100,263,147,-1266,1000,-135,271,305,-1569,-362,188,-99,-665,883,918,-625,0,21,-279,273,296,-235
4031,4,128,71,9,35,-360,-13,-266,112,21,91,135,53,1000,-552,374,1211,-938,-512,303,-279,-930,1259,1306,-876,0,22,-259,326,314,-255
4061,4,0,95,13,-57,-419,-14,-364,-179,42,225,61,-707,1000,-735,753,785,-1308,-662,348,-170,-1216,1616,1680,-1142,0,22,-313,328,340,-281
4091,4,64,119,18,31,-574,1,-490,100,17,375,140,-485,1000,-1076,739,1583,-1508,-812,441,-287,-1492,1980,2068,-1391,0,24,-281,357,356,-265
4122,4,64,149,25,16,-648,27,-590,330,-9,-151,116,-279,1000,-1194,1044,1699,-1599,-962,496,-347,-1783,2332,2450,-1647,0,24,-304,362,370,-278
4152,4,197,180,33,-48,-875,72,-689,-446,189,694,200,-1409,1000,-1512,1285,2046,-2633,-1112,616,-182,-2063,2696,2854,-1880,0,24,-315,352,382,-266
4182,4,193,200,43,-67,-859,69,-749,-257,49,-93,187,-242,1000,-1142,1635,2247,-2310,-1261,619,-93,-2375,3026,3230,-2139,0,24,-311,351,388,-258
4212,4,192,185,53,40,-980,99,-816,688,13,-17,98,107,1000,-1671,2076,2754,-1870,-1411,447,306,-2732,3312,3565,-2440,0,24,-384,370,387,-345
4242,4,197,144,61,92,-1195,112,-905,442,71,554,256,-438,1000,-1986,1973,3677,-2573,-1561,168,463,-3111,3576,3867,-2774,0,24,-395,389,392,-370
4272,4,197,106,66,224,-1416,74,-964,610,-65,862,308,776,1000,-2413,2297,4881,-2500,-1711,155,227,-3414,3916,4228,-3051,0,24,-334,408,383,-348
4302,4,193,97,69,-38,-1381,59,-1016,-916,58,-58,271,-1028,1000,-2159,2475,3634,-3529,-1861,279,219,-3678,4293,4620,-3299,0,24,-398,405,431,-353
4332,4,133,61,69,27,-1800,30,-1089,216,-90,1636,279,764,1000,-2705,3707,5216,-3748,-2011,-6,102,-4037,4574,4903,-3656,0,24,-417,409,410,-387
4362,4,133,50,68,-174,-2049,39,-1142,-1016,103,2111,438,-2504,1000,-3073,3589,4935,-5899,-2161,-17,232,-4323,4929,5251,-3950,0,25,-413,405,445,-337
4392,4,193,0,63,-76,-1744,59,-1227,711,-6,-794,278,-2691,1000,-3084,3051,4068,-4693,-2311,-266,480,-4659,5231,5531,-4312,0,25,-433,385,400,-409
4422,4,199,-38,52,-237,-1996,112,-1292,-605,255,748,257,-5314,1000,-3832,3418,3570,-6227,-2461,-372,466,-4942,5583,5832,-4654,0,25,-441,401,429,-394
4453,4,193,-56,37,-318,-1960,-40,-1589,46,47,-694,360,-3660,1000,-2942,3648,3930,-6221,-2610,-353,329,-5183,5976,6154,-4976,0,25,-428,383,426,-391
4483,4,193,-85,19,-187,-1956,-150,-1826,156,0,-147,279,-2504,1000,-3166,3832,4327,-5383,-2759,-545,372,-5465,6321,6414,-5358,0,25,-436,412,418,-434
4513,4,197,-99,-3,-120,-2168,-130,-1979,-20,140,934,211,-2098,1000,-3871,4369,4845,-5432,-2907,-469,78,-5668,6743,6728,-5685,0,25,-429,471,446,-448
4543,4,193,-131,-31,-169,-2314,-189,-2208,216,9,17,319,-2391,1000,-3800,4541,5326,-6091,-3055,-684,306,-5925,7104,6954,-6098,0,25,-449,459,425,-490
4573,4,193,-159,-70,-176,-2380,-206,-2313,3,-87,371,246,-3336,1000,-4365,4596,4980,-6382,-3199,-821,47,-6130,7503,7170,-6516,0,25,-427,468,413,-490
4603,4,195,-133,-107,-341,-2460,-230,-2441,-181,221,-73,327,-4547,1000,-4258,4608,4616,-7524,-3345,-589,-200,-6251,7990,7485,-6835,0,25,-434,467,460,-458
4633,4,193,-96,-104,-188,-2463,-297,-2519,988,-138,-95,256,-518,1000,-3871,5392,5771,-5994,-3485,-432,-376,-6486,8355,7860,-7058,0,25,-438,432,490,-374
4663,4,129,-77,-76,107,-2259,-115,-2516,856,-51,0,190,498,1000,-4080,4731,6178,-4306,-3499,-351,12,-6568,8340,7978,-6987,0,25,-377,468,367,-456
