# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=14922
# path_test vx=300 volt=-148,-140,120,151 tgt=-819,-707,707,819 meas=0,0,0,0
# path_test vx=300 volt=-173,-161,141,176 tgt=-819,-707,707,819 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=15322
# path_test vx=300 volt=-198,-183,162,200 tgt=-819,-707,707,819 meas=0,0,0,0
# path_test vx=300 volt=-222,-204,184,225 tgt=-819,-707,707,819 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=15722
# path_test vx=300 volt=-247,-225,205,249 tgt=-819,-707,707,819 meas=0,0,0,0
# path_test vx=0 volt=-261,-237,217,264 tgt=-818,-706,706,818 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=16122
# path_test vx=0 volt=-163,-141,140,162 tgt=0,0,0,0 meas=0,0,0,0
# path_test vx=0 volt=-163,-141,140,162 tgt=0,0,0,0 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=16522
# path_test vx=0 volt=-163,-141,140,162 tgt=0,0,0,0 meas=0,0,0,0
# path_test vx=0 volt=-163,-141,140,162 tgt=0,0,0,0 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=16922
# path_test vx=-300 volt=-152,-131,131,151 tgt=0,0,0,0 meas=0,0,0,0
# path_test vx=-300 volt=-32,-16,32,27 tgt=819,707,-707,-819 meas=0,0,0,0
# rock_debug: esto# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=24922
# path_test vx=0 volt=150,141,-124,-155 tgt=810,699,-699,-810 meas=0,0,0,0
# path_test vx=0 volt=80,69,-70,-82 tgt=0,0,0,0 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=25322
# path_test vx=0 volt=80,69,-70,-82 tgt=0,0,0,0 meas=0,0,0,0
# path_test vx=0 volt=80,69,-70,-82 tgt=0,0,0,0 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=25722
# path_test vx=0 volt=80,69,-70,-82 tgt=0,0,0,0 meas=0,0,0,0
# path_test vx=300 volt=69,60,-61,-70 tgt=0,0,0,0 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=26122
# path_test vx=300 volt=-51,-56,35,53 tgt=-819,-707,707,819 meas=0,0,0,0
# path_test vx=300 volt=-76,-77,57,78 tgt=-819,-707,707,819 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=26522
# path_test vx=300 volt=-100,-98,78,102 tgt=-819,-707,707,819 meas=0,0,0,0
# path_test vx=300 volt=-125,-120,99,127 tgt=-819,-707,707,819 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=26922
# path_test vx=300 volt=-149,-141,120,151 tgt=-819,-707,707,819 meas=0,0,0,0
# path_test vx=300 volt=-174,-162,141,176 tgt=-819,-707,707,819 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=27322
# path_test vx=300 volt=-198,-183,162,200 tgt=-819,-707,707,819 meas=0,0,0,0
# path_test vx=300 volt=-223,-204,184,225 tgt=-819,-707,707,819 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=27722
# path_test vx=300 volt=-247,-225,205,249 tgt=-819,-707,707,819 meas=0,0,0,0
# path_test vx=0 volt=-262,-238,217,264 tgt=-818,-706,706,818 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=28122
# path_test vx=0 volt=-164,-142,140,162 tgt=0,0,0,0 meas=0,0,0,0
# path_test vx=0 volt=-164,-142,140,162 tgt=0,0,0,0 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=28522
# path_test vx=0 volt=-164,-142,140,162 tgt=0,0,0,0 meas=0,0,0,0
# path_test vx=0 volt=-164,-142,140,162 tgt=0,0,0,0 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=28922
# path_test vx=-300 volt=-154,-133,131,152 tgt=0,0,0,0 meas=0,0,0,0
# path_test vx=-300 volt=-33,-16,32,27 tgt=819,707,-707,-819 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=29322
# path_test vx=-300 volt=-8,4,11,2 tgt=819,707,-707,-819 meas=0,0,0,0
# path_test vx=-300 volt=15,25,-9,-21 tgt=819,707,-707,-819 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=29722
# path_test vx=-300 volt=40,46,-30,-46 tgt=819,707,-707,-819 meas=0,0,0,0
# path_test vx=-300 volt=64,67,-51,-70 tgt=819,707,-707,-819 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=30122
# path_test vx=-300 volt=89,88,-72,-95 tgt=819,707,-707,-819 meas=0,0,0,0
# path_test vx=-300 volt=113,110,-94,-119 tgt=819,707,-707,-819 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=30522
# path_test vx=-300 volt=138,131,-115,-144 tgt=819,707,-707,-819 meas=0,0,0,0
# path_test vx=-300 volt=162,152,-136,-168 tgt=819,707,-707,-819 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=30922
# path_test vx=0 volt=185,172,-156,-191 tgt=819,707,-707,-819 meas=0,0,0,0
# path_test vx=0 volt=80,69,-71,-82 tgt=0,0,0,0 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=31322
# path_test vx=0 volt=80,69,-71,-82 tgt=0,0,0,0 meas=0,0,0,0
# path_test vx=0 volt=80,69,-71,-82 tgt=0,0,0,0 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=31722
# path_test vx=0 volt=80,69,-71,-82 tgt=0,0,0,0 meas=0,0,0,0
# path_test vx=300 volt=70,60,-62,-71 tgt=0,0,0,0 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=32122
# path_test vx=300 volt=-51,-56,35,53 tgt=-819,-707,707,819 meas=0,0,0,0
# path_test vx=300 volt=-76,-77,56,77 tgt=-819,-707,707,819 meas=0,0,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=32522
# path_test vx=300 volt=-100,-99,77,102 tgt=-819,-707,707,819 meas=0,0,0,0
# path_test vx=300 volt=-125,-120,99,126 tgt=-819,-707,707,819 meas=0,0,0,0
