t_ms,tcs_on,slip,target_vx,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
21068,23,192,2261,595,704,34,1022,19,-298,-542,-260,-133,-316,1000,-2231,-1500,1159,2184,32,286,-41,-1491,-1407,1398,1759,0,4,87,88,-89,-104
21088,23,193,2052,435,487,-26,786,24,-618,-376,267,-292,682,1000,-1882,-240,612,2029,23,275,-185,-1074,-1013,1039,1303,0,4,76,81,-66,-45
21108,23,193,1908,275,601,25,617,13,176,-434,-631,-160,5,1000,-1981,-1127,917,1989,15,401,-184,-623,-584,714,881,0,4,72,78,-66,-66
21128,23,64,1884,115,566,69,561,6,0,-271,-291,-77,-40,1000,-1602,-1331,959,1821,6,342,-49,-216,-200,342,412,0,4,72,79,-61,-76
21148,23,64,1880,0,526,31,481,40,-154,-436,0,-68,77,1000,-1521,-1144,1000,1648,0,352,-65,88,88,88,88,0,4,88,88,-20,-26
21168,23,0,1880,0,490,19,428,32,-166,-441,0,-61,402,1000,-1324,-941,1067,1619,0,300,36,75,75,75,75,0,4,90,88,-29,-35
21188,23,0,1879,0,421,34,392,39,-291,-301,0,-53,50,1000,-1095,-839,880,1432,0,113,358,28,28,28,28,0,4,40,47,-56,-76
21208,23,0,1879,0,338,60,349,21,-449,-291,0,-42,-273,1000,-870,-807,577,1159,0,30,386,7,7,7,7,0,4,37,50,-39,-65
21228,23,0,1879,0,344,18,288,24,45,-331,0,-32,-13,1000,-935,-739,725,1084,0,92,163,23,23,23,23,0,4,58,58,-39,-52
21248,23,0,1879,0,271,41,267,28,-316,-211,0,-10,-27,1000,-632,-660,568,895,0,45,235,11,11,11,11,0,4,21,34,-51,-76
21268,23,0,1879,0,232,33,218,31,-206,-269,0,-18,13,1000,-532,-502,502,813,0,-47,298,-11,-11,-11,-11,0,4,29,36,-41,-63
21288,23,0,1879,0,194,28,184,33,-215,-219,0,-11,-62,1000,-475,-471,386,635,0,-19,163,-4,-4,-4,-4,0,4,42,47,-26,-43
21309,23,0,1879,0,167,19,146,33,-118,-223,0,-2,-98,1000,-429,-439,336,494,0,0,78,0,0,0,0,0,4,45,48,-23,-37
21329,23,0,1879,0,93,-6,112,14,-263,-155,0,18,-266,1000,-287,-307,224,145,0,16,36,4,4,4,4,0,4,31,30,-27,-35
21349,23,0,1879,0,88,20,77,14,-56,-157,0,7,10,1000,-184,-277,181,266,0,16,-7,4,4,4,4,0,4,32,38,-19,-34
21369,23,0,1879,0,54,27,53,15,-177,-156,0,13,52,1000,-58,-214,105,180,0,48,-15,12,12,12,12,0,4,23,32,-19,-36
23074,24,64,1079,-1078,-928,-77,-948,-61,-4,-25,-21,-26,-813,1000,2122,2226,-2282,-2840,-4,27,-29,2942,2558,-2523,-2946,0,5,232,204,-211,-230
23094,24,196,1258,-1238,-1053,11,-990,6,-591,-150,440,25,-289,1000,2850,2287,-2551,-3014,-4,93,-129,3396,2951,-2885,-3365,0,5,274,250,-232,-275
23114,24,196,1455,-1398,-1220,-14,-1014,-11,-648,-163,485,-20,-40,1000,3212,2913,-2945,-3366,-3,132,-158,3843,3337,-3253,-3792,0,5,305,277,-260,-295
23134,24,192,1655,-1558,-1220,57,-1093,-7,-81,-262,-180,-82,126,1000,3254,2931,-3229,-3059,-3,176,-179,4292,3725,-3620,-4217,0,6,327,313,-279,-324
23154,24,196,1815,-1718,-1429,-37,-1109,-3,-1087,-144,940,-92,748,1000,3773,3825,-3371,-3637,-3,211,-189,4739,4110,-3990,-4645,0,7,354,321,-301,-328
23174,24,193,1926,-1878,-1534,-44,-1219,6,-281,-452,-170,-228,684,1000,3753,4419,-3941,-3650,-2,213,-143,5177,4487,-4368,-5081,0,8,364,339,-329,-343
23194,24,196,2028,-2038,-1577,-33,-1224,0,-539,-111,428,-8,12,1000,4262,3852,-3621,-4315,-2,121,135,5593,4841,-4769,-5540,0,9,386,343,-355,-397
23214,24,192,2128,-2199,-1701,-2,-1316,13,-452,-423,29,-135,96,1000,4433,4433,-4258,-4279,-1,14,229,6004,5191,-5175,-6004,0,10,384,357,-371,-406
23234,24,193,1009,-1874,-1963,-97,-1371,5,-1336,-282,-1067,-158,-638,1000,4760,5175,-4865,-5284,-73,285,337,5047,4662,-4172,-5186,0,10,100,110,-129,-123
23254,24,196,1175,-1717,-1486,-55,-1432,40,1866,-240,2119,-85,-377,1000,3723,3798,-3630,-4025,-67,-48,194,4547,4194,-3900,-4830,0,10,36,49,-71,-68
23275,24,196,1404,-1556,-1234,-3,-1354,-9,1425,282,1142,-11,-701,1000,3187,2795,-3083,-3504,-61,-4,93,4132,3812,-3525,-4368,0,10,-3,14,-14,-16
23295,24,196,1642,-1397,-1088,48,-1353,29,739,17,741,-7,525,1000,3213,2632,-2533,-2700,-54,-66,129,3693,3406,-3180,-3936,0,10,-26,2,15,5
23315,24,196,1882,-1237,-898,-24,-1248,28,1217,422,776,-88,-544,1000,2080,2256,-2416,-2450,-48,4,-7,3286,3032,-2800,-3470,0,10,-64,-48,49,70
23335,24,192,2055,-1077,-831,48,-1165,17,-39,517,-540,-104,340,1000,2241,2207,-2231,-1851,-42,-68,68,2843,2622,-2456,-3039,0,10,-84,-52,90,101
23355,24,192,2184,-917,-749,92,-1080,19,696,373,332,-61,553,1000,2230,1840,-1996,-1598,-36,-20,3,2431,2242,-2082,-2578,0,10,-105,-62,92,89
23375,24,193,2305,-757,-483,163,-984,-4,895,597,315,-290,1363,1000,1315,1777,-1939,-83,-29,65,-147,2027,1871,-1698,-2108,0,10,-123,-60,133,132
23395,24,193,2354,-597,-475,9,-880,-2,661,399,251,-175,315,1000,1029,1619,-1489,-814,-23,-13,38,1583,1460,-1356,-1679,0,10,-154,-126,114,141
23415,24,192,2111,-437,-417,20,-589,22,195,546,-354,-126,530,1000,1049,1386,-1205,-689,-17,-17,29,1157,1067,-994,-1231,0,10,-114,-86,98,119
23435,24,193,1989,-277,-308,177,-417,60,411,399,29,-221,1953,1000,1139,1290,-1263,400,-10,75,-228,755,698,-609,-759,0,11,-102,-37,118,165
23455,24,64,1969,-117,-365,63,-311,56,63,574,-511,-134,673,1000,1024,1238,-1150,-394,-4,20,100,317,292,-261,-324,0,11,-115,-73,76,88
23475,24,0,1966,0,-355,-19,-301,60,190,294,0,-57,-316,1000,782,997,-963,-910,0,-88,205,-22,-22,-22,-22,0,11,-61,-58,19,26
23495,24,0,1966,0,-343,-25,-262,32,195,433,0,-20,-285,1000,813,891,-830,-972,0,-125,163,-31,-31,-31,-31,0,11,-53,-54,26,36
23515,24,0,1965,0,-324,9,-267,12,165,235,0,6,-21,1000,904,710,-787,-895,0,-69,-36,-17,-17,-17,-17,0,11,-50,-42,39,41
23535,24,0,1965,0,-288,32,-234,24,180,326,0,9,171,1000,897,610,-704,-717,0,-12,-57,-3,-3,-3,-3,0,11,-50,-34,41,38
23555,24,0,1965,0,-235,24,-233,11,230,106,0,10,-66,1000,710,469,-587,-623,0,-73,56,-18,-18,-18,-18,0,11,-53,-39,30,26
23575,24,0,1965,0,-196,23,-171,17,135,308,0,9,65,1000,617,398,-481,-498,0,-43,-9,-10,-10,-10,-10,0,11,-46,-33,31,27
23595,24,0,1965,0,-173,13,-151,12,118,172,0,9,4,1000,510,340,-429,-479,0,-16,-51,-4,-4,-4,-4,0,11,-40,-30,31,30
23616,24,0,1965,0,-131,4,-130,12,207,148,0,0,-95,1000,331,266,-355,-384,0,-13,-42,-3,-3,-3,-3,0,11,-34,-27,26,27
23636,24,0,1965,0,-106,7,-99,7,119,165,0,4,-9,1000,291,195,-284,-313,0,23,-92,5,5,5,5,0,11,-28,-20,29,30
23656,24,0,1965,0,-75,11,-71,10,142,145,0,0,-58,1000,195,120,-233,-214,0,21,-63,5,5,5,5,0,11,-26,-18,26,25
23676,24,0,1965,0,-52,19,-48,11,117,134,0,4,99,1000,195,70,-156,-112,0,43,-85,10,10,10,10,0,11,-22,-12,28,25
28191,26,64,1087,15,-26,-780,-6,-803,-54,48,-102,-16,-274,1000,-1446,1948,1744,-1520,-912,5,305,-1786,2115,2190,-1700,0,26,-213,199,184,-207
28211,26,196,1268,14,8,-955,-34,-801,83,-93,862,45,-5,1000,-1723,2148,2415,-1870,-1072,-8,123,-2093,2492,2560,-2013,0,26,-243,259,247,-246
28231,26,192,1465,13,26,-989,-10,-819,189,65,98,40,-316,1000,-1932,2118,2443,-1957,-1232,-4,108,-2394,2873,2936,-2321,0,26,-265,279,265,-270
28251,26,192,1666,12,31,-996,-57,-847,102,-171,54,26,-243,1000,-2023,2120,2401,-1965,-1393,100,-109,-2672,3281,3338,-2606,0,26,-269,299,283,-273
28271,26,197,1822,10,-83,-1212,-20,-886,-627,152,713,170,-1524,1000,-2113,2249,2699,-3293,-1553,75,-14,-2981,3655,3706,-2922,0,26,-307,301,311,-309
28291,26,192,1931,9,-97,-1187,-17,-930,-77,9,-113,93,-922,1000,-2077,2524,2528,-3007,-1713,159,-165,-3262,4055,4101,-3209,0,26,-299,312,316,-294
28311,26,192,2033,8,-17,-1192,-34,-950,395,-124,-163,31,-432,1000,-2366,2574,2649,-2596,-1873,314,-368,-3526,4474,4514,-3479,0,26,-302,341,330,-301
28331,26,196,2133,7,-20,-1414,5,-970,25,145,580,109,-1336,1000,-2838,2691,3133,-3416,-2033,365,-352,-3816,4866,4901,-3776,0,26,-333,358,355,-337
28351,26,192,2233,6,-22,-1368,3,-1024,-6,7,-175,121,-618,1000,-2557,2718,3212,-3196,-2193,446,-421,-4098,5267,5296,-4065,0,26,-321,368,367,-328
28371,26,197,2333,4,201,-1656,-25,-1047,967,-234,1158,225,1636,1000,-2987,3117,5184,-2851,-2353,621,-648,-4357,5691,5714,-4331,0,26,-276,393,380,-318
28391,26,197,1068,217,161,-1494,6,-1093,-246,106,1309,242,852,1000,-2756,2566,4530,-2909,-1581,-655,-753,-3782,3050,4077,-2592,0,26,-26,60,80,-29
28412,26,196,1276,196,63,-957,-13,-1077,-147,-196,1779,39,574,1000,-1914,2018,2510,-1735,-1422,273,-548,-3187,2960,3884,-2116,0,26,18,91,89,31
28432,26,196,1511,174,24,-817,32,-1040,-274,210,795,-34,1671,1000,-1321,2335,2281,-1042,-1264,785,-147,-2696,2765,3586,-1744,0,26,71,-18,-39,72
28452,26,192,1750,152,4,-632,-7,-976,-68,-219,310,21,1000,1000,-834,1770,1893,-903,-1105,518,363,-2400,2376,3094,-1568,0,26,70,-67,-90,61
28472,26,192,1971,130,-25,-578,-5,-927,-254,92,201,24,1179,1000,-620,1727,1731,-863,-947,375,279,-2073,2018,2633,-1360,0,26,136,-86,-114,121
28492,26,192,2116,108,-36,-505,-21,-835,-47,-70,-144,62,907,1000,-399,1453,1591,-868,-787,352,419,-1714,1689,2200,-1121,0,26,126,-102,-130,106
28512,26,64,2239,86,0,-414,-12,-670,149,28,50,81,620,1000,-359,1035,1434,-710,-629,237,409,-1381,1339,1748,-907,0,26,142,-109,-148,107
28532,26,64,2360,64,-1,-387,-37,-470,8,-137,-274,26,308,1000,-473,1058,1181,-597,-471,104,515,-1052,983,1289,-697,0,26,140,-124,-168,104
28552,26,197,2480,43,22,-139,-16,-366,143,82,562,191,84,1000,219,-57,995,-473,-312,47,474,-703,647,850,-468,0,26,195,-162,-186,102
28572,26,64,2600,21,-34,-231,-34,-252,-192,-85,-794,67,149,1000,-31,633,805,-504,-154,-73,547,-370,294,395,-254,0,26,180,-157,-205,117
28592,26,64,2720,0,-63,-156,-58,-159,-101,-66,-163,49,209,1000,166,583,529,-391,-3,-155,537,-47,-31,-28,-44,0,26,173,-203,-226,131
28612,26,0,2840,0,-22,-181,-63,-78,307,-41,0,55,-298,1000,-118,389,558,-479,0,-210,487,-52,-52,-52,-52,0,26,-23,-70,-59,-17
28632,26,0,2961,0,-45,-133,-42,-88,-93,41,0,16,-73,1000,-102,375,241,-421,0,-120,49,-30,-30,-30,-30,0,26,16,-27,-13,28
28652,26,0,3081,0,-64,-122,-42,-89,-74,31,0,5,185,1000,-38,435,162,-414,0,68,-150,17,17,17,17,0,26,25,-15,-1,44
28672,26,0,3201,0,-53,-105,-45,-79,8,29,0,6,144,1000,-21,382,158,-341,0,51,-60,12,12,12,12,0,26,-3,-37,-24,12
28692,26,0,3321,0,-52,-88,-44,-66,41,38,0,0,5,1000,-44,313,68,-333,0,65,-80,16,16,16,16,0,26,18,-16,-3,36
28712,26,0,3441,0,-42,-62,-39,-52,35,43,0,4,94,1000,28,257,77,-225,0,67,-13,16,16,16,16,0,26,-2,-27,-16,13
31558,27,64,1001,1061,1063,852,1032,862,86,-125,85,-29,-744,1000,-1492,-4598,265,4440,860,111,117,-1227,-4502,503,4572,0,26,-83,-316,24,292
31578,27,64,1120,1157,1095,844,1077,889,155,101,-179,-30,-626,1000,-1581,-4637,380,4533,969,44,73,-1296,-5002,454,5025,0,26,-79,-332,19,314
31598,27,64,1307,1262,1098,798,1118,854,-75,136,-260,-13,-1068,1000,-1762,-4701,412,4293,1089,63,20,-1348,-5529,423,5548,0,26,-75,-350,12,327
31618,27,64,1505,1368,1119,797,1112,828,-30,-33,49,-73,-666,1000,-1864,-4510,404,4567,1210,86,-25,-1400,-6056,393,6072,0,26,-72,-362,7,356
31638,27,64,1705,1473,1180,868,1190,862,171,348,-114,-96,-321,1000,-1870,-4695,391,4984,1330,136,-95,-1445,-6576,370,6602,0,26,-67,-383,7,388
31658,27,196,1881,1579,1225,973,1165,874,266,-82,557,-37,-543,1000,-1700,-5226,366,5152,1451,100,2,-1512,-7118,326,7112,0,26,-71,-424,5,409
31679,27,192,2044,1684,1276,1103,1242,904,142,358,357,-38,473,1000,-1356,-5409,417,5782,1571,111,-57,-1566,-7648,293,7633,0,26,-63,-438,16,445
31699,27,192,1014,1357,1404,1200,1226,926,541,-35,-665,19,-242,1000,-1550,-6241,479,6037,1173,-5,36,-1465,-5967,433,5949,0,26,-89,-170,58,140
31719,27,196,1187,1237,1183,843,1305,938,-996,326,2020,31,-1077,1000,-1802,-5103,629,4528,1069,64,78,-1317,-5419,412,5437,0,26,-75,-110,35,63
31739,27,192,1415,1116,1089,777,1219,910,-479,-390,282,-28,-49,1000,-1575,-4355,642,4498,964,119,-48,-1173,-4875,387,4922,0,26,-64,-59,43,38
31759,27,196,1654,995,1013,667,1245,881,-501,187,823,30,-889,1000,-1698,-4311,619,3705,860,226,-201,-1016,-4316,375,4418,0,26,-52,-27,42,4
31779,27,192,1893,874,976,684,1184,828,-240,-340,-257,8,-329,1000,-1462,-4057,589,3832,755,228,-159,-885,-3783,336,3887,0,26,-53,5,48,-22
31799,27,192,2062,752,966,651,1153,824,-44,-127,-60,7,-259,1000,-1506,-3961,633,3741,650,313,-253,-733,-3230,319,3378,0,26,-45,20,49,-29
31819,27,64,2190,631,906,606,1085,769,-329,-218,155,-6,-10,1000,-1411,-3632,607,3566,545,382,-318,-585,-2680,297,2864,0,26,-35,44,56,-33
31839,27,64,2311,510,869,594,971,661,-229,-146,-54,-7,-40,1000,-1329,-3511,554,3450,441,415,-267,-446,-2140,267,2341,0,26,-41,60,53,-61
31859,27,64,2432,389,815,507,852,589,-190,-320,-19,-3,-255,1000,-1382,-3225,600,3088,336,427,-212,-313,-1604,231,1814,0,26,-30,83,53,-74
31879,27,64,2552,268,795,518,807,515,-203,-195,-143,14,-232,1000,-1252,-3234,587,3028,231,439,-178,-179,-1069,195,1286,0,26,-27,94,58,-83
31899,27,196,2672,147,681,352,730,460,-587,-333,570,66,-414,1000,-1184,-2739,803,2255,127,444,-136,-47,-536,158,756,0,26,-4,124,52,-118
31919,27,64,2792,26,675,393,670,412,-191,-290,-235,-8,-78,1000,-1150,-2539,603,2572,22,471,-86,89,3,126,232,0,26,-6,143,53,-114
31939,27,0,2912,0,590,382,622,328,-283,-142,0,-11,-80,1000,-909,-2268,456,2362,0,404,62,101,101,101,101,0,26,60,158,20,-85
31959,27,129,3033,0,439,223,476,306,-520,-569,0,-171,1059,1000,-804,-804,416,2328,0,295,276,73,73,73,73,0,26,54,115,6,-61
31979,27,0,3153,0,480,323,474,281,103,-45,0,-44,-50,1000,-680,-1677,369,2134,0,90,485,22,22,22,22,0,26,8,102,-14,-124
32000,27,0,3273,0,388,246,390,264,-439,-401,0,-75,28,1000,-626,-1185,273,1819,0,0,472,0,0,0,0,0,26,10,87,-14,-108
32020,27,0,3393,0,395,252,379,209,-32,-99,0,-31,-242,1000,-651,-1435,272,1643,0,41,295,10,10,10,10,0,26,21,103,-6,-104
32040,27,0,3513,0,326,178,294,201,-325,-491,0,-106,130,1000,-685,-835,179,1552,0,30,237,7,7,7,7,0,26,23,90,-10,-91
32060,27,0,3633,0,334,216,312,167,-65,-29,0,-20,-181,1000,-528,-1234,244,1385,0,-7,240,-1,-1,-1,-1,0,26,16,96,-9,-106
32080,27,0,3753,0,268,177,257,154,-242,-318,0,-20,-146,1000,-421,-984,181,1133,0,-28,212,-7,-7,-7,-7,0,26,15,89,-6,-95
32100,27,0,3873,0,250,169,225,140,-160,-208,0,-2,-156,1000,-373,-992,180,1007,0,-15,129,-3,-3,-3,-3,0,26,28,100,4,-83
32120,27,0,3993,0,184,116,192,106,-278,-213,0,-18,-11,1000,-316,-660,118,766,0,22,23,5,5,5,5,0,26,34,94,8,-64
32140,27,0,4114,0,158,91,147,84,-163,-203,0,-11,-74,1000,-286,-566,127,629,0,0,60,0,0,0,0,0,26,20,78,-3,-74
32160,27,0,4234,0,133,93,120,68,-90,-185,0,12,-192,1000,-194,-603,89,479,0,-1,47,0,0,0,0,0,26,17,78,0,-73
32180,27,0,4354,0,95,58,89,49,-149,-161,0,-6,-92,1000,-161,-343,75,391,0,-25,105,-6,-6,-6,-6,0,26,6,61,-10,-77
32200,27,0,4464,0,64,29,58,24,-151,-179,0,0,-62,1000,-116,-220,87,233,0,-55,72,-13,-13,-13,-13,0,26,16,61,-4,-61
34969,28,64,1026,-1041,-1033,-886,-1029,-876,-31,189,206,43,458,1000,1338,4533,-124,-4496,-903,-35,3,1106,4576,-333,-4580,0,26,72,286,-17,-303
34989,28,64,1183,-1149,-1131,-905,-1063,-916,-263,-240,-203,45,198,1000,1494,4730,-378,-4876,-1022,-71,-35,1166,5100,-318,-5110,0,26,72,328,-12,-335
35009,28,64,1376,-1257,-1027,-752,-1078,-865,237,-83,-564,80,473,1000,1624,4082,-364,-4329,-1140,9,-129,1255,5653,-273,-5611,0,26,70,329,-4,-338
35029,28,196,1575,-1365,-1122,-854,-1093,-837,-370,-145,406,57,522,1000,1625,4592,-415,-4746,-1258,77,-228,1340,6203,-231,-6114,0,26,74,366,1,-364
35049,28,64,1770,-1473,-1176,-951,-1132,-899,-273,-189,180,60,517,1000,1583,4930,-316,-5098,-1377,123,-264,1420,6750,-195,-6625,0,26,78,394,4,-392
35069,28,196,1938,-1580,-1221,-1001,-1152,-935,-322,-41,413,37,362,1000,1531,5177,-397,-5299,-1495,170,-241,1501,7293,-159,-7132,0,26,78,417,7,-412
35089,28,196,2100,-1688,-1319,-1169,-1236,-951,-453,-388,468,-25,838,1000,1449,6067,-283,-5648,-1613,242,-294,1587,7843,-117,-7635,0,26,84,459,10,-441
35109,28,192,1003,-1394,-1370,-1146,-1220,-993,-253,13,-90,43,308,1000,1689,5869,-373,-5980,-1195,-111,-123,1494,6078,-497,-6122,0,26,102,157,-42,-141
35129,28,196,1154,-1280,-1229,-941,-1311,-1007,570,-430,1559,9,1514,1000,1902,5418,-333,-4853,-1098,244,-219,1459,5668,-370,-5535,0,26,105,134,-21,-80
35149,28,192,1380,-1159,-1157,-855,-1241,-973,393,265,280,4,851,1000,1766,4966,-467,-4575,-993,131,75,1298,5107,-357,-5032,0,26,74,62,-40,-47
35169,28,196,1618,-1037,-1102,-745,-1262,-946,289,-116,563,43,498,1000,1869,4439,-545,-4337,-889,3,264,1133,4543,-348,-4533,0,26,58,19,-39,-16
35189,28,192,1858,-916,-1036,-723,-1209,-911,418,319,133,5,372,1000,1633,4308,-549,-4048,-785,-81,326,980,3990,-328,-4023,0,26,58,-8,-43,17
35209,28,192,2041,-794,-997,-664,-1178,-851,97,178,10,5,186,1000,1611,4052,-625,-3861,-681,-143,399,831,3443,-303,-3508,0,26,43,-29,-49,22
35229,28,64,2172,-673,-948,-599,-1133,-806,325,139,349,0,600,1000,1682,3891,-581,-3493,-577,-215,364,681,2893,-280,-2995,0,26,44,-46,-41,52
35249,28,192,2294,-551,-856,-536,-1044,-711,353,438,-112,-43,590,1000,1454,3627,-624,-3034,-472,-266,353,535,2348,-252,-2477,0,26,39,-66,-45,75
35269,28,192,2414,-430,-852,-466,-1021,-681,264,124,361,34,521,1000,1736,3253,-599,-3067,-368,-341,387,384,1797,-230,-1965,0,26,28,-89,-41,80
35290,28,192,2534,-308,-750,-430,-927,-632,210,502,-413,3,256,1000,1378,2922,-601,-2734,-264,-352,325,248,1261,-191,-1434,0,26,30,-111,-45,109
35310,28,192,2654,-187,-730,-381,-910,-590,30,158,-177,1,808,1000,1565,2912,-524,-2433,-160,-445,371,92,707,-174,-928,0,26,17,-123,-41,122
35330,28,192,2774,-65,-603,-289,-836,-536,544,334,313,-69,1108,1000,1285,2614,-575,-1717,-56,-425,240,-34,180,-128,-392,0,26,5,-145,-37,159
35350,28,0,2894,0,-604,-337,-683,-422,18,327,0,-53,700,1000,1104,2565,-552,-1970,0,-401,145,-100,-100,-100,-100,0,26,-67,-152,-11,81
35370,28,0,3015,0,-510,-361,-575,-336,540,408,0,-18,-167,1000,635,2070,-427,-2075,0,-369,49,-92,-92,-92,-92,0,26,-51,-149,-21,85
35390,28,0,3135,0,-504,-327,-504,-335,79,285,0,-12,241,1000,708,1973,-466,-1996,0,-192,-315,-48,-48,-48,-48,0,26,-6,-107,21,136
35410,28,0,3255,0,-450,-323,-427,-294,183,330,0,0,53,1000,565,1771,-349,-1902,0,-141,-255,-35,-35,-35,-35,0,26,-23,-124,0,115
35430,28,0,3375,0,-399,-300,-397,-270,284,232,0,-6,56,1000,467,1632,-283,-1686,0,-139,-195,-34,-34,-34,-34,0,26,-21,-122,-3,111
35450,28,0,3495,0,-342,-275,-346,-252,319,267,0,-16,190,1000,381,1502,-192,-1421,0,-125,-165,-31,-31,-31,-31,0,26,-17,-117,-5,107
35470,28,0,3615,0,-315,-204,-263,-232,125,428,0,-5,160,1000,436,1219,-295,-1262,0,-87,-245,-21,-21,-21,-21,0,26,-7,-94,14,116
35490,28,0,3735,0,-258,-185,-268,-176,280,92,0,-11,173,1000,323,1070,-205,-1040,0,-30,-190,-7,-7,-7,-7,0,26,-18,-100,0,96
35510,28,0,3856,0,-220,-161,-197,-151,195,343,0,0,56,1000,278,888,-156,-925,0,-40,-114,-10,-10,-10,-10,0,26,-16,-95,0,93
35530,28,0,3976,0,-194,-138,-190,-127,174,107,0,13,-51,1000,269,726,-124,-847,0,-68,-48,-17,-17,-17,-17,0,26,-20,-96,-2,85
35550,28,0,4096,0,-144,-90,-130,-91,209,298,0,-8,126,1000,223,593,-129,-531,0,-67,-51,-16,-16,-16,-16,0,27,-16,-82,2,79
35573,28,0,4231,0,-108,-70,-103,-66,204,176,0,9,105,1000,201,416,-48,-433,0,-67,-31,-16,-16,-16,-16,0,28,-23,-84,-5,66
35593,28,0,4352,0,-71,-46,-68,-37,221,194,0,-1,25,1000,115,293,-50,-269,0,-83,23,-20,-20,-20,-20,0,28,-22,-78,-5,60
35613,28,0,4463,0,-41,-22,-37,-19,151,159,0,9,68,1000,111,145,0,-155,0,-91,13,-22,-22,-22,-22,0,28,-18,-70,-2,57
38416,29,64,1095,1203,1010,-812,1102,-931,-406,198,-977,34,921,1000,-4070,-381,4553,1304,-1076,79,-238,-5324,-278,5394,1246,0,31,-298,-33,296,85
38436,29,196,1278,1311,1255,-986,1037,-878,1084,-220,1481,137,1513,1000,-4686,-639,5960,1583,-1195,94,-173,-5842,-249,5931,1318,0,31,-348,-30,349,75
38456,29,64,1475,1418,1151,-866,1134,-909,-290,372,-751,-12,638,1000,-4659,-471,4894,1685,-1313,17,39,-6381,-243,6445,1366,0,31,-367,-27,334,70
38476,29,196,1675,1526,1245,-977,1108,-847,444,-107,866,-24,416,1000,-5211,-458,5289,1695,-1432,-22,29,-6912,-227,6968,1424,0,31,-407,-21,369,72
