35203,3,800,14,4,816,19,1,1,1,1,499,500,499,499,1,1,1,1,6,225,0,1
35303,3,800,-48,29,796,21,1,1,1,1,498,500,498,498,1,1,1,1,6,226,0,3
35403,3,800,4,3,791,-8,1,1,1,1,494,495,493,494,1,1,1,1,6,227,4,3
35503,3,800,-44,-13,833,14,1,1,1,1,498,499,498,498,1,1,1,1,6,227,1,-3
35603,3,800,-18,4,830,-12,1,1,1,1,498,500,498,499,1,1,1,1,7,228,-3,-2
35703,3,800,26,-26,773,4,1,1,1,1,494,495,494,495,1,1,1,1,5,229,-3,-6
35803,3,800,19,-7,820,-12,1,1,1,1,499,500,499,499,1,1,1,1,6,229,-5,-1
35903,3,800,-44,-12,867,-25,1,1,1,1,494,495,494,494,1,1,1,1,6,230,6,0
36003,3,800,-12,28,730,-11,1,1,1,1,499,500,4974306,0,0,-55,4,22,0,0,0,0,0,408,479,491,429,2,2,1,4,6,475,-1,-3
74406,0,0,35,7,-39,-2,0,0,0,0,490,422,498,493,2,2,1,4,6,476,0,-1
74506,0,0,-6,0,-7,0,0,0,0,0,485,494,449,496,2,2,1,4,7,477,2,0
74606,0,0,14,-4,0,-3,0,0,0,0,477,488,497,490,2,2,1,4,6,477,1,1
74706,0,0,-51,19,-4,-1,0,0,0,0,486,495,453,497,2,2,1,4,6,478,-1,3
74806,0,0,-76,-28,-36,0,0,0,0,0,460,457,488,436,2,2,1,4,6,479,0,1
74906,0,0,-41,11,19,-7,0,0,0,0,483,492,497,493,2,2,1,4,7,479,-2,-1
75006,3,800,8,0,9,3,1,1,1,1,477,445,497,493,2,2,1,4,6,480,-2,0
75106,3,800,22,16,854,0,1,1,1,1,497,499,498,498,2,2,1,4,6,481,-7,-5
75206,3,800,-6,-48,822,-2,1,1,1,1,494,494,493,494,2,2,1,4,6,481,7,3
75306,3,800,-39,12,770,-2,1,1,1,1,498,499,498,498,2,2,1,4,6,482,1,3
75406,3,800,-66,-22,735,-4,1,1,1,1,499,500,499,499,2,2,1,4,6,482,3,0
75506,3,800,35,-22,787,1,1,1,1,1,494,494,494,494,2,2,1,4,6,483,-2,-1
75606,3,800,4,36,773,-1,1,1,1,1,498,500,498,499,2,2,1,4,7,484,-4,1
75706,3,800,37,-51,817,-1,1,1,1,1,499,499,498,499,2,2,1,4,6,484,11,2
75806,3,800,19,14,747,-2,1,1,1,1,493,495,494,494,2,2,1,4,6,485,-4,0
75906,3,800,17,-25,764,0,1,1,1,1,499,499,498,498,2,2,1,4,6,486,-4,0
76006,3,800,-29,42,822,0,1,1,1,1,494,495,494,494,2,2,1,4,7,486,-1,2
76106,3,800,-16,-29,791,0,1,1,1,1,498,500,499,499,2,2,1,4,6,487,-1,-3
76206,3,800,-2,-4,771,0,1,1,1,1,499,499,499,499,2,2,1,4,6,488,-2,-1
76306,3,800,34,33,821,0,1,1,1,1,494,495,493,494,2,2,1,4,6,488,14,4
76406,3,800,38,-14,791,4,1,1,1,1,499,499,499,498,2,2,1,4,6,489,11,2
76506,3,800,26,-47,778,0,1,1,1,1,498,500,498,499,2,2,1,4,6,489,1,-1
76606,3,800,-18,19,748,0,1,1,1,1,494,494,493,494,2,2,1,4,7,490,-2,-2
76706,3,800,79,-1,733,0,1,1,1,1,498,500,499,499,2,2,1,4,6,491,-11,-9
76806,3,800,-4,0,780,0,1,1,1,1,499,499,498,498,2,2,1,4,7,491,7,0
76906,3,800,85,-51,851,-3,1,1,1,1,493,494,493,493,2,2,1,4,6,492,2,1
77006,3,-800,-16,-42,834,-2,1,1,1,1,498,500,499,499,2,2,1,4,6,493,-7,-2
77106,3,-800,-19,12,-1017,-1,1,1,1,1,495,495,495,496,2,2,1,4,6,493,-21,-8
77206,3,-800,-26,28,-809,0,1,1,1,1,500,501,499,500,2,2,1,4,6,494,-10,1
77306,3,-800,-9,-1,-752,0,1,1,1,1,494,495,494,494,2,2,1,4,6,495,-12,-4
77406,3,-800,12,39,-808,0,1,1,1,1,499,500,499,499,2,2,1,4,6,495,-10,-2
77506,3,-800,-9,65,-791,0,1,1,1,1,494,495,495,495,2,2,1,4,6,496,-5,-6
77606,3,-800,1,9,-766,-3,1,1,1,1,499,500,498,499,2,2,1,4,6,497,-1,0
77706,3,-800,-4,35,-697,0,1,1,1,1,499,500,499,499,2,2,1,4,7,497,3,1
77806,3,-800,48,-36,-749,-3,1,1,1,1,494,494,493,493,2,2,1,4,6,498,1,4
77906,3,-800,38,-9,-762,0,1,1,1,1,499,501,499,500,2,2,1,4,6,498,4,-1
78006,3,-800,0,63,-805,13,1,1,1,1,494,495,494,494,2,2,1,4,6,499,2,0
78106,3,-800,29,37,-812,-3,1,1,1,1,496,499,498,499,2,2,1,4,6,500,4,2
78206,3,-800,55,-2,-892,0,1,1,1,1,498,500,499,499,2,2,1,4,6,500,3,4
78306,3,-800,-39,18,-735,0,1,1,1,1,494,495,494,494,2,2,1,4,6,501,4,1
78406,3,-800,-9,-37,-791,1,1,1,1,1,499,500,499,499,2,2,1,4,6,502,1,0
78506,3,-800,48,-19,-741,0,1,1,1,1,494,494,493,494,2,2,1,4,6,502,0,-4
78606,3,-800,47,1,-760,-4,1,1,1,1,499,501,500,499,2,2,1,4,6,503,5,1
78706,3,-800,21,-3,-722,-1,1,1,1,1,499,499,498,499,2,2,1,4,6,504,0,-1
78806,3,-800,48,37,-744,0,1,1,1,1,494,495,494,494,2,2,1,4,5,504,7,0
78906,3,-800,11,-13,-766,0,1,1,1,1,498,500,498,499,2,2,1,4,6,505,-9,-1
79006,0,0,32,-7,-813,0,0,0,0,0,494,495,492,494,2,2,1,4,5,505,-4,0
