t_ms,tcs_on,slip,target_vx,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
1594,2,129,-3314,-1818,-1667,22,-1307,-7,-578,-458,110,-213,-592,1000,3986,4252,-4664,-4206,-4,-192,-19,4909,4248,-4324,-5022,0,6,412,385,-353,-418
1624,2,129,-3237,-1968,-1733,-21,-1379,-25,885,-209,-1092,-153,-1061,1000,4123,4278,-4653,-4686,1,-216,103,5324,4581,-4698,-5425,0,6,430,382,-398,-446
1654,2,133,-3157,-2118,-2338,-140,-1496,-16,-2652,-382,2243,-542,433,1000,5092,7318,-6389,-5359,9,-96,104,5779,4946,-5041,-5790,0,6,422,338,-369,-366
1684,2,128,-3065,-2268,-2046,123,-1592,14,-264,-329,37,-136,-723,1000,5408,4745,-5577,-5187,20,-229,221,6175,5239,-5452,-6210,0,7,432,399,-425,-489
1714,2,129,-2961,-2417,-2259,75,-2013,78,453,-507,-1016,-270,-1208,1000,5462,5541,-6446,-5723,35,-326,109,6587,5531,-5863,-6614,0,7,468,402,-433,-461
1744,2,197,-2856,-2566,-2421,115,-2156,105,-885,-273,613,-221,1247,1000,6601,6223,-6289,-5678,53,-148,-287,7073,5885,-6212,-6941,0,9,490,425,-415,-438
1774,2,129,-2738,-2713,-2561,52,-2249,59,-719,-260,350,-228,1099,1000,6876,6749,-6458,-6137,72,-161,-22,7508,6185,-6607,-7312,0,9,478,368,-463,-439
1804,2,133,-2606,-2725,-2380,2,-2367,94,1544,-189,1753,-232,740,1000,6156,6325,-6044,-5853,84,-97,-155,7580,6201,-6648,-7305,0,9,182,186,-166,-178
1834,2,132,-2498,-2582,-1784,-28,-2354,91,1563,62,1504,-20,-118,1000,4721,4268,-4245,-4939,71,-66,-100,7171,5901,-6272,-6930,0,9,140,155,-139,-157
1864,2,128,-2400,-2435,-1760,65,-2310,64,278,95,149,-13,413,1000,4978,4102,-4260,-4578,68,-39,-114,6769,5568,-5910,-6528,0,9,140,165,-119,-149
1894,2,128,-2299,-2320,-1786,45,-2283,28,-68,152,-245,9,82,1000,5000,4093,-4280,-4796,61,-58,-26,6440,5309,-5630,-6233,0,9,141,162,-134,-165
1925,2,132,-2193,-2214,-1669,70,-2049,-5,562,11,550,84,-643,1000,4717,3403,-4046,-4759,63,-85,21,6146,5049,-5389,-5947,0,9,141,154,-135,-160
1955,2,128,-2086,-2108,-1713,25,-2029,26,-24,-176,151,23,-141,1000,4745,3889,-4073,-4715,59,-75,9,5853,4809,-5130,-5661,0,9,118,123,-112,-122
1985,2,128,-1979,-2000,-1559,-28,-1947,34,271,163,138,32,214,1000,4325,3716,-3477,-4328,65,-61,-4,5571,4545,-4884,-5352,0,9,136,100,-134,-104
2015,2,128,-1869,-1892,-1502,43,-1942,64,338,74,264,20,380,1000,4353,3509,-3473,-3943,66,-112,104,5264,4274,-4644,-5067,0,9,89,93,-103,-110
2045,2,0,-1755,-1780,-1524,42,-1705,80,70,-24,96,41,126,1000,4391,3450,-3530,-4108,66,-107,114,4961,4014,-4379,-4762,0,9,59,75,-68,-80
2075,2,132,-1639,-1664,-1334,29,-1590,67,873,412,465,-52,-324,1000,3541,3158,-3393,-3523,67,-149,133,4636,3727,-4119,-4453,0,9,64,68,-73,-74
2105,2,128,-1524,-1549,-1305,102,-1536,72,427,210,223,74,-663,1000,3782,2512,-3275,-3666,72,-197,107,4321,3432,-3873,-4142,0,9,43,67,-34,-52
2135,2,128,-1411,-1435,-1182,-20,-1449,51,250,348,-101,-20,-556,1000,3001,2742,-2932,-3370,68,-177,-19,4007,3177,-3590,-3833,0,9,59,54,-38,-26
2165,2,128,-1292,-1319,-1185,28,-1409,37,107,240,-133,12,17,1000,3321,2697,-2829,-3207,74,-168,-10,3704,2892,-3328,-3502,0,9,5,29,-5,-15
2195,2,128,-1173,-1200,-1078,59,-1238,28,-78,393,-459,1,279,1000,3156,2490,-2584,-2742,84,-289,93,3366,2558,-3099,-3189,0,9,-2,5,-11,-4
2225,2,128,-983,-1063,-931,36,-1143,34,367,420,-50,-63,-262,1000,2454,2243,-2462,-2365,84,-304,164,2988,2230,-2781,-2817,0,9,-66,-48,28,38
2256,2,132,-771,-913,-747,3,-1072,53,873,127,746,-50,-638,1000,1814,1753,-2020,-2052,83,-342,136,2567,1869,-2435,-2418,0,9,-65,-53,40,56
2286,2,128,-595,-763,-669,72,-881,58,483,393,109,0,-282,1000,1937,1375,-1776,-1717,78,-306,168,2157,1537,-2060,-2010,0,9,-116,-46,86,46
2316,2,129,-455,-613,-471,52,-751,56,836,771,117,-162,-225,1000,995,1342,-1685,-888,65,-438,36,1690,1183,-1709,-1661,0,9,-124,-35,110,50
2346,2,128,-362,-464,-482,46,-704,35,-518,266,-741,-44,59,1000,1332,1158,-1334,-1111,46,-265,26,1291,918,-1271,-1245,0,9,-151,-44,158,88
2376,2,129,-279,-316,-211,163,-547,1,650,400,44,-188,1747,1000,926,1013,-913,574,26,-330,-1,832,601,-891,-897,0,9,-191,-4,166,10
2406,2,0,-202,-216,-342,33,-419,12,-30,376,-396,-8,171,1000,1010,780,-879,-821,1,-330,-50,511,424,-596,-671,0,9,-100,-21,103,46
2436,2,0,-131,-138,-273,9,-280,27,128,314,-167,0,-43,1000,770,632,-662,-722,-7,-356,69,275,256,-398,-482,0,9,-92,-28,63,16
2466,2,0,-72,-76,-206,1,-198,14,189,292,-101,6,-136,1000,568,456,-485,-585,-11,-415,91,82,105,-256,-336,0,9,-100,-46,51,13
2496,2,0,-29,-31,-145,11,-141,3,199,226,-38,1,-93,1000,376,265,-412,-423,-13,-353,-90,-29,17,-129,-200,0,9,-102,-37,68,6
2526,2,0,0,0,-87,6,-86,0,244,186,0,8,-12,1000,179,82,-289,-333,-15,-168,-342,-70,-2,-6,-74,0,9,-76,-20,82,41
2556,3,0,75,9,-40,2,-37,0,146,163,1,0,-37,1000,29,7,-189,-189,6,-39,-302,-22,-47,-3,28,0,9,120,-158,-106,179
2587,3,0,52,11,-32,150,-12,90,-35,89,188,46,269,1000,526,-342,-267,151,151,-43,-68,247,-396,-341,311,0,9,252,-298,-240,302
2617,3,0,60,13,-51,236,-23,215,-50,38,6,46,519,1000,864,-377,-391,383,301,-209,170,487,-794,-731,561,0,9,246,-340,-275,303
2647,3,132,83,16,-1,369,12,284,-97,75,576,5,319,1000,859,-746,-728,826,451,-316,220,739,-1182,-1105,828,0,9,262,-353,-295,312
2677,3,132,116,20,125,549,-15,355,314,-109,434,107,-728,1000,855,-1939,-817,1080,601,-492,396,971,-1589,-1493,1082,0,9,265,-362,-326,290
2707,3,133,137,26,169,762,-4,432,438,-55,729,217,-1111,1000,1239,-2956,-1081,1238,751,-463,230,1250,-1948,-1826,1392,0,9,286,-349,-318,306
2737,3,129,166,32,185,872,-11,526,-155,-53,-163,234,-1966,1000,1286,-3448,-1417,1296,901,-670,457,1466,-2369,-2215,1645,0,9,267,-396,-362,290
2767,3,133,181,41,264,1184,-37,587,521,-61,1611,446,-2103,1000,1998,-5017,-1563,1537,1051,-731,113,1714,-2758,-2563,1939,0,9,297,-350,-328,306
2797,3,192,180,49,51,963,8,642,-223,72,-698,122,-380,1000,1895,-2759,-1910,1657,1201,-600,121,2010,-3098,-2864,2282,0,9,298,-429,-359,360
2827,3,192,190,58,11,1098,36,728,-187,138,-951,95,945,1000,2517,-2608,-2078,2173,1351,-685,36,2251,-3493,-3217,2572,0,9,299,-424,-342,373
2857,3,192,190,68,0,1166,67,796,-281,161,-626,131,1278,1000,2847,-2739,-2087,2283,1500,-621,63,2528,-3853,-3532,2899,0,9,280,-428,-341,353
2887,3,192,215,78,118,1270,61,846,361,-63,284,75,-203,1000,2291,-3432,-2503,2618,1650,-836,307,2731,-4285,-3913,3161,0,10,289,-453,-381,350
2918,3,197,212,90,315,1568,75,899,947,-106,1298,233,-2377,1000,2071,-5581,-2941,2799,1800,-781,121,2997,-4652,-4223,3494,0,11,339,-462,-419,362
2948,3,193,216,103,245,1692,94,1068,-617,37,-1169,270,-1717,1000,2754,-5626,-3128,2939,1949,-974,163,3201,-5082,-4594,3766,0,16,317,-490,-424,361
2978,3,196,189,115,157,1932,133,1473,-216,-57,1672,118,-1871,1000,2999,-5737,-4409,3352,2099,-864,-204,3481,-5436,-4891,4113,0,17,369,-485,-410,437
3008,3,197,154,123,-14,1930,123,1719,-665,163,938,268,2398,1000,4794,-4689,-3432,3570,2249,-498,-436,3837,-5717,-5133,4513,0,18,358,-476,-370,444
3038,3,193,142,127,219,1929,153,1910,229,101,-353,167,1094,1000,3754,-5175,-3311,4234,2399,-436,125,4130,-6064,-5463,4826,0,19,355,-490,-426,392
3068,3,193,147,132,205,2065,196,2023,222,93,-236,158,54,1000,3789,-5682,-3928,4237,2548,-769,199,4320,-6511,-5889,5041,0,21,321,-489,-416,365
3098,3,197,127,133,332,2197,168,2085,523,-132,630,200,-1634,1000,3304,-6875,-4312,4266,2698,-714,-27,4617,-6854,-6226,5345,0,21,387,-490,-457,380
3128,3,133,112,104,-188,2443,170,2172,-2795,70,974,487,2634,1000,6882,-5862,-4344,3771,2773,-755,-13,4828,-6971,-6479,5398,0,24,144,-329,-257,216
3158,3,132,81,93,134,1535,110,2214,-17,-89,2057,-28,-1758,1000,1960,-4414,-3918,2816,2654,-537,-429,4686,-6612,-6172,5196,0,24,164,-164,-188,123
3188,3,128,31,40,-35,1498,86,2203,-655,-170,-50,24,-798,1000,2690,-3832,-3877,2392,2536,-228,-495,4682,-6130,-5940,4902,0,24,230,-219,-268,163
3218,3,128,5,9,-25,1500,41,2224,-45,52,221,-43,400,1000,2851,-3363,-3702,2896,2449,-195,-382,4610,-5844,-5801,4659,0,24,209,-226,-237,185
3248,3,0,-15,-12,-19,1515,-11,1945,-179,-50,212,10,-387,1000,2830,-3696,-3738,2676,2364,-148,-192,4516,-5582,-5639,4450,0,24,177,-220,-224,163
3279,3,128,-24,-22,0,1566,-44,1862,197,-219,-620,82,-1448,1000,2775,-4290,-3887,2420,2277,-135,-139,4381,-5348,-5454,4258,0,24,150,-200,-193,148
3309,3,128,-36,-33,-57,1472,-26,1844,-234,58,6,40,-407,1000,2893,-3603,-3675,2404,2185,-34,-263,4262,-5080,-5240,4078,0,24,152,-176,-168,150
3339,3,132,-50,-47,-10,1357,-72,1855,248,-142,663,57,-278,1000,2618,-3445,-3212,2316,2092,56,-236,4144,-4804,-5030,3883,0,24,144,-172,-177,127
3369,3,128,-62,-60,-3,1355,-72,1822,310,-148,55,-17,-1145,1000,2238,-3466,-3570,2297,2000,69,-149,4006,-4554,-4839,3676,0,24,131,-148,-153,113
3399,3,128,-65,-65,-105,1282,-62,1822,-186,-37,51,-75,-281,1000,2490,-2679,-3548,2237,1907,85,-76,3848,-4319,-4629,3488,0,24,87,-171,-122,132
3429,3,128,-64,-63,-34,1294,-26,1809,0,210,-3,-20,-701,1000,2351,-3091,-3357,2250,1814,66,5,3659,-4108,-4409,3310,0,24,75,-131,-110,87
3459,3,0,-63,-62,1,1242,-32,1589,151,55,22,-33,-1099,1000,2017,-3134,-3293,2164,1717,55,-41,3468,-3887,-4181,3127,0,24,84,-102,-93,82
3489,3,0,-64,-63,-10,1191,-84,1332,119,-473,-33,17,-916,1000,2104,-3065,-3028,1974,1618,22,-38,3274,-3659,-3959,2926,0,24,66,-98,-84,68
3519,3,0,-66,-66,-69,1171,19,1202,-291,229,-282,13,-556,1000,2318,-2768,-3033,1883,1518,52,0,3096,-3408,-3721,2734,0,24,35,-87,-53,60
3549,3,0,-68,-66,0,1074,-29,1153,-9,115,-69,3,-393,1000,1960,-2642,-2625,1949,1416,74,-7,2907,-3163,-3475,2545,0,24,56,-67,-76,32
3579,3,132,-57,-58,-42,999,-83,1104,293,-184,431,33,-568,1000,1960,-2476,-2514,1583,1312,55,10,2684,-2940,-3218,2362,0,24,16,-78,-29,60
3610,3,132,-60,-59,-67,921,-1,1038,-299,262,508,-2,-676,1000,1762,-2183,-2512,1407,1205,153,-28,2507,-2662,-2945,2180,0,24,18,-49,-19,39
3640,3,0,-48,-51,-69,868,-28,931,-87,235,173,-33,-376,1000,1685,-1893,-2385,1446,1084,86,2,2235,-2413,-2655,1954,0,24,-77,18,74,-26
3670,3,128,-45,-44,15,703,-58,828,168,-46,-48,29,-269,1000,1265,-1871,-1652,1220,934,181,-143,1953,-2052,-2262,1710,0,24,-50,58,75,-44
3700,3,132,-28,-39,-3,544,-55,717,791,-16,1041,-27,-1148,1000,714,-1483,-1637,813,784,98,38,1632,-1732,-1917,1417,0,24,-94,32,98,-32
3730,3,0,-38,-35,12,503,-33,602,-45,42,355,-5,-621,1000,747,-1371,-1340,837,634,182,-59,1357,-1366,-1535,1161,0,24,-79,94,108,-78
3760,3,0,-35,-36,-31,441,-28,461,-119,-102,81,33,-245,1000,926,-1124,-1105,614,484,166,-50,1067,-1015,-1186,869,0,24,-116,103,145,-84
3790,3,0,-29,-30,-28,351,7,348,-23,212,-25,32,-927,1000,612,-1050,-1025,315,360,120,92,801,-748,-890,636,0,24,-75,26,74,-36
3820,3,0,-27,-27,-6,369,2,314,-29,114,-145,10,-398,1000,662,-964,-943,583,265,120,63,612,-533,-660,464,0,24,-64,54,85,-45
3850,3,0,-23,-23,-15,307,-16,267,2,-43,-181,11,-415,1000,578,-794,-810,444,182,43,107,423,-362,-474,294,0,24,-59,28,75,-22
3880,3,0,-24,-23,1,244,16,227,-40,81,-17,-4,-230,1000,413,-610,-624,438,110,43,64,287,-193,-306,156,0,24,-36,29,56,-31
3910,3,0,-23,-23,-18,197,1,190,-102,24,49,8,-149,1000,427,-464,-506,289,51,16,71,166,-63,-172,39,0,24,-46,53,63,-50
3941,3,0,-19,-19,-13,154,-17,136,-15,-50,-15,4,-157,1000,305,-377,-419,214,7,5,19,69,29,-62,-37,0,24,-60,61,77,-46
3971,3,0,-17,-17,-10,104,-7,85,-18,9,0,0,-55,1000,208,-242,-291,148,-23,26,-29,8,101,21,-84,0,24,-44,72,64,-50
4001,4,64,13,-16,-11,-14,-11,25,62,20,215,67,-532,1000,0,-253,24,-353,-124,74,-62,-174,349,272,-263,0,24,-222,218,235,-221
4031,4,133,24,-14,-325,-457,22,-106,-937,140,801,315,-3713,1000,-234,141,170,-3359,-274,84,22,-462,702,632,-543,0,24,-303,218,286,-205
4061,4,128,41,-12,-20,-332,55,-179,484,139,-107,85,-716,1000,-658,362,685,-1137,-424,73,-329,-758,1048,988,-827,0,24,-283,323,330,-257
4091,4,192,72,-9,-9,-440,58,-249,328,-39,182,51,-155,1000,-818,818,1029,-1092,-574,304,-300,-996,1451,1408,-1047,0,24,-296,338,348,-266
4121,4,128,96,-4,3,-576,87,-328,375,80,108,104,-843,1000,-1157,826,1358,-1581,-724,282,-223,-1302,1788,1767,-1326,0,24,-325,342,353,-293
4151,4,133,134,2,-5,-824,86,-404,-56,35,861,217,-756,1000,-1378,1137,2185,-2337,-874,502,-369,-1551,2181,2191,-1540,0,25,-299,357,378,-256
4181,4,192,162,10,-97,-822,94,-477,-742,-9,384,108,27,1000,-1101,1870,1946,-2100,-1024,513,-142,-1858,2517,2566,-1801,0,26,-339,333,378,-270
4211,4,193,149,19,-126,-1010,126,-542,644,9,-734,231,-1902,1000,-1450,1745,2298,-3130,-1174,315,467,-2220,2800,2893,-2112,0,29,-376,286,341,-305
4241,4,197,103,26,-160,-1201,163,-593,-381,228,890,351,-2970,1000,-1704,1744,2724,-4082,-1323,0,582,-2603,3057,3183,-2458,0,29,-385,282,342,-313
4272,4,133,54,29,50,-1356,113,-673,66,-93,623,348,-390,1000,-2018,2185,4145,-3230,-1474,-195,265,-2948,3355,3495,-2785,0,29,-389,379,384,-359
4302,4,193,7,29,88,-1333,120,-727,366,8,133,308,-1674,1000,-2457,1846,3787,-3291,-1623,-287,372,-3258,3685,3826,-3095,0,29,-411,387,380,-401
4332,4,193,-15,26,37,-1352,47,-1208,166,-15,-985,171,-1675,1000,-2739,2262,3282,-3266,-1773,-225,10,-3521,4061,4188,-3374,0,29,-396,407,407,-379
4362,4,193,0,23,222,-1596,95,-1459,709,-92,-72,197,-213,1000,-3396,2592,4617,-3023,-1924,9,-418,-3741,4481,4593,-3611,0,31,-330,417,390,-350
4392,4,197,61,24,-136,-1659,102,-1547,-1104,178,445,217,-1989,1000,-2885,3145,3579,-4557,-2074,380,-206,-3937,4926,5041,-3803,0,31,-365,382,429,-306
4422,4,192,63,28,-91,-1635,105,-1593,338,-84,-673,69,-628,1000,-2893,3730,3646,-3691,-2224,373,-34,-4237,5268,5403,-4080,0,36,-415,397,431,-356
4452,4,197,49,32,-383,-2049,160,-1685,-1071,213,847,424,-4258,1000,-2854,3795,4089,-6760,-2374,-45,704,-4639,5509,5661,-4463,0,37,-425,286,384,-343
4482,4,193,-8,30,-200,-1846,137,-1750,167,128,-357,334,-4351,1000,-3192,3073,3782,-5719,-2524,-436,649,-5018,5768,5912,-4852,0,37,-437,331,387,-397
4512,4,193,-84,17,-68,-1882,98,-1752,73,-61,141,232,-2838,1000,-3482,3455,4281,-4851,-2673,-684,566,-5331,6089,6172,-5234,0,37,-447,398,406,-441
4542,4,192,-133,-6,97,-2047,76,-1812,420,-116,378,107,-1931,1000,-4387,3893,4887,-4314,-2821,-729,187,-5560,6483,6454,-5594,0,41,-425,457,410,-462
4573,4,197,-120,-32,-114,-2250,103,-1873,-263,169,568,221,-3697,1000,-4444,4099,4653,-6015,-2969,-400,-12,-5689,6975,6822,-5866,0,42,-440,463,450,-451
4603,4,197,-95,-54,-22,-2550,89,-1917,494,-152,842,208,-1440,1000,-4837,5081,6007,-5853,-3118,-290,-432,-5886,7404,7148,-6182,0,42,-420,489,463,-440
4633,4,193,-48,-58,-277,-2529,143,-1996,-455,105,248,209,-2038,1000,-4135,5594,5325,-6543,-3267,-8,27,-6091,7837,7563,-6408,0,44,-458,433,481,-406
