70309,2,800,-13,728,-19,0,1,1,1,1,497,496,497,497,0,0,0,0
70409,2,800,19,800,-14,9,1,1,1,1,497,496,497,495,0,0,0,0
70509,2,800,-7,805,-9,8,1,1,1,1,497,496,497,497,0,0,0,0
70609,2,800,33,917,-26,6,1,1,1,1,495,497,496,493,0,0,0,0
70709,2,800,8,843,7,4,1,1,1,1,495,498,497,494,0,0,0,0
70809,2,800,-12,703,8,14,1,1,1,1,502,501,501,501,0,0,0,0
70909,2,800,-14,851,94,-8,1,1,1,1,496,495,497,494,0,0,0,0
71009,2,800,-22,816,-25,13,1,1,1,1,486,498,497,427,0,0,0,0
71109,2,800,-7,860,-9,-9,1,1,1,1,496,495,498,497,0,0,0,0
71209,2,800,-3,838,-18,7,1,1,1,1,497,498,497,494,0,0,0,0
71309,2,800,-9,880,-4,0,1,1,1,1,495,494,496,497,0,0,0,0
71409,2,800,3,783,1,-9,1,1,1,1,497,497,497,497,0,0,0,0
71509,2,800,4,842,29,-1,1,1,1,1,483,497,496,496,0,0,0,0
71609,2,800,3,800,-39,2,1,1,1,1,498,500,501,501,0,0,0,0
71709,2,800,4,803,-26,-4,1,1,1,1,496,495,496,497,0,0,0,0
71809,2,800,61,810,3,11,1,1,1,1,486,491,449,497,0,0,0,0
71909,2,800,-11,838,-2,6,1,1,1,1,497,493,497,492,0,0,0,0
72009,2,-800,-12,706,-7,0,1,1,1,1,496,497,474,495,0,0,0,0
72109,2,-800,14,-963,-12,-14,1,1,1,1,494,497,497,496,0,0,0,0
72209,2,-800,3,-797,32,-2,1,1,1,1,497,496,497,497,0,0,0,0
72309,2,-800,19,-828,-7,-9,1,1,1,1,497,496,496,494,0,0,0,0
72409,2,-800,2,-753,3,2,1,1,1,1,495,498,497,497,0,0,0,0
72509,2,-800,6,-768,14,1,1,1,1,1,497,494,497,493,0,0,0,0
72609,2,-800,29,-928,14,-7,1,1,1,1,500,502,501,481,0,0,0,0
72709,2,-800,-22,-785,14,-4,1,1,1,1,497,497,497,493,0,0,0,0
72809,2,-800,8,-714,21,-4,1,1,1,1,497,498,498,497,0,0,0,0
72909,2,-800,14,-828,16,19,1,1,1,1,497,493,496,498,0,0,0,0
73009,2,-800,-9,-737,-11,4,1,1,1,1,493,496,492,494,0,0,0,0
73109,2,-800,-29,-805,22,9,1,1,1,1,497,496,497,494,0,0,0,0
73209,2,-800,-18,-805,19,-14,1,1,1,1,497,495,497,497,0,0,0,0
73309,2,-800,-12,-756,-25,-45,1,1,1,1,498,499,495,454,0,0,0,0
73409,2,-800,-22,-968,-4,2,1,1,1,1,442,495,498,498,0,0,0,0
73509,2,-800,-33,-859,4,-11,1,1,1,1,470,498,497,497,0,0,0,0
73609,2,-800,13,-795,-4,-2,1,1,1,1,498,491,497,495,0,0,0,0
