t_ms,tcs_on,slip,target_vx,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
812,1,128,1574,1600,1399,36,1798,54,-87,-498,-411,-54,294,1000,-3820,-3198,3129,4059,0,374,-92,-4277,-3676,3867,4461,0,5,-52,-49,67,75
842,1,128,1453,1481,1324,81,1513,22,-129,-156,-55,-15,-215,1000,-3539,-3321,2843,3761,-3,360,32,-3962,-3392,3591,4127,0,5,-70,-26,53,14
872,1,0,1335,1362,1221,17,1275,24,66,-175,-248,-41,65,1000,-3371,-2797,2754,3477,-15,364,11,-3658,-3083,3338,3781,0,5,-45,-21,44,24
902,1,129,1214,1242,1022,24,1175,42,-708,-473,236,-221,386,1000,-3123,-1825,1901,3405,-18,325,-5,-3344,-2803,3052,3437,0,5,-33,-19,44,32
932,1,0,1061,1116,1014,-25,1132,-21,-357,-31,321,-34,-268,1000,-2951,-2304,2306,2738,-21,332,34,-3008,-2497,2767,3090,0,5,33,27,-24,-34
962,1,129,841,966,888,46,935,17,-44,-514,-468,-198,30,1000,-2745,-1695,1511,2953,-20,319,33,-2599,-2150,2406,2680,0,5,47,51,-29,-51
992,1,0,630,816,800,38,834,37,-566,-475,91,-117,-169,1000,-2366,-1690,1499,2506,-26,249,153,-2218,-1799,2050,2241,0,5,41,73,-43,-98
1023,1,0,459,666,734,23,709,36,137,-423,-554,-108,-30,1000,-2178,-1503,1421,2299,-34,226,91,-1830,-1432,1710,1810,0,5,81,102,-56,-106
1053,1,129,303,516,561,61,577,-3,-468,-496,-45,-164,-710,1000,-1894,-1190,641,1873,-40,132,194,-1456,-1089,1347,1366,0,5,75,108,-71,-134
1083,1,0,181,367,432,29,456,11,-461,-320,135,-88,-387,1000,-1373,-930,671,1363,-49,142,144,-1061,-712,1018,943,0,5,92,127,-81,-151
1113,1,0,87,217,330,-41,308,-15,-371,-455,-83,-83,68,1000,-1131,-444,700,1030,-55,162,49,-659,-339,684,526,0,5,151,134,-111,-134
1143,1,0,22,66,163,-52,171,-9,-695,-550,133,-110,445,1000,-668,124,346,694,-53,102,4,-258,-6,308,106,0,5,174,176,-142,-161
1173,1,0,-7,-5,142,-15,40,-2,144,-531,-617,-12,231,1000,-388,-208,400,446,-51,143,4,-47,172,143,-79,0,5,37,121,2,-85
1203,1,0,-34,-33,56,-12,34,-13,-311,-243,0,-9,-97,1000,-161,-44,176,186,-49,-19,243,-7,188,32,-189,0,5,-2,76,-6,-95
1233,2,0,-3499,-69,-10,-18,-2,-21,-318,-148,169,-1,144,1000,26,112,55,-22,-46,50,10,112,287,-40,-266,0,5,193,220,-128,-219
1263,2,0,-3499,-217,-221,49,-147,-4,-782,-409,374,-107,-708,1000,341,541,-1033,-408,-46,-30,194,496,613,-410,-688,0,5,236,256,-217,-311
1293,2,0,-3499,-367,-287,41,-285,-23,76,-340,-416,-123,-413,1000,498,779,-1186,-548,-44,-130,-6,884,938,-792,-1120,0,5,278,288,-227,-315
1323,2,128,-3499,-517,-548,-35,-427,-22,-766,-403,363,-111,63,1000,1164,1620,-1516,-1359,-43,121,-185,1360,1352,-1086,-1465,0,6,312,299,-218,-281
1353,2,0,-3499,-667,-617,-54,-536,-39,-205,-284,-82,-77,-71,1000,1428,1787,-1504,-1614,-42,21,119,1746,1678,-1467,-1898,0,6,295,281,-277,-344
1384,2,129,-3499,-817,-813,-8,-674,-56,-400,-398,3,-158,-339,1000,1769,2233,-2383,-1994,-41,-35,-44,2145,2015,-1839,-2320,0,6,328,317,-255,-326
1414,2,128,-3499,-967,-926,11,-775,-62,156,-262,-421,-93,-91,1000,2351,2385,-2442,-2310,-39,9,86,2568,2375,-2184,-2714,0,7,320,317,-287,-369
1444,2,128,-3499,-1117,-1108,-12,-880,-82,-461,-324,135,-97,-528,1000,2692,2779,-2930,-2947,-37,-115,111,2950,2693,-2574,-3152,0,8,343,328,-294,-363
1474,2,128,-3484,-1267,-1159,-46,-994,-67,-322,-408,-83,-138,1018,1000,3009,3411,-2739,-2733,-35,23,-111,3399,3076,-2898,-3522,0,10,385,354,-313,-372
1504,2,128,-3432,-1417,-1371,-42,-1089,-75,-153,-312,-165,-117,-298,1000,3393,3607,-3441,-3593,-32,-103,226,3782,3393,-3289,-3959,0,11,356,330,-348,-410
1534,2,133,-3372,-1567,-1675,-48,-1195,-56,-921,-412,523,-375,-646,1000,3523,4836,-4921,-4021,-29,-105,20,4197,3737,-3651,-4363,0,11,388,349,-320,-366
1564,2,129,-3306,-1717,-1676,-225,-1299,-21,-280,-362,-92,-268,680,1000,3721,5299,-3932,-4284,-25,0,-76,4641,4107,-3989,-4738,0,11,436,342,-381,-380
1594,2,129,-3232,-1867,-1790,-140,-1393,-4,72,-291,-366,-169,921,1000,4427,5139,-4136,-4627,-20,-34,-243,5052,4441,-4362,-5146,0,11,449,372,-383,-401
1624,2,133,-3155,-2017,-2018,-81,-1502,-13,-1325,-502,815,-241,367,1000,4900,5610,-5103,-5091,-15,102,-123,5504,4818,-4693,-5514,0,11,440,381,-382,-416
1654,2,128,-3064,-2167,-2027,-69,-1584,15,202,-264,-465,-104,798,1000,5367,5387,-4684,-5259,-11,152,-48,5934,5174,-5043,-5902,0,11,464,403,-413,-451
1684,2,129,-2962,-2317,-2399,-188,-2039,-44,-668,-599,45,-609,418,1000,5000,7714,-6611,-5503,-4,-17,12,6314,5469,-5455,-6341,0,11,470,360,-432,-415
1715,2,64,-2853,-2467,-2216,2,-2243,-14,657,-425,-1090,-38,-69,1000,5941,5280,-5355,-5998,7,73,-60,6769,5815,-5814,-6703,0,11,490,413,-435,-455
1745,2,192,-2730,-2616,-2693,-81,-2329,-35,-538,-95,381,28,-2840,1000,6658,5869,-6687,-8175,23,125,433,7220,6142,-6190,-7067,0,12,489,347,-480,-426
1775,2,133,-2599,-2691,-2689,237,-2435,48,-849,-481,1219,-468,-1335,1000,6568,6706,-8286,-6117,84,-175,419,7466,6099,-6586,-7230,0,12,250,149,-317,-243
1805,2,132,-2474,-2578,-1952,149,-2414,87,2227,251,1954,19,-723,1000,5469,4012,-5095,-5278,87,-261,-37,7142,5804,-6348,-6936,0,12,110,165,-119,-175
1835,2,128,-2372,-2428,-1806,48,-2393,98,273,174,128,89,138,1000,5199,3905,-4166,-5046,69,5,-204,6766,5562,-5887,-6497,0,12,108,172,-89,-154
1865,2,128,-2270,-2295,-1730,-5,-2382,59,206,13,232,42,55,1000,4782,3966,-3982,-4848,48,46,-142,6373,5307,-5514,-6163,0,12,139,165,-139,-178
1895,2,128,-2162,-2185,-1785,17,-2316,35,-2,2,-3,3,-7,1000,4905,4146,-4254,-4861,41,17,-40,6051,5057,-5244,-5883,0,12,123,144,-118,-148
1925,2,128,-2052,-2075,-1676,-3,-2255,33,168,450,-282,-4,21,1000,4548,3959,-3970,-4587,39,71,-75,5759,4817,-4965,-5574,0,12,124,121,-124,-129
1955,2,128,-1940,-1964,-1624,47,-2274,-5,226,-32,246,55,212,1000,4684,3618,-3764,-4428,36,49,-60,5445,4555,-4703,-5280,0,12,100,132,-78,-116
1985,2,128,-1829,-1852,-1466,35,-2178,21,435,96,340,79,299,1000,4334,3268,-3252,-4014,31,24,67,5124,4297,-4434,-4990,0,12,89,101,-105,-123
2015,2,0,-1716,-1740,-1439,0,-1865,24,351,372,-19,-16,-49,1000,3900,3437,-3430,-3893,31,9,64,4814,4031,-4173,-4690,0,12,76,84,-83,-93
2046,2,0,-1598,-1625,-1439,40,-1607,24,150,51,98,15,14,1000,4048,3270,-3439,-3873,32,-11,27,4497,3750,-3910,-4377,0,12,53,70,-49,-62
2076,2,128,-1483,-1508,-1307,74,-1481,17,-193,312,-519,-90,31,1000,3523,3133,-3477,-3228,30,26,-14,4184,3489,-3620,-4053,0,12,32,96,-14,-74
2106,2,128,-1361,-1389,-1207,1,-1422,29,435,68,367,-17,280,1000,3330,2957,-2825,-3190,25,15,-6,3845,3219,-3330,-3741,0,12,38,41,-33,-29
2136,2,0,-1234,-1266,-1184,15,-1283,35,313,97,214,6,123,1000,3318,2781,-2771,-3179,26,-16,39,3504,2917,-3050,-3410,0,12,0,16,-1,-2
2166,2,132,-1087,-1135,-1015,-12,-1131,12,671,172,489,2,-666,1000,2624,2285,-2487,-2933,33,-58,144,3149,2583,-2769,-3051,0,12,-34,-35,8,32
2196,2,128,-866,-985,-850,54,-990,-7,486,368,116,29,-308,1000,2424,1739,-2123,-2345,31,-118,51,2720,2219,-2425,-2660,0,12,-52,-3,61,36
2226,2,0,-667,-835,-804,12,-877,-24,297,486,-171,-39,-438,1000,2042,1867,-2117,-2183,22,-59,59,2310,1900,-2038,-2252,0,12,-90,-36,75,48
2256,2,128,-498,-685,-675,82,-746,-48,95,382,-302,-32,91,1000,1954,1502,-1843,-1594,18,-211,1,1855,1519,-1712,-1889,0,12,-111,-44,94,58
2286,2,0,-348,-535,-526,57,-581,-5,633,469,152,-122,350,1000,1382,1504,-1583,-967,12,-114,37,1457,1205,-1320,-1468,0,12,-118,-45,119,77
2316,2,0,-225,-385,-465,77,-481,-19,399,226,140,-46,235,1000,1435,1144,-1281,-909,5,-238,221,1003,837,-981,-1103,0,12,-175,-89,119,70
2346,2,129,-148,-236,-183,132,-265,25,825,634,133,-226,871,1000,487,897,-1089,450,-9,-213,-9,574,526,-588,-717,0,12,-180,-19,180,53
2377,2,0,-89,-106,-251,26,-209,38,148,377,-184,-50,244,1000,706,733,-700,-450,-41,-155,66,171,308,-191,-407,0,12,-151,-34,106,19
2407,2,0,-44,-46,-186,59,-96,23,-66,483,-485,-58,588,1000,579,524,-643,-191,-60,-157,-266,-27,213,-6,-282,0,12,-115,77,128,-38
2437,2,0,1,0,-116,-5,-121,10,423,217,205,-24,246,1000,289,379,-289,-242,-63,29,-115,-113,155,156,-112,0,12,-98,21,96,2
2467,3,0,35,25,-105,-34,-54,-21,51,231,-207,6,-93,1000,221,302,-167,-384,-60,-96,34,-208,57,178,-69,0,12,-70,-60,39,57
2497,3,132,31,31,-1,129,-11,36,252,179,490,19,232,1000,325,-318,-229,233,60,10,-106,32,-214,-65,204,0,12,219,-265,-212,276
2527,3,0,32,31,0,164,5,160,11,56,-78,0,235,1000,402,-302,-302,398,210,-100,106,292,-595,-447,463,0,13,265,-310,-279,282
2557,3,132,44,31,42,328,16,228,285,54,640,72,-326,1000,614,-1107,-545,535,360,-149,116,565,-961,-812,738,0,14,278,-317,-294,287
2587,3,133,74,32,289,744,-29,309,446,-96,892,410,-3017,1000,901,-4057,-662,731,510,-414,593,782,-1384,-1229,962,0,14,241,-300,-325,194
2617,3,129,121,36,289,853,-79,352,-247,-169,76,444,-3529,1000,1067,-4515,-953,751,660,-704,639,987,-1818,-1647,1185,0,15,251,-322,-341,213
2647,3,129,158,41,53,672,-101,412,-1011,-84,-1038,188,-1347,1000,1271,-2445,-1262,760,810,-764,271,1244,-2199,-2002,1472,0,16,295,-391,-353,322
2677,3,128,179,48,42,839,-93,490,-55,7,293,141,-383,1000,1746,-2476,-1573,1374,960,-676,203,1533,-2547,-2317,1800,0,16,292,-409,-363,328
2708,3,129,202,57,77,1039,-64,573,-236,109,102,267,-1083,1000,2122,-3518,-1827,1403,1110,-834,187,1757,-2960,-2690,2070,0,16,295,-414,-370,330
2738,3,193,224,67,107,1121,-79,632,-121,-25,-139,235,-1384,1000,2044,-3786,-2117,1626,1259,-913,150,1997,-3356,-3039,2363,0,16,286,-435,-389,318
2768,3,193,222,78,-16,1122,-68,734,-870,16,-1113,297,-557,1000,2626,-3543,-2150,1262,1409,-879,-248,2262,-3727,-3358,2689,0,16,317,-423,-345,373
2798,3,192,194,88,-115,1156,-32,786,130,116,-1028,147,1255,1000,3008,-2650,-2465,1752,1559,-486,-580,2618,-4004,-3589,3100,0,18,320,-396,-309,389
2828,3,192,158,95,123,1351,-37,810,1006,-181,319,52,629,1000,2443,-3520,-2679,2893,1709,-331,-288,2924,-4337,-3886,3446,0,18,376,-450,-409,403
2858,3,196,145,100,106,1497,6,951,110,8,799,9,191,1000,2635,-3762,-3214,3176,1859,-506,-22,3153,-4746,-4271,3703,0,18,353,-465,-423,383
2888,3,197,153,106,242,1714,115,1396,415,35,620,206,-1248,1000,2799,-5378,-3216,3241,2009,-684,219,3380,-5157,-4657,3960,0,19,335,-458,-429,335
2918,3,193,157,112,266,1896,202,1742,-230,-118,-295,404,-3621,1000,2956,-6904,-3650,2683,2159,-723,392,3640,-5535,-5005,4254,0,19,332,-483,-445,326
2948,3,193,157,120,212,1998,199,1920,166,24,-90,320,-1438,1000,3557,-6371,-3784,3346,2309,-859,-33,3870,-5941,-5373,4529,0,19,367,-490,-443,380
2978,3,197,149,127,155,2040,169,1966,-133,-52,487,311,-725,1000,3998,-6089,-3812,3518,2459,-725,155,4171,-6278,-5676,4868,0,19,344,-489,-426,362
3009,3,193,150,136,-62,2087,62,2076,-89,42,-22,449,618,1000,5219,-5782,-3857,2959,2609,-762,-219,4426,-6661,-6019,5169,0,19,338,-490,-375,384
3039,3,197,120,129,-78,2113,104,2082,-556,356,743,284,1945,1000,5184,-5178,-4144,3539,2749,-403,-661,4801,-6887,-6275,5510,0,19,458,-458,-463,433
3069,3,132,76,92,-5,1982,0,2109,237,-140,908,69,-89,1000,3843,-4939,-4623,3518,2724,-28,-345,4947,-6646,-6209,5454,0,19,135,-146,-164,101
3099,3,132,62,66,-31,1410,-23,2116,-12,-132,953,22,-1024,1000,2521,-3616,-3653,2249,2579,-131,-219,4716,-6271,-5955,5082,0,19,157,-240,-242,143
3129,3,128,39,44,-2,1437,-38,2116,39,43,-39,79,-231,1000,2737,-3764,-3382,2388,2485,-101,-511,4605,-5988,-5779,4847,0,19,273,-227,-275,206
3159,3,132,14,16,-79,1523,-77,2155,-174,-95,814,84,-73,1000,3232,-3689,-3645,2440,2398,136,-231,4574,-5658,-5580,4665,0,19,177,-218,-216,168
3189,3,128,8,9,-86,1486,-67,2143,6,46,294,20,-202,1000,3009,-3462,-3768,2454,2309,130,-241,4423,-5433,-5389,4474,0,19,167,-206,-187,176
3219,3,128,-3,0,-7,1406,-80,2150,-97,115,79,-133,-399,1000,2259,-3132,-3825,2788,2222,173,-259,4293,-5194,-5196,4291,0,19,189,-182,-204,152
3249,3,128,-9,-8,-75,1405,-153,2142,85,-404,-3,-11,-536,1000,2693,-3284,-3693,2330,2135,289,-167,4178,-4940,-4981,4131,0,19,136,-187,-163,151
3279,3,128,-3,-4,-67,1383,-116,2140,68,-136,243,-17,-991,1000,2543,-3311,-3716,2245,2044,183,-15,3966,-4762,-4783,3942,0,19,95,-184,-137,137
3309,3,132,-4,-3,-25,1300,-45,2043,-40,329,418,33,-92,1000,2585,-3129,-3081,2304,1953,238,-70,3803,-4536,-4552,3784,0,19,116,-156,-144,117
3340,3,132,0,0,-29,1280,-74,2013,138,108,448,24,-590,1000,2426,-3166,-3183,2160,1860,224,-29,3614,-4327,-4329,3612,0,19,85,-143,-115,102
3370,3,128,2,1,-46,1240,-40,1970,-39,57,281,22,-618,1000,2376,-3040,-3150,2026,1765,253,-65,3435,-4101,-4095,3442,0,19,69,-122,-85,97
3400,3,128,4,3,-71,1203,-57,1919,-287,35,159,34,-368,1000,2454,-2873,-3039,1911,1669,293,-105,3255,-3868,-3853,3273,0,19,56,-100,-57,91
3430,3,128,7,6,-39,1097,-35,1888,-69,107,254,-66,-38,1000,2037,-2358,-2874,2103,1571,306,-75,3063,-3640,-3612,3096,0,19,50,-97,-57,80
3460,3,128,9,9,19,1064,-47,1869,254,15,162,-15,-660,1000,1784,-2683,-2667,1954,1473,327,-3,2873,-3412,-3368,2924,0,19,47,-64,-51,46
3490,3,0,10,10,5,974,-10,1549,25,25,330,-41,-1456,1000,1396,-2570,-2751,1603,1374,287,3,2671,-3191,-3143,2727,0,19,39,-61,-42,45
3520,3,0,10,10,43,958,5,1170,344,146,16,60,-744,1000,1652,-2700,-2197,1633,1274,300,-12,2481,-2953,-2902,2540,0,19,31,-29,-26,19
3550,3,128,17,15,-6,895,-17,1108,178,-92,-130,21,-879,1000,1565,-2358,-2284,1438,1174,261,37,2268,-2739,-2666,2353,0,19,1,-45,0,36
3580,3,132,16,16,6,770,16,1061,-74,-54,573,35,-625,1000,1394,-2058,-1849,1278,1044,225,76,2008,-2444,-2366,2098,0,19,-75,51,72,-68
3610,3,128,22,19,-18,632,44,932,80,72,-346,53,-1153,1000,1084,-1868,-1690,758,894,227,0,1714,-2096,-2005,1819,0,19,-88,62,107,-53
3640,3,133,23,21,-33,422,43,826,-184,41,518,157,-1383,1000,904,-1635,-1017,50,744,268,60,1431,-1737,-1636,1548,0,19,-99,59,103,-65
3671,3,128,26,26,36,446,56,739,249,-82,-203,74,-583,1000,762,-1475,-935,642,608,191,-26,1137,-1448,-1322,1284,0,19,-57,74,88,-58
3701,3,0,15,16,17,457,86,639,-138,172,-391,9,-594,1000,697,-1292,-1162,750,497,299,-6,980,-1135,-1058,1070,0,19,-67,75,81,-75
3731,3,0,9,9,-4,377,23,421,-193,-26,-359,33,-647,1000,641,-1131,-985,469,398,267,-22,801,-895,-849,854,0,19,-46,59,73,-46
3761,3,0,7,7,19,334,11,339,19,-39,-50,26,-318,1000,567,-972,-753,560,308,261,16,633,-679,-642,676,0,19,-50,63,69,-60
3791,3,0,9,8,-25,235,-9,263,-129,-118,245,-50,265,1000,494,-291,-657,571,230,198,61,467,-511,-473,511,0,19,-41,28,76,-3
3821,3,0,8,8,19,236,25,207,62,136,-121,3,-267,1000,370,-645,-535,465,167,163,132,337,-373,-333,384,0,19,-38,40,48,-47
3851,3,0,6,6,15,194,5,186,33,-47,47,0,-91,1000,353,-471,-400,438,112,77,185,217,-259,-230,250,0,19,-35,29,45,-34
3881,3,0,3,3,24,144,4,139,88,-35,7,-1,-203,1000,188,-412,-303,330,67,29,135,126,-161,-143,147,0,19,-18,32,28,-35
3911,3,0,0,0,8,110,16,99,-12,14,-20,3,-37,1000,196,-287,-229,227,36,90,43,91,-62,-62,91,0,19,-28,41,46,-27
3941,4,0,24,0,12,61,15,63,-9,22,28,-8,-79,1000,78,-141,-127,181,6,7,125,16,-11,-15,11,0,19,-120,120,119,-122
3971,4,192,22,0,5,-131,8,-27,-24,8,398,63,-143,1000,-183,87,427,-427,-132,88,-71,-230,333,333,-230,0,19,-270,305,289,-271
4002,4,129,41,1,-63,-363,0,-183,-108,34,228,215,-965,1000,-347,190,954,-1616,-282,204,-177,-492,713,719,-484,0,19,-281,299,300,-262
4032,4,132,70,3,36,-447,-3,-293,263,7,628,96,115,1000,-805,675,1325,-1018,-432,346,-337,-750,1096,1114,-729,0,22,-271,345,329,-272
4062,4,128,102,7,-112,-585,-6,-388,-531,20,-3,115,-621,1000,-757,1167,1207,-1868,-582,412,-150,-1032,1457,1494,-988,0,22,-321,326,347,-278
4092,4,128,102,12,-6,-680,17,-457,345,8,-126,120,-1304,1000,-1353,993,1560,-1902,-732,219,-1,-1380,1750,1811,-1310,0,22,-336,347,347,-317
4122,4,193,117,18,1,-871,67,-523,378,120,153,213,-1434,1000,-1625,1111,2177,-2530,-882,337,-208,-1652,2121,2206,-1553,0,22,-318,369,372,-296
4152,4,193,149,24,153,-913,58,-611,377,-18,139,222,337,1000,-1691,1242,3063,-1802,-1032,577,-339,-1897,2520,2636,-1762,0,22,-279,373,357,-290
4182,4,192,180,33,138,-975,69,-670,-166,-10,-4,140,653,1000,-1877,1694,3039,-1720,-1182,607,-386,-2199,2859,3016,-2017,0,22,-305,388,379,-303
4212,4,192,209,43,38,-1063,65,-738,-155,-29,29,104,-637,1000,-2140,1934,2631,-2373,-1331,716,-257,-2486,3215,3421,-2247,0,22,-333,385,400,-300
4242,4,192,214,55,-69,-1227,93,-784,227,-86,123,85,551,1000,-1824,2997,3091,-2572,-1481,580,47,-2838,3506,3767,-2535,0,22,-387,375,415,-322
4272,4,193,196,66,-152,-1377,117,-837,50,110,395,230,-2099,1000,-2110,2648,3072,-3927,-1631,523,556,-3170,3817,4133,-2804,0,22,-399,339,397,-326
4302,4,193,142,74,-67,-1405,101,-923,1,105,-195,198,-1674,1000,-2359,2704,3364,-3573,-1780,148,558,-3572,4058,4411,-3163,0,22,-408,346,383,-360
4333,4,197,102,78,-65,-1897,50,-1124,-30,-116,1560,249,730,1000,-2721,4205,5131,-4142,-1930,-50,53,-3918,4353,4723,-3490,0,22,-420,401,431,-362
4363,4,193,93,80,31,-1832,53,-1613,254,170,-418,459,-2328,1000,-3095,2622,5040,-4885,-2081,114,379,-4169,4743,5123,-3730,0,23,-429,418,434,-403
4393,4,193,67,79,2,-1832,43,-1720,-496,-20,315,227,-1529,1000,-3425,3350,4486,-4381,-2231,-59,-71,-4499,5056,5433,-4063,0,23,-440,441,452,-411
4423,4,197,77,79,-260,-2050,-30,-1880,-793,240,978,346,-4345,1000,-3546,3514,4002,-6446,-2381,102,44,-4742,5452,5824,-4311,0,23,-435,376,442,-365
4453,4,193,92,79,-329,-2095,-152,-2053,-597,140,-197,395,-3961,1000,-3259,3739,4146,-6747,-2531,143,-25,-5021,5814,6190,-4586,0,23,-429,363,446,-358
4483,4,193,66,80,-311,-2186,-253,-2160,147,73,-121,413,-3740,1000,-3223,4087,4667,-6692,-2681,-83,633,-5366,6109,6488,-4928,0,23,-438,325,402,-391
4513,4,195,1,71,-249,-2179,-261,-2189,100,175,-188,355,-5590,1000,-3887,3684,4269,-6768,-2831,-506,946,-5735,6377,6715,-5343,0,23,-461,330,380,-441
4543,4,197,-50,47,49,-2246,-158,-2194,458,-62,561,387,-2675,1000,-4283,3541,5687,-5668,-2979,-764,-47,-6017,6718,6943,-5756,0,24,-441,447,427,-486
4573,4,193,-40,20,-26,-2234,-63,-2304,-82,-18,-604,292,-2849,1000,-4393,3787,5111,-5789,-3126,-509,-423,-6161,7194,7291,-6049,0,24,-419,454,447,-447
4604,4,197,23,10,-174,-2525,-52,-2395,-392,133,702,434,-3760,1000,-4446,4265,5591,-7258,-3277,0,-335,-6295,7698,7749,-6235,0,25,-462,436,488,-440
4634,4,193,72,39,94,-2410,-51,-2463,852,-196,-128,295,-114,1000,-4396,4567,6476,-5144,-3424,114,-529,-6626,8005,8193,-6408,0,25,-420,437,490,-389
4664,4,193,111,109,96,-2508,55,-2545,274,42,193,279,-1045,1000,-4775,4680,6521,-5440,-3497,273,-200,-6917,8055,8570,-6320,0,25,-475,406,490,-336
4694,4,129,119,119,132,-2446,72,-2595,-185,210,0,249,-2494,1000,-5150,4194,6053,-5492,-3497,172,-77,-6967,8005,8566,-6317,0,25,-436,449,443,-397
