# rock_debug: estop=0 sig=1 vel=(-425,262,2500) last_valid_ms_ago=4
# rock_debug: estop=0 sig=1 vel=(-421,269,2500) last_valid_ms_ago=3
# rock_debug: estop=0 sig=1 vel=(-420,270,2500) last_valid_ms_ago=4
# rock_debug: estop=0 sig=1 vel=(-421,269,2500) last_valid_ms_ago=5
# rock_debug: estop=0 sig=1 vel=(-421,268,2500) last_valid_ms_ago=6
# rock_debug: estop=0 sig=1 vel=(-419,271,2500) last_valid_ms_ago=80
# rock_debug: estop=0 sig=1 vel=(-427,259,2500) last_valid_ms_ago=0
# rock_debug: estop=0 sig=1 vel=(-420,270,2500) last_valid_ms_ago=1
# rock_debug: estop=0 sig=1 vel=(-421,268,2500) last_valid_ms_ago=2
# rock_debug: estop=0 sig=1 vel=(-420,271,2500) last_valid_ms_ago=1
# rock_debug: est38303,3,-800,-13,7,-879,-1,1,1,1,1,493,491,492,493,0,0,132,0,0,-2,0,1
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=0
38403,3,-800,-4,8,-816,-45,1,1,1,1,487,486,487,486,0,0,132,0,-1,-2,3,0
38503,3,-800,-47,12,-833,-12,1,1,1,1,493,491,492,491,0,0,132,0,0,-2,-6,0
38603,3,-800,29,6,-801,2,1,1,1,1,489,487,487,488,0,0,132,0,0,-2,2,0
38703,3,-800,45,9,-771,18,1,1,1,1,492,490,492,491,0,0,132,0,0,-2,-6,-2
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=2
38803,3,-800,19,18,-813,57,1,1,1,1,493,490,491,491,0,0,132,0,1,-2,-5,-4
38903,3,-800,-1,26,-821,-4,1,1,1,1,488,486,487,487,0,0,132,0,0,-2,-4,1
39003,0,0,-22,-39,-773,4,0,0,0,0,493,492,492,492,0,0,132,0,0,-2,0,-1
39103,0,0,1,-8,-9,9,0,0,0,0,488,485,487,486,0,0,132,0,0,-2,2,2
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=1
39203,0,0,45,59,13,-12,0,0,0,0,490,489,482,490,0,0,134,0,0,-2,0,0
39303,0,0,-21,-14,4,13,0,0,0,0,450,490,484,488,0,0,135,0,0,-2,0,0
39403,0,0,-28,-50,19,-22,0,0,0,0,492,490,485,491,0,0,136,0,0,-2,-1,0
39503,0,0,26,-58,19,-25,0,0,0,0,488,486,380,486,0,0,142,0,0,-2,0,0
# rock_debug: estop=0 sig=0 vel=(0,0,0) last_valid_ms_ago=2
39603,0,0,19,19,-29,-9,0,0,0,0,491,489,477,490,0,0,146,0,0,-2,0,-1
39703,0,0,19,22,7,17,0,0,0,0,493,491,492,492,0,0,146,0,0,-2,0,-2
39803,0,0,-7,9,26,-33,0,0,0,0,491,489,484,490,0,0,148,0,0,-2,0,1
39903,0,0,37,-4,-17,-19,0,0,0,0,487,485,446,486,0,0,149,0,0,-2,0,0
