t_ms,tcs_on,slip,target_vx,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
15888,11,0,-9,-8,1,-1,0,0,22,8,0,-1,14,1000,-26,-13,-11,-12,31,-453,-77,-31,-166,-205,-76,0,78,20,-26,-37,-16
15918,11,0,-8,-8,-4,0,-2,0,-4,-2,0,-2,-4,1000,-14,-4,-38,-32,31,-421,-86,-24,-159,-197,-67,0,78,8,-36,-28,-4
15948,11,0,-8,-8,4,1,0,-2,24,0,0,2,-26,1000,-35,-48,-14,-17,31,-394,-88,-17,-152,-190,-61,0,78,10,-34,-29,-4
15978,11,0,-8,-8,2,-4,-1,0,47,0,0,-2,-60,1000,-57,-26,-28,-34,30,-367,-88,-12,-143,-181,-56,0,78,12,-33,-28,-2
16008,11,0,-7,-7,4,9,-1,0,56,5,0,0,47,1000,-4,-44,-21,16,30,-337,-92,-7,-138,-171,-46,0,78,12,-29,-25,0
16038,12,0,3498,22,6,-1,0,0,78,0,78,0,-16,1000,-48,-39,-9,-16,28,-233,-98,-65,-179,-72,58,0,78,-145,-155,152,201
16068,12,0,3498,170,189,7,114,-2,626,323,298,-65,194,1000,-564,-223,346,751,22,352,122,-333,-366,435,596,0,78,-194,-169,294,342
16098,12,64,3496,320,291,63,265,10,21,323,-281,-57,957,1000,-330,-228,863,1508,16,1418,913,-489,-437,1071,1259,0,78,-184,-139,343,373
16128,12,193,3487,469,522,148,392,-3,690,359,289,-173,2573,1000,-477,-116,1489,3120,5,2558,1574,-633,-479,1735,1932,0,78,-174,-84,364,353
16158,12,193,3457,618,679,151,467,-69,417,280,93,-209,3285,1000,-525,45,2214,4077,-15,3699,2661,-793,-495,2419,2583,0,78,-183,-45,387,341
16188,12,192,3379,763,718,-33,547,-151,-126,301,-134,-98,3039,1000,-510,351,3253,3832,-52,4840,3856,-976,-466,3134,3195,0,78,-200,-38,420,357
16219,12,192,3218,901,785,-107,609,-247,71,380,-481,-133,2566,1000,-703,662,3709,4157,-111,5981,5163,-1180,-366,3884,3743,0,78,-215,6,433,325
16249,12,192,2927,1023,711,-286,621,-366,-246,234,-88,-28,1914,1000,-517,1104,4316,3487,-198,7106,6220,-1398,-168,4657,4192,0,79,-227,36,451,305
16279,12,196,2481,1119,737,-395,689,-422,-83,220,481,-57,2095,1000,-622,1607,4799,3648,-313,7668,6983,-1739,15,5294,4376,0,80,-322,81,465,212
16309,12,193,1871,1179,876,-488,698,-610,461,301,128,-212,3254,1000,-1209,2183,5265,4482,-450,7281,7031,-2261,100,5662,4181,0,80,-368,148,445,94
16339,12,196,1168,1198,618,-749,690,-768,-1013,454,510,-25,1800,1000,-968,2579,5367,2517,-598,6662,7026,-2751,252,5901,3792,0,81,-360,164,418,67
16369,12,196,430,1176,572,-914,558,-911,79,136,418,-13,227,1000,-1500,2679,5312,1683,-746,6087,7131,-3116,508,6053,3306,0,81,-378,203,388,-29
16399,12,132,-321,1116,478,-1209,397,-1019,-134,40,1271,-60,-520,1000,-2147,3473,5427,725,-883,5540,6922,-3354,836,6100,2744,0,81,-334,223,323,-81
16429,12,132,-1013,1026,238,-1201,262,-1125,-850,211,657,-50,266,1000,-1378,4071,4948,137,-1003,5085,6442,-3448,1217,6054,2155,0,81,-295,245,298,-95
16459,12,132,-1598,912,63,-1242,59,-1195,-729,152,549,4,13,1000,-1058,4252,4575,-727,-1100,4739,5922,-3409,1628,5928,1571,0,81,-241,253,255,-99
16489,12,132,-2087,781,-125,-1208,-117,-1175,-672,-47,531,-78,249,1000,-680,4792,3809,-1032,-1173,4308,5565,-3301,2001,5685,966,0,81,-206,250,213,-111
16519,12,0,-2467,639,-228,-1156,-245,-1164,-141,105,135,-28,-146,1000,-373,4608,3389,-1502,-1222,3892,5239,-3112,2347,5363,382,0,81,-165,248,165,-126
16550,12,0,-2743,492,-278,-1192,-357,-1074,-294,-57,317,-132,-499,1000,-758,4841,2872,-1710,-1248,3504,4682,-2853,2657,4977,-166,0,81,-113,230,113,-212
16580,12,132,-2917,341,-513,-1039,-447,-1083,-546,104,674,-2,-60,1000,349,4607,2172,-2446,-1250,3234,3817,-2516,2951,4562,-649,0,81,-74,242,121,-188
16610,12,0,-3000,193,-601,-973,-611,-1017,-319,-86,304,-34,210,1000,621,4709,1703,-2516,-1234,2892,3440,-2164,3178,4088,-1110,0,81,-78,203,67,-213
16640,12,132,-3027,46,-701,-928,-667,-973,-422,-44,539,-47,-119,1000,741,4664,1121,-2884,-1201,2235,2935,-1865,3280,3500,-1610,0,81,-60,174,23,-214
16670,12,0,-3013,-95,-652,-719,-720,-876,152,28,224,38,-534,1000,888,3541,657,-2834,-1153,1690,2147,-1522,3367,2916,-2044,0,81,-23,208,14,-230
16700,12,0,-2976,-233,-782,-744,-764,-783,-258,-164,211,9,-2,1000,1108,3950,308,-3205,-1095,1327,1501,-1124,3463,2362,-2399,0,81,21,195,-1,-189
16730,12,132,-2925,-367,-836,-723,-781,-745,-252,121,472,15,-24,1000,1216,3923,57,-3414,-1027,1139,1163,-675,3571,1839,-2682,0,81,51,182,-31,-179
16760,12,0,-2865,-496,-890,-705,-862,-677,-294,-139,28,3,-40,1000,1327,3989,-190,-3548,-951,874,991,-243,3631,1289,-2956,0,81,82,167,-64,-170
16790,12,0,-2795,-621,-952,-597,-879,-633,-102,80,283,24,138,1000,1793,3873,-494,-3516,-867,628,983,195,3666,737,-3197,0,81,185,152,-95,-179
16820,12,0,-2718,-740,-955,-509,-986,-506,25,-238,-243,12,414,1000,2001,3764,-677,-3266,-776,346,954,624,3662,170,-3419,0,81,204,141,-136,-189
16850,12,132,-2635,-854,-1083,-332,-928,-462,-479,181,768,52,7,1000,2659,3432,-1417,-3480,-678,74,889,1054,3630,-396,-3609,0,81,203,130,-210,-189
16881,12,128,-2551,-961,-1161,-273,-1011,-389,-524,41,389,65,403,1000,3020,3452,-1695,-3602,-573,11,527,1532,3621,-912,-3719,0,81,259,135,-217,-144
16911,12,0,-2464,-1063,-1142,-160,-1082,-305,18,-293,60,-2,445,1000,3051,3323,-2076,-3178,-463,-105,533,1991,3573,-1441,-3817,0,81,263,112,-267,-170
16941,12,128,-2375,-1159,-1192,-117,-1128,-195,74,-154,-356,20,245,1000,3223,3182,-2335,-3375,-348,-169,344,2458,3510,-1955,-3873,0,81,311,107,-284,-132
16971,12,132,-2283,-1248,-1358,99,-1178,-98,-678,-116,783,106,1176,1000,4490,3063,-2814,-3388,-227,-265,263,2908,3413,-2473,-3911,0,81,290,88,-287,-131
17001,12,0,-2188,-1331,-1230,33,-1201,-22,451,45,-675,55,420,1000,3703,2846,-2683,-3255,-101,-334,219,3356,3293,-2980,-3912,0,81,348,60,-356,-117
17031,12,0,-2091,-1405,-1271,150,-1253,102,39,-98,-283,44,-78,1000,3925,2603,-3168,-3205,28,-444,366,3781,3133,-3491,-3893,0,81,350,31,-388,-115
17061,12,133,-1994,-1470,-1435,434,-1265,203,-983,-22,673,169,1336,1000,5494,2324,-3607,-3068,164,-518,193,4198,2948,-3981,-3830,0,81,341,32,-357,-85
17091,12,0,-1895,-1525,-1327,360,-1288,289,275,-45,-517,58,-84,1000,4451,2147,-3823,-3047,303,-465,133,4628,2762,-4426,-3700,0,81,387,-10,-420,-59
17121,12,129,-1793,-1567,-1340,563,-1323,432,-105,-56,32,174,-310,1000,5089,1377,-4079,-2979,447,-593,220,4987,2492,-4897,-3573,0,83,381,-29,-425,-44
17151,12,0,-1693,-1595,-1272,543,-1324,522,276,-41,-17,-25,-1020,1000,4219,1542,-4583,-2618,594,-537,65,5358,2222,-5296,-3352,0,83,411,-73,-460,0
17181,12,0,-1598,-1603,-1290,694,-1311,678,16,36,-118,122,234,1000,5160,1150,-4330,-2409,744,-496,-44,5678,1901,-5659,-3079,0,84,405,-100,-447,44
17212,12,129,-1500,-1587,-1225,878,-1293,832,261,-65,239,181,-860,1000,5262,219,-4662,-2205,893,-601,255,5893,1485,-5999,-2777,0,84,337,-158,-450,44
17242,12,0,-1405,-1533,-1194,949,-1238,939,126,184,-201,105,-820,1000,5107,122,-4986,-1868,1032,-657,40,5998,1015,-6214,-2377,0,84,284,-189,-363,130
17272,12,132,-1321,-1423,-972,989,-1216,997,1167,111,833,-44,-548,1000,4240,-138,-4945,-879,1130,-517,-292,5918,559,-6148,-1853,0,84,109,-155,-191,112
17302,12,132,-1259,-1284,-855,730,-1140,977,721,131,732,-46,514,1000,3666,442,-3821,-812,1107,-313,-389,5546,340,-5716,-1470,0,84,0,56,-37,-70
17332,12,128,-1192,-1207,-1029,534,-1087,960,-555,117,-494,10,-239,1000,3671,955,-3845,-1998,1036,-88,-500,5255,379,-5310,-1335,0,84,51,-1,-74,1
17362,12,128,-1112,-1126,-924,570,-1061,917,-21,-4,44,24,337,1000,3625,735,-3503,-1525,982,46,-499,4964,351,-4958,-1185,0,84,28,42,-35,-31
17392,12,0,-1027,-1042,-827,523,-923,675,448,260,28,-32,41,1000,3083,689,-3375,-1296,930,172,-474,4667,307,-4605,-1024,0,84,33,26,-29,-4
17422,12,132,-936,-955,-807,452,-871,561,460,81,438,26,70,1000,3068,712,-2963,-1457,879,248,-306,4350,240,-4261,-864,0,84,5,-40,-37,33
17452,12,0,-850,-867,-753,431,-749,510,-12,516,-330,-3,-148,1000,2785,680,-2887,-1312,831,313,-201,4036,161,-3925,-699,0,84,4,-31,-11,37
17482,12,0,-731,-765,-652,440,-739,475,118,209,-86,-5,-426,1000,2473,373,-2726,-1067,783,289,-130,3659,30,-3577,-520,0,84,-111,-49,92,19
17512,12,0,-603,-643,-495,347,-587,373,260,465,-241,33,564,1000,2162,338,-1831,-687,696,379,-273,3183,-30,-3063,-329,0,84,-113,-29,136,22
17543,12,64,-489,-523,-469,383,-486,330,176,297,-391,-8,193,1000,1968,196,-2060,-558,607,506,-304,2717,-72,-2539,-140,0,84,-143,-37,172,44
17573,12,0,-405,-425,-341,343,-328,306,118,398,-232,-47,914,1000,1634,259,-1588,-29,511,622,-333,2294,-48,-2052,-27,0,84,-112,31,164,18
17603,12,0,-321,-338,-312,293,-308,250,306,182,-114,-27,280,1000,1410,167,-1440,-179,433,543,-61,1889,-87,-1684,40,0,84,-110,-48,130,77
17633,12,0,-263,-272,-260,219,-204,238,-91,259,-28,-21,288,1000,1174,240,-1094,-155,361,575,72,1580,-65,-1351,90,0,84,-79,-13,113,66
17663,12,0,-205,-211,-203,182,-170,186,126,268,-126,0,8,1000,996,143,-820,-111,311,319,362,1253,-155,-1153,97,0,84,-74,-82,63,65
17693,12,0,-163,-165,-131,152,-111,163,194,223,30,5,18,1000,722,-1,-592,-17,271,244,228,1032,-187,-969,126,0,84,-26,-63,45,69
17723,12,0,-135,-136,-80,134,-74,135,152,148,-15,5,-110,1000,529,-102,-456,64,236,137,264,858,-202,-844,114,0,84,-11,-72,17,54
17753,12,0,-117,-117,-55,112,-49,117,77,114,-4,4,-136,1000,391,-132,-373,66,207,119,191,746,-181,-734,105,0,84,10,-47,4,35
17783,12,0,-104,-104,-44,90,-36,96,22,74,0,-4,-65,1000,317,-65,-295,91,181,58,195,646,-167,-658,76,0,84,17,-57,-6,38
17813,12,0,-93,-93,-28,73,-31,77,70,40,0,4,-51,1000,247,-97,-210,70,161,51,125,575,-147,-587,66,0,84,20,-58,-5,46
17843,12,0,-87,-87,-19,65,-16,64,17,41,0,0,-36,1000,197,-91,-177,89,144,16,112,517,-129,-541,41,0,84,27,-47,-4,42
17874,12,0,-84,-84,-15,59,-10,54,-23,10,0,-9,-22,1000,164,-52,-170,122,131,-29,139,472,-118,-514,13,0,84,61,-62,-53,31
17904,13,0,3499,-80,-16,37,-7,40,-85,1,0,7,-5,1000,153,-48,-87,29,120,-55,85,436,-107,-487,-3,0,84,10,-82,-6,56
17934,13,0,3499,39,92,44,35,32,459,140,317,-32,72,1000,-225,-230,48,421,115,-388,-19,16,-461,-276,230,0,84,-246,-301,102,248
17964,13,197,3499,189,384,-195,199,57,1126,446,704,-237,-2666,1000,-2645,-573,65,469,111,-1262,-191,-618,-1024,-132,414,0,84,-294,-352,18,204
17994,13,192,3497,339,394,-10,267,82,198,219,-18,-89,-1737,1000,-2027,-1423,-6,506,110,-2402,-1221,-1316,-1659,-60,536,0,84,-361,-381,65,207
18024,13,192,3482,489,550,100,352,107,509,277,256,-122,-1119,1000,-2528,-2187,-197,1004,116,-3542,-2699,-1999,-2312,-6,672,0,84,-384,-409,82,225
18054,13,197,3428,637,710,77,432,162,807,286,495,-157,-2148,1000,-3620,-2959,-391,930,136,-4683,-3822,-2651,-2996,10,832,0,84,-353,-436,37,241
18084,13,192,3306,781,657,174,502,241,-240,309,-287,-44,-2269,1000,-3325,-3618,-737,456,178,-5824,-4799,-3249,-3719,-34,1019,0,84,-340,-460,4,251
18114,13,193,3093,915,694,138,537,384,-672,292,-757,-181,-2320,1000,-3914,-3413,-1034,652,246,-6965,-5266,-3770,-4479,-163,1229,0,84,-303,-453,-75,233
18144,13,192,2761,1031,708,363,551,479,174,330,289,-121,-2022,1000,-3541,-4266,-1529,847,341,-7925,-6142,-4144,-5216,-355,1486,0,84,-285,-483,-88,262
18175,13,196,2279,1118,773,577,521,594,210,310,744,-132,-1238,1000,-3300,-4865,-1871,1490,462,-7775,-6794,-4113,-5671,-397,1996,0,84,-179,-490,-82,374
18205,13,197,1659,1168,884,688,496,731,535,358,623,-210,-1185,1000,-3538,-5176,-2050,2193,603,-7190,-6772,-3834,-5974,-465,2547,0,84,-77,-476,-133,402
18235,13,192,957,1176,624,885,432,847,-517,399,385,-93,-522,1000,-2077,-5192,-2710,1731,752,-6569,-6938,-3413,-6189,-645,3008,0,84,-49,-438,-124,388
18265,13,193,245,1142,890,575,464,916,2649,489,-4450,255,3525,1000,-1591,-4894,567,2180,898,-6032,-6750,-2909,-6319,-933,3330,0,85,119,-441,-212,402
18295,13,132,-449,1073,523,1400,434,1094,-179,208,1919,-20,1645,1000,94,-5596,-3228,3040,1031,-5663,-6088,-2374,-6377,-1317,3487,0,85,59,-391,-234,298
18325,13,132,-1088,975,328,1330,313,1298,-649,73,580,-113,601,1000,58,-4971,-3986,2339,1145,-5339,-5977,-1809,-6333,-1734,3518,0,85,126,-335,-231,304
18355,13,132,-1649,855,82,1268,140,1368,-1070,134,485,-50,-23,1000,710,-4439,-4303,1375,1234,-4838,-5504,-1185,-6137,-2103,3488,0,85,134,-307,-241,271
18385,13,128,-2085,721,-66,1179,-51,1433,-544,248,334,-51,252,1000,1128,-3691,-4262,985,1300,-4605,-5041,-633,-5916,-2517,3304,0,85,144,-278,-259,228
18415,13,128,-2429,576,-166,1161,-222,1417,-276,119,230,-9,212,1000,1546,-3432,-4261,678,1342,-4184,-4646,-53,-5571,-2851,3096,0,85,190,-222,-254,183
18445,13,128,-2677,428,-298,1155,-426,1401,-427,-85,299,39,45,1000,2068,-3160,-4371,266,1362,-3905,-4214,458,-5197,-3177,2798,0,85,222,-190,-259,117
18475,13,132,-2835,278,-480,1152,-545,1355,-683,174,891,59,167,1000,2760,-2612,-4581,-117,1361,-3629,-3691,934,-4772,-3459,2455,0,85,211,-143,-231,88
18506,13,132,-2922,129,-572,1046,-699,1294,-525,155,784,36,-111,1000,2785,-2067,-4581,-496,1341,-3390,-3314,1362,-4315,-3703,2071,0,85,220,-104,-224,63
18536,13,132,-2957,-15,-664,983,-836,1216,-397,-58,487,32,-2,1000,3042,-1554,-4526,-724,1305,-2788,-2884,1841,-3736,-3810,1755,0,85,232,-48,-195,48
18566,13,132,-2949,-156,-741,867,-929,1141,-493,-24,596,29,595,1000,3330,-783,-4135,-843,1254,-2193,-2254,2277,-3134,-3874,1421,0,85,226,-21,-193,16
18596,13,128,-2912,-292,-778,742,-989,1092,-114,-143,125,-18,-657,1000,2949,-427,-4187,-1223,1190,-1779,-1570,2631,-2561,-3942,1032,0,85,213,-5,-210,-31
18626,13,128,-2860,-424,-871,731,-1015,1011,-375,7,345,12,-401,1000,3402,-102,-4152,-1411,1117,-1522,-1210,2915,-2015,-4015,598,0,85,192,29,-194,-71
18656,13,132,-2797,-550,-924,654,-982,833,-96,-14,423,21,-396,1000,3443,208,-4043,-1693,1036,-1277,-1105,3165,-1466,-4059,160,0,85,196,68,-179,-104
18686,13,132,-2725,-671,-993,603,-983,717,-211,82,591,53,-311,1000,3659,465,-3955,-1996,947,-1031,-980,3386,-910,-4073,-278,0,85,186,99,-161,-221
18716,13,128,-2641,-786,-1087,438,-1045,609,-133,-6,265,116,-559,1000,3625,812,-3737,-2808,851,-717,-1157,3595,-333,-4039,-698,0,85,205,132,-137,-210
18746,13,132,-2543,-894,-1170,346,-1093,536,-404,-118,479,47,-184,1000,3614,1481,-3802,-2978,747,-329,-1191,3788,263,-3952,-1095,0,85,198,272,-108,-222
18776,13,128,-2442,-994,-1101,237,-1123,453,313,-78,79,-13,-534,1000,3117,1752,-3509,-2843,636,-126,-736,3901,814,-3875,-1532,0,85,168,284,-130,-290
18806,13,128,-2345,-1088,-1261,158,-1159,376,-220,-115,50,28,-551,1000,3539,2257,-3546,-3473,518,-76,-529,3944,1323,-3807,-1999,0,85,144,304,-94,-295
18836,13,128,-2245,-1174,-1296,81,-1172,274,-15,-139,-101,31,-111,1000,3630,2651,-3304,-3582,395,-51,-419,3951,1822,-3714,-2463,0,85,121,326,-78,-326
18867,13,128,-2137,-1253,-1341,-68,-1212,192,112,-20,-79,57,-60,1000,3555,3080,-2962,-4018,267,157,-345,3973,2362,-3545,-2871,0,85,116,347,-55,-329
18897,13,128,-2032,-1323,-1373,-151,-1261,126,50,-212,-17,37,17,1000,3480,3441,-2850,-4180,135,105,-259,3897,2826,-3410,-3327,0,85,87,365,-35,-356
18927,13,132,-1927,-1383,-1436,-358,-1240,26,-423,95,660,124,-808,1000,3228,3648,-2506,-5148,-1,243,-287,3835,3327,-3196,-3721,0,85,80,370,-15,-346
18957,13,132,-1814,-1433,-1424,-451,-1245,-59,-162,46,930,52,-220,1000,3017,4171,-2288,-4986,-143,314,-264,3720,3796,-2963,-4110,0,85,56,390,14,-362
18987,13,128,-1697,-1471,-1484,-541,-1255,-155,-72,0,-461,141,-1261,1000,3001,4105,-2190,-5710,-288,432,-14,3573,4256,-2679,-4460,0,85,8,391,48,-374
19017,13,133,-1584,-1493,-1540,-775,-1235,-225,-352,165,693,239,-2444,1000,2685,4315,-1762,-6751,-436,256,241,3307,4614,-2426,-4849,0,85,-41,352,53,-377
19047,13,128,-1473,-1498,-1320,-694,-1266,-319,347,-8,101,33,430,1000,2396,4712,-1346,-4962,-586,221,-251,3025,4971,-2093,-5158,0,85,-42,427,128,-382
19077,13,132,-1363,-1480,-1198,-918,-1237,-421,628,-90,1190,118,416,1000,1824,4755,-311,-5225,-735,308,-191,2714,5301,-1679,-5372,0,85,-75,390,133,-368
19107,13,129,-1258,-1434,-1214,-957,-1197,-520,-335,296,111,159,-1413,1000,1470,4371,-567,-5842,-878,481,-6,2358,5572,-1190,-5476,0,85,-120,363,206,-302
19137,13,129,-1164,-1350,-965,-948,-1183,-630,821,101,47,163,105,1000,1171,4106,363,-4802,-1001,449,-110,1885,5655,-710,-5489,0,85,-154,299,222,-246
19167,13,128,-1089,-1222,-852,-893,-998,-834,335,94,24,7,666,1000,803,4264,280,-3884,-1075,350,1,1368,5504,-258,-5306,0,85,-139,147,190,-93
19198,13,128,-1020,-1076,-733,-736,-841,-850,371,315,363,-30,-57,1000,570,3578,-31,-3307,-1056,304,211,994,5104,29,-4883,0,85,-24,-2,73,16
19228,13,128,-953,-969,-709,-534,-740,-821,166,325,-12,44,-154,1000,1076,2888,-237,-2992,-979,77,412,794,4612,42,-4500,0,85,2,49,40,-57
19258,13,128,-883,-897,-766,-523,-711,-795,-234,53,-26,36,378,1000,1374,3155,-278,-2967,-913,-120,437,673,4238,8,-4226,0,85,-8,30,39,-38
19288,13,0,-809,-822,-687,-533,-656,-686,-18,382,-220,-32,406,1000,1005,3175,-227,-2612,-850,-257,461,555,3877,0,-3935,0,85,3,7,13,-29
19318,13,0,-690,-727,-617,-473,-672,-533,262,-71,240,-1,-1,1000,876,2674,-240,-2489,-775,-376,399,411,3448,17,-3563,0,85,-16,-102,19,83
19348,13,132,-573,-615,-471,-285,-549,-507,221,116,558,-62,873,1000,909,2240,-289,-1398,-676,-475,334,266,2926,26,-3092,0,85,-35,-94,42,82
19378,13,0,-462,-496,-437,-321,-463,-388,292,125,291,-1,441,1000,751,1966,-104,-1632,-584,-426,252,131,2442,101,-2580,0,85,-59,-144,36,110
19408,13,0,-369,-391,-350,-268,-335,-317,327,363,163,-37,434,1000,513,1700,-138,-1241,-498,-584,160,-28,1951,104,-2168,0,85,-100,-105,48,75
19438,13,0,-292,-307,-277,-252,-270,-264,328,301,141,-37,479,1000,284,1429,-61,-1069,-424,-403,-120,-74,1623,176,-1751,0,85,-73,-73,62,78
19468,13,0,-234,-241,-227,-234,-191,-212,24,279,-294,-13,180,1000,188,1166,29,-999,-364,-393,-5,-135,1331,191,-1456,0,85,-106,-63,38,16
19498,13,0,-183,-188,-176,-204,-159,-208,205,228,7,2,190,1000,91,884,65,-883,-310,-326,-214,-158,1094,204,-1189,0,85,-80,-31,63,38
19529,13,0,-143,-146,-130,-195,-131,-183,214,79,65,0,28,1000,-66,714,105,-781,-261,-190,-229,-146,912,222,-946,0,85,-62,-31,35,20
19559,13,0,-114,-115,-94,-158,-81,-161,119,165,-44,-3,-10,1000,-106,551,85,-606,-219,-155,-206,-141,751,204,-774,0,85,-74,-6,53,0
19589,13,0,-95,-95,-46,-99,-59,-127,169,68,0,34,-255,1000,-116,133,82,-520,-185,-58,-254,-108,648,197,-630,0,85,-60,35,60,-35
19619,13,0,-82,-82,-53,-128,-45,-106,-1,42,-149,7,-19,1000,-143,354,138,-465,-160,-9,-210,-83,569,180,-533,0,85,-30,19,34,-19
19649,13,0,-71,-71,-34,-103,-25,-96,42,72,0,5,62,1000,-124,279,143,-334,-133,35,-190,-51,490,155,-440,0,85,-37,33,47,-30
19679,13,0,-64,-64,-17,-79,-17,-81,68,38,0,2,14,1000,-130,192,122,-235,-111,65,-137,-21,431,128,-372,0,85,-26,21,25,-32
19709,13,0,-60,-60,-19,-65,-15,-74,-21,0,0,-7,14,1000,-118,186,59,-194,-92,104,-140,13,385,102,-314,0,85,-8,34,25,-33
