Designator,Mid X,Mid Y,Rotation,Layer
D1,-18.669,-29.972,0.0,top
D10,-5.334,-21.844,270.0,top
D11,12.941627,0.02502,180.0,top
D12,38.1,-23.622,0.0,top
D13,38.1,-23.622,180.0,bottom
D14,1.778,19.304,0.0,top
D15,1.778,17.78,0.0,top
D16,1.778,16.256,0.0,top
D17,-2.286,-21.844,270.0,top
D18,7.101061,0.013295,180.0,top
D19,38.1,23.622,180.0,bottom
D2,-18.669,29.972,0.0,top
D20,38.1,23.622,0.0,top
D21,-1.778,16.256,180.0,top
D22,-1.778,17.78,180.0,top
D23,-1.778,19.304,180.0,top
D24,2.286,-21.844,270.0,top
D25,-12.956698,0.003568,0.0,top
D26,-38.1,-23.622,180.0,top
D27,-38.1,-23.622,0.0,bottom
D28,-1.778,-19.304,180.0,top
D29,-1.778,-17.78,180.0,top
D3,2.286,21.844,90.0,top
D30,-1.764,-16.251,180.0,top
D31,5.334,-21.844,270.0,top
D32,-7.105858,-0.008603,0.0,top
D33,18.669,-29.972,180.0,top
D34,18.669,29.972,180.0,top
D35,-38.1,23.622,0.0,bottom
D36,-38.1,23.622,180.0,top
D37,15.24,-29.972,180.0,top
D38,-15.24,-29.972,0.0,top
D4,-2.286,21.844,90.0,top
D5,6.35,22.352,180.0,top
D6,-6.35,22.352,0.0,top
D7,1.778,-16.256,0.0,top
D8,1.778,-17.78,0.0,top
D9,1.778,-19.304,0.0,top
FET1,25.4,-23.622,270.0,top
FET10,-25.4,-5.334,90.0,top
FET11,-25.4,-14.478,90.0,top
FET12,-25.4,-23.622,90.0,top
FET2,25.4,-14.478,270.0,top
FET3,25.4,-5.334,270.0,top
FET4,25.4,5.334,270.0,top
FET5,25.4,14.478,270.0,top
FET6,25.4,23.622,270.0,top
FET7,-25.4,23.622,90.0,top
FET8,-25.4,14.478,90.0,top
FET9,-25.4,5.334,90.0,top
J1,35.709,-14.986,90.0,top
J10,29.21,30.48,90.0,top
J11,-29.21,30.48,90.0,top
J12,29.21,-30.48,90.0,top
J13,-29.21,-30.48,90.0,top
J14,0.0,-25.49,180.0,top
J15,12.7,30.48,90.0,top
J16,-12.7,30.48,90.0,top
J2,36.031,-4.953,270.0,top
J3,0.0,25.49,0.0,top
J4,35.709,14.986,90.0,top
J5,36.031,4.953,270.0,top
J6,-35.709,14.986,270.0,top
J7,-36.031,4.953,90.0,top
J8,-35.709,-14.986,270.0,top
J9,-36.031,-4.953,90.0,top
L1,12.7,24.765,0.0,top
L2,-12.7,24.765,180.0,top
MCU1,13.589,-11.049,0.0,top
MCU2,13.589,11.049,0.0,top
MCU3,-13.589,11.049,180.0,top
MCU4,-13.589,-11.049,180.0,top
R1,14.605,-3.556,270.0,top
R10,6.113367,-11.071688,180.0,top
R100,-13.589,-18.542,270.0,top
R101,-12.573,-18.542,270.0,top
R102,-11.557,-18.542,270.0,top
R103,-17.653,-18.542,270.0,top
R104,-17.653,-3.556,90.0,top
R105,-18.669,-18.542,270.0,top
R106,-18.669,-3.556,90.0,top
R107,-19.685,-18.542,270.0,top
R108,-19.685,-3.556,90.0,top
R109,-20.32,-5.334,180.0,bottom
R11,6.113367,-12.087688,180.0,top
R110,-20.32,-14.478,180.0,bottom
R111,-20.32,-23.622,180.0,bottom
R112,-11.557,-3.556,270.0,top
R113,-14.605,-3.556,270.0,top
R114,-10.541,-3.556,270.0,top
R115,-7.493,-3.556,270.0,top
R116,-6.096,-9.017,180.0,top
R117,-6.096,-5.969,180.0,top
R118,-13.589,-3.556,270.0,top
R119,-8.509,-3.556,270.0,top
R12,13.563959,-3.563254,90.0,top
R120,-6.096,-6.985,180.0,top
R121,15.24,-31.496,0.0,top
R122,-15.24,-31.496,180.0,top
R129,18.669,-31.496,180.0,top
R13,12.547959,-3.563254,90.0,top
R130,18.669,31.496,0.0,top
R14,11.531959,-3.563254,90.0,top
R15,17.653,-3.556,90.0,top
R16,17.653,-18.564688,270.0,top
R17,18.669,-3.556,90.0,top
R18,18.669,-18.564688,270.0,top
R19,19.685,-3.556,90.0,top
R2,15.621,-3.556,90.0,top
R20,-3.81,-21.844,90.0,top
R21,19.685,-18.564688,270.0,top
R22,20.32,-23.622,0.0,bottom
R23,20.32,-14.478,0.0,bottom
R24,20.32,-5.334,0.0,bottom
R25,11.557,-18.564688,90.0,top
R26,14.605,-18.564688,90.0,top
R27,10.541,-18.564688,90.0,top
R28,7.493,-18.564688,90.0,top
R29,6.11063,-13.096678,0.0,top
R3,6.11063,-8.016678,0.0,top
R30,6.11063,-16.144678,0.0,top
R31,13.589,-18.564688,90.0,top
R32,8.509,-18.564688,90.0,top
R33,6.11063,-15.128678,0.0,top
R34,14.605,18.542,270.0,top
R35,15.621,18.542,90.0,top
R36,6.096,14.097,0.0,top
R37,-0.762,-21.844,90.0,top
R38,6.096,13.081,0.0,top
R39,6.096,12.065,180.0,top
R4,6.11063,-9.032678,0.0,top
R40,0.762,-21.844,90.0,top
R41,6.096,11.049,180.0,top
R42,6.096,10.033,180.0,top
R43,13.589,18.542,90.0,top
R44,12.573,18.542,90.0,top
R45,11.557,18.542,90.0,top
R46,17.653,18.542,90.0,top
R47,17.653,3.556,270.0,top
R48,18.669,18.542,90.0,top
R49,18.669,3.556,270.0,top
R5,-18.669,-31.496,0.0,top
R50,19.685,18.542,90.0,top
R51,19.685,3.556,270.0,top
R52,20.32,5.334,0.0,bottom
R53,20.32,14.478,0.0,bottom
R54,20.32,23.622,0.0,bottom
R55,11.557,3.556,90.0,top
R56,14.605,3.556,90.0,top
R57,3.81,-21.844,90.0,top
R58,10.541,3.556,90.0,top
R59,7.493,3.556,90.0,top
R6,-18.669,31.496,180.0,top
R60,6.096,9.017,0.0,top
R61,6.096,5.969,0.0,top
R62,13.589,3.556,90.0,top
R63,8.509,3.556,90.0,top
R64,6.096,6.985,0.0,top
R65,-14.605,3.556,90.0,top
R66,-15.621,3.556,270.0,top
R67,-6.096,8.001,180.0,top
R68,-6.096,9.017,180.0,top
R69,-6.096,10.033,0.0,top
R7,0.762,21.844,270.0,top
R70,-6.096,11.049,0.0,top
R71,-6.096,12.065,0.0,top
R72,-13.589,3.556,270.0,top
R73,-12.573,3.556,270.0,top
R74,-11.557,3.556,270.0,top
R75,-17.653,3.556,270.0,top
R76,-17.653,18.542,90.0,top
R77,-18.669,3.556,270.0,top
R78,-18.669,18.542,90.0,top
R79,-19.685,3.556,270.0,top
R8,-0.762,21.844,270.0,top
R80,-19.685,18.542,90.0,top
R81,-20.32,23.622,180.0,bottom
R82,-20.32,14.478,180.0,bottom
R83,-20.32,5.334,180.0,bottom
R84,-11.557,18.542,270.0,top
R85,-14.605,18.542,270.0,top
R86,-10.541,18.542,270.0,top
R87,-7.493,18.542,270.0,top
R88,-6.096,13.081,180.0,top
R89,-6.096,16.129,180.0,top
R9,6.113367,-10.055688,180.0,top
R90,-13.589,18.542,270.0,top
R91,-8.509,18.542,270.0,top
R92,-6.096,14.097,180.0,top
R93,-14.605,-18.542,90.0,top
R94,-15.621,-18.542,270.0,top
R95,-6.096,-14.097,180.0,top
R96,-6.096,-13.081,180.0,top
R97,-6.096,-12.065,0.0,top
R98,-6.096,-11.049,0.0,top
R99,-6.096,-10.033,0.0,top
SW1,10.033,-26.67,0.0,top
SW2,-10.033,-26.67,0.0,top
SW3,18.669,-24.765,270.0,top
SW4,18.669,24.765,270.0,top
SW5,-18.669,24.765,90.0,top
SW6,-18.669,-24.765,90.0,top
U1,0.0,-5.588,90.0,top
U2,0.0,11.176,90.0,top
U3,0.0,5.588,90.0,top
U4,0.0,-11.176,90.0,top
U5,0.0,0.0,90.0,top
U6,15.113,-24.765,90.0,top
U7,19.05,-0.127,0.0,top
U8,-19.05,-0.127,180.0,top
U9,-15.24,-24.765,90.0,top
