Designator,Footprint,Quantity,Value,LCSC Part #
R1,0603,1,R,
Sound,SPKR_PKLCS1212E4001-R1,1,PKLCS1212E4001-R1,
TFT1,PinHeader_1x08_P2.54mm_Vertical,1,~,
"TFT2, TFT3",PinHeader_1x04_P2.54mm_Vertical,2,~,
U1,MOUDLE14P-2.54-21X17.8MM,1,MOUDLE-SEEEDUINO-XIAO,
XH1,JST_S4B-XH-A_LF__SN_,1,~,
