Designator,Mid X,Mid Y,Rotation,Layer
TFT1,161.036,-39.751,90.0,bottom
TFT2,138.176,-39.751,90.0,bottom
TFT3,140.716,-121.793,270.0,bottom
XH,166.878,-34.29,0.0,bottom
XIAO,133.096,-34.671,90.0,top
